,Volatility_Tin_True_train,Volatility_Tin_5_train_LSTM,Volatility_Tin_5_train_real_LSTM,Volatility_Tin_22_train_LSTM,Volatility_Tin_22_train_real_LSTM
2009-02-13,0.8711326880741552,0.6222026,0.5620756712393314,0.44044846,0.42736688510925913
2009-02-16,0.6944805670451262,0.58496886,0.557926434309223,0.4435758,0.4047407217636665
2009-02-17,0.687660092285721,0.5750642,0.5675762178486765,0.42748612,0.4517346977753808
2009-02-18,0.6020215151940496,0.5864757,0.5899907143950709,0.45591205,0.47227603454344447
2009-02-19,0.609159646488945,0.60636604,0.5911872277168138,0.48530164,0.4820793151207792
2009-02-20,0.5620756712393314,0.6134137,0.5732763370217656,0.50672233,0.49378114372383075
2009-02-23,0.557926434309223,0.5982837,0.5796699001171013,0.5229193,0.4933771493838196
2009-02-24,0.5675762178486765,0.6012124,0.5515246012199396,0.5283575,0.49340065140849576
2009-02-25,0.5899907143950709,0.57531923,0.5531206131587381,0.5292753,0.4870288560469762
2009-02-26,0.5911872277168138,0.57341844,0.5545931016077306,0.5243918,0.48733084483559963
2009-02-27,0.5732763370217656,0.5752818,0.5562171585595117,0.5223945,0.48842649825732665
2009-03-02,0.5796699001171013,0.5769249,0.541922155452111,0.5219313,0.49756073388788735
2009-03-03,0.5515246012199396,0.5655098,0.4949928792882071,0.5285998,0.4993569626301293
2009-03-04,0.5531206131587381,0.5210687,0.486354269923573,0.5322813,0.4836256523500021
2009-03-05,0.5545931016077306,0.50467134,0.42036289048495123,0.52187306,0.48373833773006225
2009-03-06,0.5562171585595117,0.4469556,0.4290182420897307,0.5178292,0.4717704658756974
2009-03-09,0.541922155452111,0.4391319,0.4298620176355874,0.50767,0.45189475951916425
2009-03-10,0.4949928792882071,0.44397402,0.42736688510925913,0.4890287,0.4491376567584313
2009-03-11,0.486354269923573,0.4440596,0.4047407217636665,0.48038787,0.44628837463265725
2009-03-12,0.42036289048495123,0.4272913,0.4517346977753808,0.4778512,0.4316347678158966
2009-03-13,0.4290182420897307,0.4625333,0.47227603454344447,0.46474934,0.4548439180017916
2009-03-16,0.4298620176355874,0.49026188,0.4820793151207792,0.47725406,0.4519186628178474
2009-03-17,0.42736688510925913,0.5049999,0.49378114372383075,0.48201638,0.4709349697636922
2009-03-18,0.4047407217636665,0.5180368,0.4933771493838196,0.49810427,0.47650377299611346
2009-03-19,0.4517346977753808,0.5173731,0.49340065140849576,0.5067338,0.4975757949446338
2009-03-20,0.47227603454344447,0.5162781,0.4870288560469762,0.5251306,0.5273576325509263
2009-03-23,0.4820793151207792,0.50978965,0.48733084483559963,0.552972,0.5323326368158022
2009-03-24,0.49378114372383075,0.50844795,0.48842649825732665,0.5680192,0.5348094425307971
2009-03-25,0.4933771493838196,0.5094023,0.49756073388788735,0.57456195,0.5377742896545263
2009-03-26,0.49340065140849576,0.5178034,0.4993569626301293,0.5780813,0.528315886113192
2009-03-27,0.4870288560469762,0.5212821,0.4836256523500021,0.57203025,0.5226044233002105
2009-03-30,0.48733084483559963,0.5074787,0.48373833773006225,0.5645787,0.5078985232144291
2009-03-31,0.48842649825732665,0.5048424,0.4717704658756974,0.5503184,0.47736403060178845
2009-04-01,0.49756073388788735,0.4932931,0.45189475951916425,0.5208188,0.45797270091489717
2009-04-02,0.4993569626301293,0.4734137,0.4491376567584313,0.4957223,0.4884412616888667
2009-04-03,0.4836256523500021,0.46780053,0.44628837463265725,0.5103445,0.48986172491297664
2009-04-06,0.48373833773006225,0.46494737,0.4316347678158966,0.5185778,0.4880811489515431
2009-04-07,0.4717704658756974,0.45198885,0.4548439180017916,0.52056694,0.5297224648036574
2009-04-08,0.45189475951916425,0.47111458,0.4519186628178474,0.54988676,0.5476734265856534
2009-04-09,0.4491376567584313,0.47313413,0.4709349697636922,0.5753976,0.5878518364027713
2009-04-13,0.44628837463265725,0.49016365,0.47650377299611346,0.6121252,0.5954654480851882
2009-04-14,0.4316347678158966,0.49907184,0.4975757949446338,0.63299054,0.5924659299626066
2009-04-15,0.4548439180017916,0.5174939,0.5273576325509263,0.6366022,0.6133552839706397
2009-04-16,0.4519186628178474,0.5466958,0.5323326368158022,0.6509746,0.6082856954093445
2009-04-17,0.4709349697636922,0.55605954,0.5348094425307971,0.6514229,0.6082868300972972
2009-04-20,0.47650377299611346,0.5593492,0.5377742896545263,0.65040225,0.6156239382535634
2009-04-21,0.4975757949446338,0.5609285,0.528315886113192,0.6538684,0.613016735316389
