,Volatility_Tin_True_train
2009-10-16,0.3635757614553937
2009-10-19,0.3656976809385559
2009-10-20,0.3714311224984881
2009-10-21,0.37323896952676816
2009-10-22,0.35539520933081836
2009-10-23,0.3777983954375803
2009-10-26,0.37776556321786836
2009-10-27,0.3788622692683754
2009-10-28,0.41403650408924897
2009-10-29,0.4869510809831177
2009-10-30,0.48682786621846397
2009-11-02,0.4871182731465319
2009-11-03,0.47995894745297163
2009-11-04,0.4389694581527537
2009-11-05,0.4357386506786255
2009-11-06,0.4340792354573564
2009-11-09,0.42188139671010205
2009-11-10,0.4225972853546278
2009-11-11,0.41764597314756347
2009-11-12,0.41772561189990365
2009-11-13,0.4175245185506836
2009-11-16,0.38556684801920915
2009-11-17,0.3877668904645969
2009-11-18,0.38649476353745194
2009-11-19,0.38688880708053597
2009-11-20,0.38656421655842355
2009-11-23,0.3827916257025339
2009-11-24,0.38397910750089226
2009-11-25,0.3610306967947705
2009-11-26,0.3562907761944937
2009-11-27,0.3312256248507529
2009-11-30,0.34093985367897844
2009-12-01,0.34582886104412713
2009-12-02,0.3416208101017752
2009-12-03,0.3403057438689972
2009-12-04,0.32529678306452264
2009-12-07,0.31812215715318765
2009-12-08,0.3150341882393925
2009-12-09,0.2676383082184033
2009-12-10,0.14588198591277152
2009-12-11,0.1488994309164639
2009-12-14,0.1403857069172253
2009-12-15,0.1397287227645972
2009-12-16,0.13920392131345477
2009-12-17,0.13308652155869827
2009-12-18,0.14035344894246382
2009-12-21,0.13248511900988408
2009-12-22,0.1294749546465367
2009-12-23,0.12866798700934878
2009-12-24,0.1429598150775122
2009-12-28,0.13818596171269049
2009-12-29,0.15493063618889913
2009-12-30,0.155397343662541
2009-12-31,0.15722149835521604
2010-01-01,0.15693163358346218
2010-01-04,0.19686117017384652
2010-01-05,0.20333240543231568
2010-01-06,0.19849725838926158
2010-01-07,0.18138513472155132
2010-01-08,0.19976208102765686
2010-01-11,0.2031241499086786
2010-01-12,0.17978775984755452
2010-01-13,0.17047594803653376
2010-01-14,0.1819373756866322
2010-01-15,0.18366288123755792
2010-01-18,0.17208261752452003
2010-01-19,0.18720509694999665
2010-01-20,0.19847171550309584
2010-01-21,0.19992744528537537
2010-01-22,0.2022032258296006
2010-01-25,0.2016057000127024
2010-01-27,0.2037654030500366
2010-01-28,0.21895460519046145
2010-01-29,0.2639019753631222
2010-02-01,0.3712549222745407
2010-02-02,0.37040419706696603
2010-02-03,0.37038656188164754
2010-02-04,0.37032966890842167
2010-02-05,0.42763813623863867
2010-02-08,0.45293969588034777
2010-02-09,0.47985193503989854
2010-02-10,0.4824950901568602
2010-02-11,0.47881577252718044
2010-02-12,0.48031727317725337
2010-02-15,0.4862785266247782
2010-02-16,0.45481845410309485
2010-02-17,0.4541070103407513
2010-02-18,0.4539323687521749
2010-02-19,0.4616686036818397
2010-02-22,0.45580448966771514
2010-02-23,0.4510906080404218
2010-02-24,0.4563234960901523
2010-02-25,0.4595112285580195
2010-02-26,0.4488463801740107
2010-03-01,0.4640811314257236
2010-03-02,0.46469096338781646
2010-03-03,0.4612199340004456
2010-03-04,0.45745943733388084
2010-03-05,0.4587676286820982
2010-03-08,0.4576226197717933
2010-03-09,0.4616786663976751
2010-03-10,0.46702095263026866
2010-03-11,0.46426420694643644
2010-03-12,0.44190906578324296
2010-03-15,0.3514433598863772
2010-03-16,0.34713154420007064
2010-03-17,0.3445976242865859
2010-03-18,0.34634002674885517
2010-03-19,0.2722392619824354
2010-03-22,0.20276513647325156
2010-03-23,0.16977623940940068
2010-03-24,0.1634892769496898
2010-03-25,0.17204700984929122
2010-03-26,0.17121539442132216
2010-03-29,0.16325155893855664
2010-03-30,0.18481220117085329
2010-03-31,0.18572443182260762
2010-04-01,0.19445003498595448
2010-04-05,0.20988119150106882
2010-04-06,0.21540651400763866
2010-04-07,0.2161788958121612
2010-04-08,0.20701455906541277
2010-04-09,0.20595931843614235
2010-04-12,0.1981809649796777
2010-04-13,0.17964456252374328
2010-04-14,0.17478904928455885
2010-04-15,0.17266773055460438
2010-04-16,0.17606371376006313
2010-04-19,0.19051636847412712
2010-04-20,0.20578715963047056
2010-04-21,0.20412434523164763
2010-04-22,0.1929628789127018
2010-04-23,0.1894480549210169
2010-04-26,0.18941933588292897
2010-04-27,0.19399896952549656
2010-04-28,0.23923522144917908
2010-04-29,0.24812770493896302
2010-04-30,0.26060101397464414
2010-05-03,0.2604904906283581
2010-05-04,0.2603747342612768
2010-05-05,0.2678833862480989
2010-05-06,0.26072015856519093
2010-05-07,0.25225037932099303
2010-05-10,0.2545779506811771
2010-05-11,0.2759175073002016
2010-05-12,0.2753196684958208
2010-05-13,0.2808942957216635
2010-05-14,0.2689514650863535
2010-05-17,0.26901227860960664
2010-05-18,0.2691502030531405
2010-05-19,0.2737469260937768
2010-05-20,0.27756550483369896
2010-05-21,0.2811630072231012
2010-05-24,0.2944927951620771
2010-05-25,0.29343636393801514
2010-05-26,0.3095872834494935
2010-05-27,0.3095705166690689
2010-05-28,0.29531687997752415
2010-05-31,0.2832317386413716
2010-06-01,0.30212426559240807
2010-06-02,0.2976031834380844
2010-06-03,0.29762082532436424
2010-06-04,0.30115330164648024
2010-06-07,0.37199392360458783
2010-06-08,0.37322508938029575
2010-06-09,0.36272048259168854
2010-06-10,0.35525935468075587
2010-06-11,0.3538890210741258
2010-06-14,0.3538866884222954
2010-06-15,0.35860828540146095
2010-06-16,0.36988118521441515
2010-06-17,0.37718871269062604
2010-06-18,0.37711640620528064
2010-06-21,0.3845757752797775
2010-06-22,0.3659949037941562
2010-06-23,0.3504376217091787
2010-06-24,0.34195165653704485
2010-06-25,0.3465987286050922
2010-06-28,0.3372694104900867
2010-06-29,0.3380536118777015
2010-06-30,0.3371003327512416
2010-07-01,0.3306099695932721
2010-07-02,0.32983153478326294
2010-07-05,0.3167351634417161
2010-07-06,0.32152739377403905
2010-07-07,0.3130516587410847
2010-07-08,0.3131301796465076
2010-07-09,0.31312008763384314
2010-07-12,0.31327145207679563
2010-07-13,0.27936781061248295
2010-07-14,0.2931181101629376
2010-07-15,0.2934218262473811
2010-07-16,0.2901260695449733
2010-07-19,0.18435026149456069
2010-07-20,0.1741625156134486
2010-07-21,0.1744917526661885
2010-07-22,0.1749323446464059
2010-07-23,0.167665213478571
2010-07-26,0.19073587980511014
2010-07-27,0.18972393938951987
2010-07-28,0.17518512056163615
2010-07-29,0.15462489341054142
2010-07-30,0.1565261807181395
2010-08-02,0.1462955767518177
2010-08-03,0.1473126348532488
2010-08-04,0.14731349577349856
2010-08-05,0.19555079470589698
2010-08-06,0.19104235876346953
2010-08-09,0.2174191480432367
2010-08-10,0.2652385129485694
2010-08-11,0.25848036719641687
2010-08-12,0.2581192903467231
2010-08-13,0.2556714901933583
2010-08-16,0.25345258111193064
2010-08-17,0.2916964321664614
2010-08-18,0.3021075541782552
2010-08-19,0.3001863418488402
2010-08-20,0.33970641884981007
2010-08-23,0.34147451449066013
2010-08-24,0.34188149846436167
2010-08-25,0.34046900857879975
2010-08-26,0.3554335142263463
2010-08-27,0.35783587552500606
2010-08-30,0.35874873203030166
2010-08-31,0.35894537641756175
2010-09-01,0.35236751846663616
2010-09-02,0.3521555429669778
2010-09-03,0.3559149239292091
2010-09-06,0.34286704424072123
2010-09-07,0.352965519925009
2010-09-08,0.34980887138345323
2010-09-09,0.3702621922679652
2010-09-10,0.36897700207761497
2010-09-13,0.36861070303976995
2010-09-14,0.3685738894447482
2010-09-15,0.38443210747138645
2010-09-16,0.35935151342536187
2010-09-17,0.36083480119460665
2010-09-20,0.34473986468746304
2010-09-21,0.3057372394716018
2010-09-22,0.3091112161995843
2010-09-23,0.31759638800235207
2010-09-24,0.3125007362906546
2010-09-27,0.3155792338890662
2010-09-28,0.27158432751434514
2010-09-29,0.28082069447479885
2010-09-30,0.2827448836314335
2010-10-01,0.24251105213882684
2010-10-04,0.24903121369021863
2010-10-05,0.2819238911683696
2010-10-06,0.2747592190210554
2010-10-07,0.2601535696294105
2010-10-08,0.26231835155414424
2010-10-11,0.2632464089782749
2010-10-12,0.2677015941390189
2010-10-13,0.26727795944723853
2010-10-14,0.2761046660255471
2010-10-15,0.30885215021921775
2010-10-18,0.3085398293926655
2010-10-19,0.2908076817188482
2010-10-20,0.2976115248519179
2010-10-21,0.2829118177508936
2010-10-22,0.2956641879704962
2010-10-25,0.2973143053716994
2010-10-26,0.30133743370208715
2010-10-27,0.2847547956506204
2010-10-28,0.2792811283763988
2010-10-29,0.30837233658075514
2010-11-01,0.3075547123148943
2010-11-02,0.3037260793011933
2010-11-03,0.2994290532730601
2010-11-04,0.30749548048277614
2010-11-05,0.30954929705822837
2010-11-08,0.3073161738886048
2010-11-09,0.3364160199230722
2010-11-10,0.32820868594380054
2010-11-11,0.32676348874491845
2010-11-12,0.32537597086014286
2010-11-15,0.3559426597287725
2010-11-16,0.3210205609060191
2010-11-17,0.3401637158610403
2010-11-18,0.40013843729386234
2010-11-19,0.395909934893208
2010-11-22,0.392008860186288
2010-11-23,0.4236318894652651
2010-11-24,0.4331142717336689
2010-11-25,0.4180967058563866
2010-11-26,0.401177686953039
2010-11-29,0.4070758308388548
2010-11-30,0.4063039783341563
2010-12-01,0.43116623711041047
2010-12-02,0.4225939093556119
2010-12-03,0.4182634977729568
2010-12-06,0.4142581171061853
2010-12-07,0.4315303565982004
2010-12-08,0.43699383722876683
2010-12-09,0.4386086127733515
2010-12-10,0.4249571433599141
2010-12-13,0.42549014642110317
2010-12-14,0.4255023419852755
2010-12-15,0.4246358801059149
2010-12-16,0.41044853635714407
2010-12-17,0.40958156237055654
2010-12-20,0.409461366067265
2010-12-21,0.3747815890998556
2010-12-22,0.38008887791335166
2010-12-23,0.38141386636770336
2010-12-24,0.3841044253142667
2010-12-27,0.3518255222547366
2010-12-28,0.3443379779330451
2010-12-29,0.3104581995571274
2010-12-30,0.26718227563492813
2010-12-31,0.26395289086256735
2011-01-03,0.26354414787872105
2011-01-04,0.19110461970604287
2011-01-05,0.2278817177100128
2011-01-06,0.24164722397206384
2011-01-07,0.2450818599491411
2011-01-10,0.24288395933286416
2011-01-11,0.248463427236786
2011-01-12,0.21724803467763948
2011-01-13,0.21700930840004445
2011-01-14,0.21532966427205757
2011-01-17,0.22024893608796797
2011-01-18,0.19669732245795846
2011-01-19,0.18320360771778543
2011-01-20,0.18166814118720603
2011-01-21,0.1843300229367667
2011-01-24,0.17490460818233816
2011-01-25,0.18218118567981728
2011-01-27,0.2202751468041858
2011-01-28,0.23700202032056467
2011-01-31,0.23800258830443
2011-02-01,0.2421467863441928
2011-02-02,0.2436214892727469
2011-02-03,0.2379531295075149
2011-02-04,0.23326659590025434
2011-02-07,0.23283683246682568
2011-02-08,0.23602250338776887
2011-02-09,0.23513724191057728
2011-02-10,0.23682793858468476
2011-02-11,0.21108783646743706
2011-02-14,0.22154803445664317
2011-02-15,0.22027850510339253
2011-02-16,0.22348936605079295
2011-02-17,0.16625854002911156
2011-02-18,0.20060127652903081
2011-02-21,0.19427835187684872
2011-02-22,0.2107934288818754
2011-02-23,0.21162794170024485
2011-02-24,0.21775982651254316
2011-02-25,0.227057483062379
2011-02-28,0.2251359315167233
2011-03-01,0.22283479124907912
2011-03-02,0.23293113376549313
2011-03-03,0.2438681873077504
2011-03-04,0.24443448686428726
2011-03-07,0.23518733220179716
2011-03-08,0.3057496442715167
2011-03-09,0.30309530689378544
2011-03-10,0.2948917323491291
2011-03-11,0.2791182450481808
2011-03-14,0.2812303213423293
2011-03-15,0.3623853885770145
2011-03-16,0.3804178823823172
2011-03-17,0.38394386040076545
2011-03-18,0.3951901310918461
2011-03-21,0.39215401547265116
2011-03-22,0.39190819634083784
2011-03-23,0.4199856682498849
2011-03-24,0.4244095674184376
2011-03-25,0.4216800153860151
2011-03-28,0.40805131998494026
2011-03-29,0.4110477939112577
2011-03-30,0.41157777006207275
2011-03-31,0.41230269522536933
2011-04-01,0.39739239964929596
2011-04-04,0.39227630646406886
2011-04-05,0.3871834356431211
2011-04-06,0.3881131899204654
2011-04-07,0.39744161247962206
2011-04-08,0.387760122192888
2011-04-11,0.3887841358004167
2011-04-12,0.3903854447425029
2011-04-13,0.38683529117030313
2011-04-14,0.3848865610021317
2011-04-15,0.3899992273614722
2011-04-18,0.3899946661503999
2011-04-19,0.3368353902139602
2011-04-20,0.3339826549793938
2011-04-21,0.3103611501686725
2011-04-25,0.30054012146856574
2011-04-26,0.29723265886238615
2011-04-27,0.18792442363316142
2011-04-28,0.16099603087199882
2011-04-29,0.1580242019618201
2011-05-02,0.1404262283628428
2011-05-03,0.14649059679679322
2011-05-04,0.16022196613894402
2011-05-05,0.27906572428934506
2011-05-06,0.271387869478483
2011-05-09,0.326307084676364
2011-05-10,0.32633673645590744
2011-05-11,0.327725097563899
2011-05-12,0.33535109755802867
2011-05-13,0.3490961752846183
2011-05-16,0.4464353850032564
2011-05-17,0.47335929568018575
2011-05-18,0.4723266990862349
2011-05-19,0.4697218280899389
2011-05-20,0.4564168106681942
2011-05-23,0.4723040518365731
2011-05-24,0.46643189385985007
2011-05-25,0.5483480826231443
2011-05-26,0.553413181540879
2011-05-27,0.560626535945447
2011-05-30,0.5510698840041017
2011-05-31,0.5736161584292281
2011-06-01,0.5736536879521728
2011-06-02,0.5753320364775348
2011-06-03,0.5941568441680007
2011-06-06,0.5951353356296446
2011-06-07,0.5943470161493548
2011-06-08,0.5945796258582147
2011-06-09,0.5969593795806839
2011-06-10,0.6022539998326852
2011-06-13,0.6323066406040393
2011-06-14,0.6532590676830217
2011-06-15,0.654182407933336
2011-06-16,0.5952209918676065
2011-06-17,0.6017714733302227
2011-06-20,0.5646569208853466
2011-06-21,0.5778331616156631
2011-06-22,0.5760894159702338
2011-06-23,0.5731618986399947
2011-06-24,0.5604354397561814
2011-06-27,0.48956385823564863
2011-06-28,0.459944143597003
2011-06-29,0.4600529876387469
2011-06-30,0.46942363710899626
2011-07-01,0.4689215885093375
2011-07-04,0.4471366252790898
2011-07-05,0.4539622541540277
2011-07-06,0.3724483300258544
2011-07-07,0.38254948304550507
2011-07-08,0.37035362021938834
2011-07-11,0.40790301873910106
2011-07-12,0.3850891223784808
2011-07-13,0.38746880627272373
2011-07-14,0.4020520530084255
2011-07-15,0.36553138170073496
2011-07-18,0.3597568490953251
2011-07-19,0.3677713213172614
2011-07-20,0.36269353066687926
2011-07-21,0.3623514513802131
2011-07-22,0.36129082554661685
2011-07-25,0.28162809448454756
2011-07-26,0.2636027430773117
2011-07-27,0.26432045729063647
2011-07-28,0.2347846587206564
2011-07-29,0.2498667668703592
2011-08-01,0.23988348074081506
2011-08-02,0.2519209063026424
2011-08-03,0.2946831880979955
2011-08-04,0.32603526031723085
2011-08-05,0.3581449495375728
2011-08-08,0.3842989587655651
2011-08-09,0.39324648819652575
2011-08-10,0.4162622822672104
2011-08-11,0.4139605049450784
2011-08-12,0.42930350007924667
2011-08-16,0.4289104373818955
2011-08-17,0.4266563257759609
2011-08-18,0.4254930125606802
2011-08-19,0.40680284143590795
2011-08-22,0.4105958017655069
2011-08-23,0.3878628374949511
2011-08-24,0.3893056390899845
2011-08-25,0.3932703839476709
2011-08-26,0.37504926047158005
2011-08-29,0.37531466542417546
2011-08-30,0.38114437967256887
2011-08-31,0.3679958105065022
2011-09-01,0.3642090806057823
2011-09-02,0.36398463307144036
2011-09-05,0.359704377957235
2011-09-06,0.36167601923459924
2011-09-07,0.36357514804619184
2011-09-08,0.3695467342926634
2011-09-09,0.3692986156576826
2011-09-12,0.37693191189045006
2011-09-13,0.3830023487547326
2011-09-14,0.3790432476200213
2011-09-15,0.35004802817214
2011-09-16,0.3251413198972826
2011-09-19,0.31705826057201686
2011-09-20,0.30265195169699927
2011-09-21,0.3100891324803633
2011-09-22,0.315298534172238
2011-09-23,0.36449246071317987
2011-09-26,0.3726573378011201
2011-09-27,0.38895768773771044
2011-09-28,0.3889916354445724
2011-09-29,0.4048950563267866
2011-09-30,0.40941012414468136
2011-10-03,0.415477457360814
2011-10-04,0.4109002326345875
2011-10-05,0.45320103506891996
2011-10-06,0.48305622904788426
2011-10-07,0.49291994984586396
2011-10-10,0.4945907940016132
2011-10-11,0.5134261804692025
2011-10-12,0.5149521284270012
2011-10-13,0.5138750993617692
2011-10-14,0.5208261130590144
2011-10-17,0.520857687602532
2011-10-18,0.5823890657796307
2011-10-19,0.624668549742626
2011-10-20,0.6194420328346657
2011-10-21,0.6310906510660026
2011-10-24,0.618404178548861
2011-10-25,0.6178449066309549
2011-10-26,0.6231451559731311
2011-10-27,0.6230782792464067
2011-10-28,0.6255925965981969
2011-10-31,0.610526025403199
2011-11-01,0.5959536342428314
2011-11-02,0.5854387568451368
2011-11-03,0.577760413049621
2011-11-04,0.5329113788213194
2011-11-07,0.52045673497492
2011-11-08,0.515512383140513
2011-11-09,0.5109784375281574
2011-11-10,0.5022996992713087
2011-11-11,0.5113021884600949
2011-11-14,0.4929808980012401
2011-11-15,0.49264487499599996
2011-11-16,0.45699857258769516
2011-11-17,0.42464829594761067
2011-11-18,0.42121819577195485
2011-11-21,0.4284700677495711
2011-11-22,0.4118876579895181
2011-11-23,0.4140798140264682
2011-11-24,0.41453427451092306
2011-11-25,0.40954968641714173
2011-11-28,0.4104669232340097
2011-11-29,0.31892532930067874
2011-11-30,0.25890724993984165
2011-12-01,0.2591489195020252
2011-12-02,0.2543182165095196
2011-12-05,0.25431536885237277
2011-12-06,0.24169824314953575
2011-12-07,0.26087957119676264
2011-12-08,0.261143838547601
2011-12-09,0.2557318683990412
2011-12-12,0.2567219923395258
2011-12-13,0.2530473704624127
2011-12-14,0.30536100372689495
2011-12-15,0.29053021436669874
2011-12-16,0.29374643503765296
2011-12-19,0.2935873747549369
2011-12-20,0.27969045193084424
2011-12-21,0.2930234859412041
2011-12-22,0.27971620726874047
2011-12-23,0.26387345483192176
2011-12-26,0.2637737774758113
2011-12-27,0.2608390190003174
2011-12-28,0.26479117273987707
2011-12-29,0.26470382089386
2011-12-30,0.2509275618285229
2012-01-02,0.23846616765675877
2012-01-03,0.24893163819466818
2012-01-04,0.24795021504942133
2012-01-05,0.2581635943601541
2012-01-06,0.26490019891150096
2012-01-09,0.2710392111714199
2012-01-10,0.27422963428466696
2012-01-11,0.26749251077239344
2012-01-12,0.31502121670635946
2012-01-13,0.29639678942001574
2012-01-16,0.29772899963531607
2012-01-17,0.30903102657477
2012-01-18,0.28975175097518974
2012-01-19,0.29275207343076365
2012-01-20,0.2937680300282495
2012-01-23,0.2920581196879805
2012-01-24,0.29444298248701356
2012-01-25,0.22792901471928673
2012-01-27,0.43415113168310304
2012-01-30,0.43401098413955563
2012-01-31,0.4310353136904076
2012-02-01,0.4400073285624465
2012-02-02,0.4386952785643462
2012-02-03,0.44075489625843556
2012-02-06,0.43982761035878315
2012-02-07,0.4401394023670401
2012-02-08,0.4995219018375713
2012-02-09,0.49991362058808775
2012-02-10,0.4969687414503027
2012-02-13,0.5058789085894853
2012-02-14,0.5193008985907621
2012-02-15,0.5190960225241744
2012-02-16,0.5319298760468494
2012-02-17,0.5208305342429538
2012-02-20,0.537210203152853
2012-02-21,0.5342412779508272
2012-02-22,0.5308558655613762
2012-02-23,0.5307961141318718
2012-02-24,0.5039956279749053
2012-02-27,0.5163170729548444
2012-02-28,0.5284006148049232
2012-02-29,0.521307770625336
2012-03-01,0.5225263940769749
2012-03-02,0.5220976230441619
2012-03-05,0.5319782919611046
2012-03-06,0.532727643138519
2012-03-07,0.5343730174377761
2012-03-08,0.5393491447338224
2012-03-09,0.36329445515021774
2012-03-12,0.3627708842120473
2012-03-13,0.3692288417834013
2012-03-14,0.37559326438652874
2012-03-15,0.37642848296525133
2012-03-16,0.37874464659850693
2012-03-19,0.37929900063173727
2012-03-20,0.3855939482526275
2012-03-21,0.2924050292187857
2012-03-22,0.32320759706853835
2012-03-23,0.30752582564390013
2012-03-26,0.3070775054024207
2012-03-27,0.29842702233055357
2012-03-28,0.29535820616312763
2012-03-29,0.28339618926919014
2012-03-30,0.3213982077387085
2012-04-02,0.31001212874322204
2012-04-03,0.3092998593889826
2012-04-04,0.3120289064610421
2012-04-05,0.3112276099232635
2012-04-09,0.31114137725584834
2012-04-10,0.3034473726806691
2012-04-11,0.278887442224633
2012-04-12,0.2788753284787402
2012-04-13,0.2755220080831328
2012-04-16,0.3215075973618982
2012-04-17,0.318125325455162
2012-04-18,0.3159928815134921
2012-04-19,0.31303131552870955
2012-04-20,0.30596712624216915
2012-04-23,0.2955438551141709
2012-04-24,0.31321676673297816
2012-04-25,0.30230717255386
2012-04-26,0.3328458057524748
2012-04-27,0.3310558568795048
2012-04-30,0.3279935826665095
2012-05-01,0.3251961184092577
2012-05-02,0.32229745148947075
2012-05-03,0.3185856195648103
2012-05-04,0.2772645381101692
2012-05-07,0.27723238889720025
2012-05-08,0.314811259107239
2012-05-09,0.31852923465304184
2012-05-10,0.3216953152967814
2012-05-11,0.32550174634414997
2012-05-14,0.2828149754814343
2012-05-15,0.27468274026052486
2012-05-16,0.27540092866986654
2012-05-17,0.27516790751822895
2012-05-18,0.27736304466200984
2012-05-21,0.277188554837478
2012-05-22,0.2660035320223893
2012-05-23,0.27166351922186616
2012-05-24,0.2929973716578218
2012-05-25,0.29283810744699407
2012-05-28,0.24455015092870935
2012-05-29,0.24281867530670165
2012-05-30,0.24377819659122124
2012-05-31,0.24386362369437836
2012-06-01,0.2662355478455194
2012-06-04,0.2657798006356707
2012-06-05,0.2422133599169603
2012-06-06,0.2565978352581511
2012-06-07,0.2125703408299882
2012-06-08,0.21251244544553827
2012-06-11,0.2239868070703665
2012-06-12,0.22356191998412994
2012-06-13,0.22158602241356573
2012-06-14,0.2214916700130523
2012-06-15,0.22321605400451477
2012-06-18,0.22457943763334148
2012-06-19,0.18763840588875758
2012-06-20,0.182661425238978
2012-06-21,0.17924406080778205
2012-06-22,0.21459321976230133
2012-06-25,0.22254581970885756
2012-06-26,0.22239597763124797
2012-06-27,0.21898813372527215
2012-06-28,0.21550852520910796
2012-06-29,0.22253292456460566
2012-07-02,0.22527608028300788
2012-07-03,0.23331668543391254
2012-07-04,0.22985504517647903
2012-07-05,0.2148028987623507
2012-07-06,0.21638170049811062
2012-07-09,0.21602431515249887
2012-07-10,0.20162772793752642
2012-07-11,0.2009709196970293
2012-07-12,0.20096591744373737
2012-07-13,0.1858158394029466
2012-07-16,0.19385654970812177
2012-07-17,0.19926770604203342
2012-07-18,0.17937072568072465
2012-07-19,0.2039643262029876
2012-07-20,0.21367382698063514
2012-07-23,0.20988438614900135
2012-07-24,0.23387353215015383
2012-07-25,0.23351704721279226
2012-07-26,0.2361514697571101
2012-07-27,0.24908728617573006
2012-07-30,0.2480739509988919
2012-07-31,0.25135092452141766
2012-08-01,0.2633860582863021
2012-08-02,0.2648766662911438
2012-08-03,0.23978523496607518
2012-08-06,0.23567588240967807
2012-08-07,0.2608010908475983
2012-08-08,0.2623729236153052
2012-08-09,0.2567351557581379
2012-08-10,0.2532494076452009
2012-08-13,0.24908426377881915
2012-08-14,0.25852196387395493
2012-08-16,0.25762558412056547
2012-08-17,0.26691702045529464
2012-08-20,0.26572380216792413
2012-08-21,0.2687943632187698
2012-08-22,0.2708671940617279
2012-08-23,0.33338587548441007
2012-08-24,0.34587862425558713
2012-08-27,0.34130581411378125
2012-08-28,0.34321685431392174
2012-08-29,0.35716506640402323
2012-08-30,0.406731152798272
2012-08-31,0.38968628393316707
2012-09-03,0.3820661578758303
2012-09-04,0.37292325906001966
2012-09-05,0.34739976640613845
2012-09-06,0.3474126110482447
2012-09-07,0.3433617525791989
2012-09-10,0.33949465481259783
2012-09-11,0.34863367588575644
2012-09-12,0.3469294962992966
2012-09-13,0.3611541624817183
2012-09-14,0.3847553884856084
2012-09-17,0.3856906111750882
2012-09-18,0.3820831896231891
2012-09-19,0.3724492285361588
2012-09-20,0.42471665100619327
2012-09-21,0.43514538543237635
2012-09-24,0.4996100902944344
2012-09-25,0.5430477052094103
2012-09-26,0.5474777969974969
2012-09-27,0.5498658176482213
2012-09-28,0.5504048759479628
2012-10-01,0.550515178870541
2012-10-03,0.5499115396594241
2012-10-04,0.5497298350860257
2012-10-05,0.5104398822579829
2012-10-08,0.4986954484239623
2012-10-09,0.49879124329550706
2012-10-10,0.48853285338656116
2012-10-11,0.48423747505174186
2012-10-12,0.4494569592274539
2012-10-15,0.4548004116173513
2012-10-16,0.4543476271759457
2012-10-17,0.4555656156650848
2012-10-18,0.46845973944459096
2012-10-19,0.47044276317921496
2012-10-22,0.4987303509565205
2012-10-23,0.5075380589204443
2012-10-24,0.4938215548685796
2012-10-25,0.49314268807127126
2012-10-26,0.49217197666079193
2012-10-29,0.4553440286006454
2012-10-30,0.464390785962023
2012-10-31,0.46363355752663793
2012-11-01,0.4628184850579511
2012-11-02,0.4236666858331303
2012-11-05,0.40664718781483933
2012-11-06,0.3734188522432379
2012-11-07,0.30846098532881877
2012-11-08,0.2997146010896416
2012-11-09,0.30603034097488846
2012-11-12,0.3061664365374958
2012-11-13,0.3012800444761878
2012-11-14,0.3048222319723098
2012-11-15,0.3064486504461148
2012-11-16,0.3075043163401543
2012-11-19,0.30728545539866015
2012-11-20,0.3147680515221952
2012-11-21,0.31597541385217703
2012-11-22,0.3078582867109654
2012-11-23,0.2994854697748996
2012-11-26,0.29751708808122973
2012-11-27,0.30348517348096704
2012-11-28,0.30202551404220707
2012-11-29,0.2853557211388856
2012-11-30,0.2823148226997199
2012-12-03,0.23494247479570857
2012-12-04,0.20997331497272825
2012-12-05,0.20826041825453862
2012-12-06,0.20735116025943473
2012-12-07,0.18206932974393675
2012-12-10,0.22125580348702834
2012-12-11,0.23352178872952728
2012-12-12,0.23343596838947184
2012-12-13,0.2426759414576795
2012-12-14,0.24149045697951083
2012-12-17,0.24164302472292382
2012-12-18,0.20482603174058273
2012-12-19,0.19209568334205313
2012-12-20,0.20342736458581784
2012-12-21,0.18523386707353634
2012-12-24,0.17744231238805408
2012-12-26,0.1749483518685675
2012-12-27,0.17377620793349424
2012-12-28,0.2823317771299778
2013-01-01,0.3684616795978177
2013-01-02,0.38195423812995677
2013-01-03,0.38329327968164484
2013-01-04,0.3787757370970286
2013-01-07,0.3807973542299916
2013-01-08,0.38466722291584565
2013-01-09,0.38224548823559457
2013-01-10,0.3804739473141604
2013-01-11,0.3847539474419237
2013-01-14,0.38822454838135534
2013-01-15,0.3943596633690831
2013-01-16,0.394975577488353
2013-01-17,0.39517579746687925
2013-01-18,0.40466194900963026
2013-01-21,0.40566124367795775
2013-01-22,0.3982205276259466
2013-01-23,0.37266200872686095
2013-01-24,0.36383491756342934
2013-01-25,0.36537740538206287
2013-01-28,0.36240704773026255
2013-01-29,0.3571161122795905
2013-01-30,0.35553243154672576
2013-01-31,0.35929249685078823
2013-02-01,0.3619472949435102
2013-02-04,0.35708837281476247
2013-02-05,0.35703568046064793
2013-02-06,0.35758356525139845
2013-02-07,0.3579909576129561
2013-02-08,0.3583181118001766
2013-02-11,0.26979006811035255
2013-02-12,0.15150298170718007
2013-02-13,0.11774909081453677
2013-02-14,0.11490015542052728
2013-02-15,0.11720139200871504
2013-02-18,0.1143175563848059
2013-02-19,0.14750438040637892
2013-02-20,0.1417055945119544
2013-02-21,0.15728053509008577
2013-02-22,0.15867138968054323
2013-02-25,0.14326319890685651
2013-02-26,0.13847678400367697
2013-02-27,0.1448201026950675
2013-02-28,0.1398795191691709
2013-03-01,0.13217712302032086
2013-03-04,0.16057188351684887
2013-03-05,0.1584303456660009
2013-03-06,0.158407180225756
2013-03-07,0.1514518409147783
2013-03-08,0.14664555820727287
2013-03-11,0.14667553384587317
2013-03-12,0.1513403874320025
2013-03-13,0.1512709626061574
