,Volatility_Copper_True_LSTM_GARCH_train,Volatility_Copper_3_train_GARCH_LSTM,Volatility_Copper_3_train_real_GARCH_LSTM
2006-09-15,0.35854366215527766,0.35021368,0.3472334932435749
2006-09-18,0.35402828388708585,0.3486635,0.3471714344215113
2006-09-19,0.34600298107053196,0.34801337,0.3329222583496736
2006-09-20,0.3472334932435749,0.33880863,0.3234916662408309
2006-09-21,0.3471714344215113,0.32914326,0.29306491082114494
2006-09-22,0.3329222583496736,0.30580288,0.2889126275021132
2006-09-25,0.3234916662408309,0.29362193,0.2839885299424256
2006-09-26,0.29306491082114494,0.2869432,0.26320500071365716
2006-09-27,0.2889126275021132,0.2717725,0.2508394536218763
2006-09-28,0.2839885299424256,0.25745648,0.281840384081374
2006-09-29,0.26320500071365716,0.27066094,0.29408198874148994
2006-10-03,0.2508394536218763,0.28550607,0.31546557654196605
2006-10-04,0.281840384081374,0.30622143,0.32682396018056714
2006-10-05,0.29408198874148994,0.3207464,0.3279483301935794
2006-10-06,0.31546557654196605,0.32714605,0.3292357367495923
2006-10-09,0.32682396018056714,0.32964954,0.3246206833821341
2006-10-10,0.3279483301935794,0.32710978,0.32551595812381273
2006-10-11,0.3292357367495923,0.3267534,0.30530613605122714
2006-10-12,0.3246206833821341,0.3132525,0.35041206562752547
2006-10-13,0.32551595812381273,0.3350243,0.36325483539445047
2006-10-16,0.30530613605122714,0.35348648,0.3316434575167021
2006-10-17,0.35041206562752547,0.34187067,0.3270498327570075
2006-10-18,0.36325483539445047,0.33212364,0.3282375262444315
2006-10-19,0.3316434575167021,0.32938284,0.3219206452042024
2006-10-20,0.3270498327570075,0.32502356,0.2884189958900517
2006-10-23,0.3282375262444315,0.30203837,0.2860294840432571
2006-10-24,0.3219206452042024,0.29015014,0.2861983253312461
2006-10-25,0.2884189958900517,0.2870651,0.28584084535172316
2006-10-26,0.2860294840432571,0.28663075,0.2838195928383759
2006-10-27,0.2861983253312461,0.28526682,0.2622699616838061
2006-10-30,0.28584084535172316,0.27081037,0.28286512717577306
2006-10-31,0.2838195928383759,0.27745262,0.2894445746661095
2006-11-01,0.2622699616838061,0.28479096,0.2867602230257523
2006-11-02,0.28286512717577306,0.28760654,0.28679406056827383
2006-11-03,0.2894445746661095,0.28774878,0.2886827333181802
2006-11-06,0.2867602230257523,0.28868055,0.31611160831210317
2006-11-07,0.28679406056827383,0.30573073,0.3246086136401549
2006-11-08,0.2886827333181802,0.31879586,0.4110439014324694
2006-11-09,0.31611160831210317,0.37103033,0.41225632788917077
2006-11-10,0.3246086136401549,0.40080634,0.3836152156471214
2006-11-13,0.4110439014324694,0.3929066,0.37288584804524927
2006-11-14,0.41225632788917077,0.37925944,0.35932489900334275
2006-11-15,0.3836152156471214,0.36574578,0.3453426105901225
2006-11-16,0.37288584804524927,0.35232598,0.342052404405883
2006-11-17,0.35932489900334275,0.3455271,0.35929987887076964
2006-11-20,0.3453426105901225,0.3544004,0.35611418269815953
2006-11-21,0.342052404405883,0.35604805,0.355508036628543
2006-11-22,0.35929987887076964,0.35698786,0.35418144731188894
2006-11-23,0.35611418269815953,0.3556217,0.3159053243479495
2006-11-24,0.355508036628543,0.33035782,0.3077089491961458
2006-11-27,0.35418144731188894,0.31420836,0.3076527017284657
2006-11-28,0.3159053243479495,0.30947638,0.3143841924294337
2006-11-29,0.3077089491961458,0.3129057,0.3122607108495633
2006-11-30,0.3076527017284657,0.31317362,0.3123724639660188
2006-12-01,0.3143841924294337,0.31357756,0.3241663715799601
2006-12-04,0.3122607108495633,0.32079393,0.3370516740312296
2006-12-05,0.3123724639660188,0.33176756,0.3398215169155736
2006-12-06,0.3241663715799601,0.338219,0.34068371684217347
2006-12-07,0.3370516740312296,0.34103593,0.3395943638952892
2006-12-08,0.3398215169155736,0.3408738,0.34086979041043786
2006-12-11,0.34068371684217347,0.34154814,0.3276817941507295
2006-12-12,0.3395943638952892,0.33309406,0.32275544128478517
2006-12-13,0.34086979041043786,0.32677507,0.32287853594631344
2006-12-14,0.3276817941507295,0.32441232,0.3230483095656679
2006-12-15,0.32275544128478517,0.3239836,0.3205425923752757
2006-12-18,0.32287853594631344,0.32242408,0.3032406259216861
2006-12-19,0.3230483095656679,0.31058925,0.2992951864958663
2006-12-20,0.3205425923752757,0.30320242,0.181974003097204
2006-12-21,0.3032406259216861,0.24729474,0.18275607820567816
2006-12-22,0.2992951864958663,0.19456288,0.18196125847028652
2006-12-26,0.181974003097204,0.18135223,0.1815257307900944
2006-12-27,0.18275607820567816,0.18090141,0.17612901970015435
2006-12-28,0.18196125847028652,0.17775491,0.17575241802451483
2006-12-29,0.1815257307900944,0.1756542,0.17486447644748962
2007-01-01,0.17612901970015435,0.17464812,0.28746062693994123
2007-01-02,0.17575241802451483,0.2319,0.2895773829754733
2007-01-03,0.17486447644748962,0.27301753,0.2989605509284189
2007-01-04,0.28746062693994123,0.29596442,0.2989002032944805
2007-01-05,0.2895773829754733,0.2985717,0.28879652169638237
2007-01-08,0.2989605509284189,0.29329622,0.3376919572213184
2007-01-09,0.2989002032944805,0.3186343,0.33803418828440157
2007-01-10,0.28879652169638237,0.33258018,0.33209358617905327
2007-01-11,0.3376919572213184,0.33514175,0.33159731974995865
2007-01-12,0.33803418828440157,0.3334725,0.33095789058351177
2007-01-15,0.33209358617905327,0.3322624,0.314148974726997
2007-01-16,0.33159731974995865,0.32108408,0.3167032588530828
2007-01-17,0.33095789058351177,0.3183537,0.32339194844589525
2007-01-18,0.314148974726997,0.3216419,0.32383037219078503
2007-01-19,0.3167032588530828,0.3238642,0.3302263326643181
2007-01-22,0.32339194844589525,0.3288662,0.33463186703206826
2007-01-23,0.32383037219078503,0.3332519,0.33804093535563695
2007-01-24,0.3302263326643181,0.33727702,0.352806153469588
2007-01-25,0.33463186703206826,0.34795937,0.3553659862087808
2007-01-29,0.33804093535563695,0.35357648,0.35802214800325916
2007-01-30,0.352806153469588,0.35767713,0.3647044716297405
2007-01-31,0.3553659862087808,0.3628807,0.3843670936049277
2007-02-01,0.35802214800325916,0.37713665,0.3802725769339296
2007-02-02,0.3647044716297405,0.37989405,0.4055581738535593
2007-02-05,0.3843670936049277,0.39734444,0.4055297818914676
2007-02-06,0.3802725769339296,0.40255842,0.4020428824691964
2007-02-07,0.4055581738535593,0.40314597,0.4183880971624271
2007-02-08,0.4055297818914676,0.41296282,0.41892707750721525
2007-02-09,0.4020428824691964,0.4164095,0.4532999481237975
2007-02-12,0.4183880971624271,0.44002548,0.45310163662750313
2007-02-13,0.41892707750721525,0.44745517,0.3736376062043488
2007-02-14,0.4532999481237975,0.4000647,0.3699389673372979
2007-02-15,0.45310163662750313,0.3728781,0.35389213989875634
2007-02-16,0.3736376062043488,0.36052352,0.36162982497931573
2007-02-19,0.3699389673372979,0.36137062,0.37075988413645633
2007-02-20,0.35389213989875634,0.36738288,0.3702004080359249
2007-02-21,0.36162982497931573,0.37004152,0.3818428613624788
2007-02-22,0.37075988413645633,0.37845463,0.3727499653518559
2007-02-23,0.3702004080359249,0.37508556,0.3781707425709052
2007-02-26,0.3818428613624788,0.3779775,0.38734060540951676
2007-02-27,0.3727499653518559,0.38400096,0.38708179407727394
2007-02-28,0.3781707425709052,0.38650498,0.37372983127894344
2007-03-01,0.38734060540951676,0.37867922,0.3743136908229633
2007-03-02,0.38708179407727394,0.37610373,0.3784175254657731
2007-03-05,0.37372983127894344,0.37755433,0.3827290546012252
2007-03-06,0.3743136908229633,0.38130137,0.3855339042239234
2007-03-07,0.3784175254657731,0.38453206,0.3933468954004208
2007-03-08,0.3827290546012252,0.39067054,0.3730889786577205
2007-03-09,0.3855339042239234,0.37933972,0.375462203346394
2007-03-12,0.3933468954004208,0.37710005,0.3744610458302189
2007-03-13,0.3730889786577205,0.3751738,0.4025338853286069
2007-03-14,0.375462203346394,0.3928933,0.35584724861305117
2007-03-15,0.3744610458302189,0.36876494,0.35402066817178723
2007-03-16,0.4025338853286069,0.35806212,0.34196668763549987
2007-03-19,0.35584724861305117,0.34724975,0.33803652652323046
2007-03-20,0.35402066817178723,0.34160584,0.3393474982942766
2007-03-21,0.34196668763549987,0.34036592,0.3333439721043937
2007-03-22,0.33803652652323046,0.336301,0.3266429894676016
2007-03-23,0.3393474982942766,0.3306847,0.321575837205183
2007-03-26,0.3333439721043937,0.32511368,0.322026742481764
2007-03-27,0.3266429894676016,0.32345003,0.309671708286576
2007-03-28,0.321575837205183,0.3149537,0.31250116016555196
2007-03-29,0.322026742481764,0.31366056,0.3122351025473249
2007-03-30,0.309671708286576,0.31296098,0.3105942048367961
2007-04-02,0.31250116016555196,0.3121965,0.3052156315940513
2007-04-03,0.3122351025473249,0.30831036,0.27776653269169493
2007-04-04,0.3105942048367961,0.289018,0.26783951925931615
2007-04-05,0.3052156315940513,0.27425012,0.28267443241582835
2007-04-06,0.27776653269169493,0.27850133,0.27063905847354164
2007-04-09,0.26783951925931615,0.27366838,0.25060302111523625
2007-04-10,0.28267443241582835,0.25945336,0.2719820796872182
2007-04-11,0.27063905847354164,0.26579008,0.25822771272687217
2007-04-12,0.25060302111523625,0.26075464,0.2577796391343059
2007-04-13,0.2719820796872182,0.25939637,0.2620417540037937
2007-04-16,0.25822771272687217,0.26052454,0.264786664955471
2007-04-17,0.2577796391343059,0.26340806,0.2641793872833923
2007-04-18,0.2620417540037937,0.26429796,0.2461258105179245
2007-04-19,0.264786664955471,0.25288257,0.2419286209245902
2007-04-20,0.2641793872833923,0.24495192,0.2567833290420686
2007-04-23,0.2461258105179245,0.25119117,0.2600745870778496
2007-04-24,0.2419286209245902,0.25687614,0.2318348797642286
2007-04-25,0.2567833290420686,0.24221416,0.23522339604048423
2007-04-26,0.2600745870778496,0.23560317,0.23767305592886437
2007-04-27,0.2318348797642286,0.23575151,0.24453461971114684
2007-04-30,0.23522339604048423,0.24112001,0.2375021959780043
2007-05-01,0.23767305592886437,0.23895216,0.23871428445920204
2007-05-02,0.24453461971114684,0.2384924,0.23818034820895465
2007-05-03,0.2375021959780043,0.23770916,0.24638665309110705
2007-05-04,0.23871428445920204,0.24283254,0.22455305965914832
2007-05-07,0.23818034820895465,0.23148088,0.22689345698032967
2007-05-08,0.24638665309110705,0.22717735,0.249057786570517
2007-05-09,0.22455305965914832,0.23892704,0.24630015646966694
2007-05-10,0.22689345698032967,0.24412322,0.2849733077559543
2007-05-11,0.249057786570517,0.2683504,0.2663397856911002
2007-05-14,0.24630015646966694,0.2685023,0.28475018226714166
2007-05-15,0.2849733077559543,0.2800247,0.3069289663693471
2007-05-16,0.2663397856911002,0.29613906,0.3085339412589163
2007-05-17,0.28475018226714166,0.3059785,0.2925209759800582
2007-05-18,0.3069289663693471,0.29890755,0.30366719665989095
2007-05-21,0.3085339412589163,0.30197495,0.2948276783945337
2007-05-22,0.2925209759800582,0.29749954,0.3090641136101363
2007-05-23,0.30366719665989095,0.3055686,0.3547173462607327
2007-05-24,0.2948276783945337,0.3338806,0.35456251787859694
2007-05-25,0.3090641136101363,0.34977278,0.3391296178838934
2007-05-28,0.3547173462607327,0.3453527,0.3382250465416604
2007-05-29,0.35456251787859694,0.34101838,0.3591246026266919
2007-05-30,0.3391296178838934,0.3524943,0.3585050943419539
2007-05-31,0.3382250465416604,0.35707462,0.3653761872964757
2007-06-01,0.3591246026266919,0.36387557,0.3575111807001923
2007-06-04,0.3585050943419539,0.36024544,0.35869291304586526
2007-06-05,0.3653761872964757,0.36005417,0.3411614382791034
2007-06-06,0.3575111807001923,0.34790966,0.3485194813587075
2007-06-07,0.35869291304586526,0.34857365,0.3615134643401605
2007-06-08,0.3411614382791034,0.35682958,0.36062662592633843
2007-06-11,0.3485194813587075,0.3602311,0.36459340475596314
2007-06-12,0.3615134643401605,0.36414307,0.36586241443312617
2007-06-13,0.36062662592633843,0.36574972,0.3691795439201163
2007-06-14,0.36459340475596314,0.36864072,0.36539070905286686
2007-06-15,0.36586241443312617,0.36705825,0.3641216998609289
2007-06-18,0.3691795439201163,0.36578637,0.37057728019128133
2007-06-19,0.36539070905286686,0.36924583,0.3597740264799125
2007-06-20,0.3641216998609289,0.36347467,0.35209964305018737
2007-06-21,0.37057728019128133,0.35670027,0.3251806089500533
2007-06-22,0.3597740264799125,0.3362995,0.3303483206684996
2007-06-25,0.35209964305018737,0.3317935,0.3140742290664502
2007-06-26,0.3251806089500533,0.32013917,0.29467926686822776
2007-06-27,0.3303483206684996,0.30399102,0.29429206396155616
2007-06-28,0.3140742290664502,0.29704657,0.2955804681438534
2007-06-29,0.29467926686822776,0.2959832,0.2766632551718351
2007-07-02,0.29429206396155616,0.28401724,0.27592661855258827
2007-07-03,0.2955804681438534,0.2784946,0.2405305579825057
2007-07-04,0.2766632551718351,0.25456995,0.1960798218510281
2007-07-05,0.27592661855258827,0.22077496,0.19681072774934336
2007-07-06,0.2405305579825057,0.1977356,0.19659534703233203
2007-07-09,0.1960798218510281,0.19533692,0.1963557494187331
2007-07-10,0.19681072774934336,0.19520052,0.18021393689360418
2007-07-11,0.19659534703233203,0.18629694,0.18030909828025335
2007-07-12,0.1963557494187331,0.180427,0.17809206027616245
2007-07-13,0.18021393689360418,0.17824371,0.17737363618780352
2007-07-16,0.18030909828025335,0.17715397,0.17309438086290727
2007-07-17,0.17809206027616245,0.17442627,0.18959710073357092
2007-07-18,0.17737363618780352,0.18215324,0.16378784129919352
2007-07-19,0.17309438086290727,0.173508,0.1523556769070694
2007-07-20,0.18959710073357092,0.16065386,0.13478992067955878
2007-07-23,0.16378784129919352,0.14565757,0.14263608009923853
2007-07-24,0.1523556769070694,0.14014567,0.13341072166870308
2007-07-25,0.13478992067955878,0.13891998,0.1335595502764139
2007-07-26,0.14263608009923853,0.13464025,0.13644156684939104
2007-07-27,0.13341072166870308,0.13659368,0.1381411216789085
2007-07-30,0.1335595502764139,0.13871595,0.1394616074261356
2007-07-31,0.13644156684939104,0.13996495,0.1343732350472169
2007-08-01,0.1381411216789085,0.13783367,0.15986306359169603
2007-08-02,0.1394616074261356,0.14872012,0.15862528678609542
2007-08-03,0.1343732350472169,0.1568841,0.14414958328907126
2007-08-06,0.15986306359169603,0.15179701,0.14581080459884013
2007-08-07,0.15862528678609542,0.14607124,0.15908334966762475
2007-08-08,0.14414958328907126,0.1527757,0.1596671963421201
2007-08-09,0.14581080459884013,0.15799356,0.16289602083401858
2007-08-10,0.15908334966762475,0.16076371,0.18460539204764467
2007-08-13,0.1596671963421201,0.174221,0.2816028068651064
2007-08-14,0.16289602083401858,0.23074093,0.30135366422273335
2007-08-16,0.18460539204764467,0.2784335,0.3022740362891819
2007-08-17,0.2816028068651064,0.3002212,0.30194339649812707
2007-08-20,0.30135366422273335,0.30285487,0.31198800291769
2007-08-21,0.3022740362891819,0.30925506,0.31616658972657485
2007-08-22,0.30194339649812707,0.3143495,0.3359588173767044
2007-08-23,0.31198800291769,0.3289227,0.3349256876890454
2007-08-24,0.31616658972657485,0.33386028,0.3339695144696775
2007-08-27,0.3359588173767044,0.33544603,0.3389824287208012
2007-08-28,0.3349256876890454,0.338314,0.33856308417767034
2007-08-29,0.3339695144696775,0.33910167,0.3276552197147644
2007-08-30,0.3389824287208012,0.33249593,0.3247253774261257
2007-08-31,0.33856308417767034,0.3278815,0.34023300180593086
2007-09-03,0.3276552197147644,0.33590645,0.34009508702280555
2007-09-04,0.3247253774261257,0.33922565,0.3392669566154958
2007-09-05,0.34023300180593086,0.3405742,0.34356017777111103
2007-09-06,0.34009508702280555,0.34312674,0.33951924492289254
2007-09-07,0.3392669566154958,0.341413,0.3662956047506625
2007-09-10,0.34356017777111103,0.35772398,0.3624699090490262
2007-09-11,0.33951924492289254,0.36141708,0.3621799730056646
2007-09-12,0.3662956047506625,0.36354586,0.36180218809287334
2007-09-13,0.3624699090490262,0.36279958,0.3495980457847834
2007-09-14,0.3621799730056646,0.35466343,0.35203913764110617
2007-09-17,0.36180218809287334,0.3533668,0.36557384609541366
2007-09-18,0.3495980457847834,0.3613029,0.3616853965005985
2007-09-19,0.35203913764110617,0.36224526,0.34632403246153276
2007-09-20,0.36557384609541366,0.35285705,0.3484906057135263
2007-09-21,0.3616853965005985,0.3501702,0.3417509346740746
2007-09-24,0.34632403246153276,0.34481433,0.32482656675623767
2007-09-25,0.3484906057135263,0.33244246,0.2194458400395278
2007-09-26,0.3417509346740746,0.2739998,0.20294224738529462
2007-09-27,0.32482656675623767,0.21757062,0.20934229505604193
2007-09-28,0.2194458400395278,0.2071875,0.20052851497040233
2007-10-01,0.20294224738529462,0.20206428,0.19995854180798936
2007-10-03,0.20934229505604193,0.19985124,0.19998607337082833
2007-10-04,0.20052851497040233,0.19873714,0.21073803155757517
2007-10-05,0.19995854180798936,0.20516011,0.21079619180265732
2007-10-08,0.19998607337082833,0.20825112,0.2134165887771152
2007-10-09,0.21073803155757517,0.21116868,0.21150850052601347
2007-10-10,0.21079619180265732,0.21076384,0.21150618673808472
2007-10-11,0.2134165887771152,0.21052027,0.20794619570703624
2007-10-12,0.21150850052601347,0.20812747,0.21258276450992472
2007-10-15,0.21150618673808472,0.2099258,0.18181305807768747
2007-10-16,0.20794619570703624,0.19428474,0.19044156981654295
2007-10-17,0.21258276450992472,0.1871819,0.19102173572327383
2007-10-18,0.18181305807768747,0.18872337,0.19040530282612586
2007-10-19,0.19044156981654295,0.1894322,0.19062568488854695
2007-10-22,0.19102173572327383,0.18944111,0.1627837570191019
2007-10-23,0.19040530282612586,0.17617181,0.16174448078367684
2007-10-24,0.19062568488854695,0.16390136,0.16465517341703514
2007-10-25,0.1627837570191019,0.16282062,0.1667535960056821
2007-10-26,0.16174448078367684,0.16500323,0.16811395856664
2007-10-29,0.16465517341703514,0.16680212,0.1645010581705301
2007-10-30,0.1667535960056821,0.16568488,0.16534388178658796
2007-10-31,0.16811395856664,0.16471587,0.16683338313762255
2007-11-01,0.1645010581705301,0.16556963,0.16751307964989912
2007-11-02,0.16534388178658796,0.16658068,0.1654079004101127
2007-11-05,0.16683338313762255,0.16590497,0.17945608343153244
2007-11-06,0.16751307964989912,0.17283751,0.18372586681163808
2007-11-07,0.1654079004101127,0.1795742,0.18107094808536958
2007-11-08,0.17945608343153244,0.1808272,0.18198205393377007
2007-11-09,0.18372586681163808,0.18097557,0.1649028923361107
2007-11-12,0.18107094808536958,0.17254028,0.2617330002558421
2007-11-13,0.18198205393377007,0.21440999,0.3454271642612299
2007-11-14,0.1649028923361107,0.2907151,0.3666964828375987
2007-11-15,0.2617330002558421,0.3467576,0.40485808597072215
2007-11-16,0.3454271642612299,0.38732076,0.41121896880928155
2007-11-19,0.3666964828375987,0.40438032,0.4274143901367239
2007-11-20,0.40485808597072215,0.42061692,0.4284735583006958
2007-11-21,0.41121896880928155,0.4254632,0.4292327655340463
2007-11-22,0.4274143901367239,0.4279495,0.4819030306857828
2007-11-23,0.4284735583006958,0.45989043,0.48277449341595147
2007-11-26,0.4292327655340463,0.47333616,0.48670695422885013
2007-11-27,0.4819030306857828,0.48155165,0.4936198873734371
2007-11-28,0.48277449341595147,0.48687577,0.5050372783333145
2007-11-29,0.48670695422885013,0.49597606,0.5146006246014424
2007-11-30,0.4936198873734371,0.5050141,0.5182789523873563
2007-12-03,0.5050372783333145,0.51030624,0.5167726563231856
2007-12-04,0.5146006246014424,0.51088864,0.5146360701697185
2007-12-05,0.5182789523873563,0.50955683,0.5302827621252431
2007-12-06,0.5167726563231856,0.51928145,0.5307793726833915
2007-12-07,0.5146360701697185,0.5221959,0.5302542941697382
2007-12-10,0.5302827621252431,0.5234171,0.5327765875190562
2007-12-11,0.5307793726833915,0.52503484,0.5277456474888673
2007-12-12,0.5302542941697382,0.5220799,0.5275694449637006
2007-12-13,0.5327765875190562,0.5213558,0.5292219544721709
2007-12-14,0.5277456474888673,0.52194995,0.5267123920620566
2007-12-17,0.5275694449637006,0.5205596,0.5313693424966733
2007-12-18,0.5292219544721709,0.5233501,0.5290798552201473
2007-12-19,0.5267123920620566,0.52241236,0.5533101840470556
2007-12-20,0.5313693424966733,0.53823876,0.5547651791717862
2007-12-21,0.5290798552201473,0.5432025,0.5548238093009895
2007-12-24,0.5533101840470556,0.5457306,0.5091369966445107
2007-12-26,0.5547651791717862,0.51542,0.44375078359734643
2007-12-27,0.5548238093009895,0.46385318,0.43267765690242654
2007-12-28,0.5091369966445107,0.43683583,0.3726834724207111
2007-12-31,0.44375078359734643,0.39380798,0.3695337653309524
2008-01-01,0.43267765690242654,0.3734001,0.35439502219784846
2008-01-02,0.3726834724207111,0.36065426,0.35901983046158115
2008-01-03,0.3695337653309524,0.35977158,0.36039566121023114
2008-01-04,0.35439502219784846,0.36023074,0.35247722722356156
2008-01-07,0.35901983046158115,0.3559155,0.34665668946558226
2008-01-08,0.36039566121023114,0.35047933,0.3457761795939843
2008-01-09,0.35247722722356156,0.347746,0.3392707863244958
2008-01-10,0.34665668946558226,0.34262744,0.32773549420326853
2008-01-11,0.3457761795939843,0.3334579,0.32279671340162397
2008-01-14,0.3392707863244958,0.3266955,0.32035919042070693
2008-01-15,0.32773549420326853,0.32280007,0.3199552161684631
2008-01-16,0.32279671340162397,0.32140383,0.32396474140354414
2008-01-17,0.32035919042070693,0.32358345,0.30312158384503796
2008-01-18,0.3199552161684631,0.31091926,0.29987396614175243
2008-01-21,0.32396474140354414,0.30379522,0.34043805838314134
2008-01-22,0.30312158384503796,0.32482448,0.3489293471931427
2008-01-23,0.29987396614175243,0.34149945,0.33511225616214346
2008-01-24,0.34043805838314134,0.33985263,0.3325529581506864
2008-01-25,0.3489293471931427,0.335808,0.34011862808791093
2008-01-28,0.33511225616214346,0.33872408,0.3538005285847634
2008-01-29,0.3325529581506864,0.34882292,0.3535451136556399
2008-01-30,0.34011862808791093,0.3528999,0.35612789411820633
2008-01-31,0.3538005285847634,0.35616547,0.32362442256712776
2008-02-01,0.3535451136556399,0.3354856,0.3326695812496995
2008-02-04,0.35612789411820633,0.33303162,0.35721969750715954
2008-02-05,0.32362442256712776,0.34764048,0.37947766295396834
2008-02-06,0.3326695812496995,0.36874822,0.3785685930744036
2008-02-07,0.35721969750715954,0.37683833,0.3743246810382208
2008-02-08,0.37947766295396834,0.37646428,0.3746902855369977
2008-02-11,0.3785685930744036,0.3756991,0.37748501065850737
2008-02-12,0.3743246810382208,0.37710625,0.3589022647768896
2008-02-13,0.3746902855369977,0.36551294,0.3546821236337889
2008-02-14,0.37748501065850737,0.35866043,0.35299982426786125
2008-02-15,0.3589022647768896,0.35499564,0.37529004395420384
2008-02-18,0.3546821236337889,0.36821666,0.37397609519342423
2008-02-19,0.35299982426786125,0.3724562,0.38052741165876003
2008-02-20,0.37529004395420384,0.3790155,0.3835755463039161
2008-02-21,0.37397609519342423,0.38227174,0.387680108421359
2008-02-22,0.38052741165876003,0.3863437,0.3655918010258511
2008-02-25,0.3835755463039161,0.37303197,0.3515686075357094
2008-02-26,0.387680108421359,0.35907286,0.35142282334656627
2008-02-27,0.3655918010258511,0.35377938,0.35066707833800037
2008-02-28,0.3515686075357094,0.35189217,0.35838875218916133
2008-02-29,0.35142282334656627,0.35665962,0.3783523941046806
2008-03-03,0.35066707833800037,0.3709118,0.34879655096286455
2008-03-04,0.35838875218916133,0.35724726,0.35633349499539657
2008-03-05,0.3783523941046806,0.35700163,0.35600622891754086
2008-03-06,0.34879655096286455,0.35612598,0.38038243584784404
2008-03-07,0.35633349499539657,0.3722971,0.37236383746811574
2008-03-10,0.35600622891754086,0.37288782,0.357336576559359
2008-03-11,0.38038243584784404,0.36404303,0.35229423849527575
2008-03-12,0.37236383746811574,0.35633558,0.34882946607340437
2008-03-13,0.357336576559359,0.3515638,0.3725717593495693
2008-03-14,0.35229423849527575,0.36518165,0.3564832193589357
2008-03-17,0.34882946607340437,0.35999835,0.3672268011221853
2008-03-18,0.3725717593495693,0.36588153,0.3487782449850404
2008-03-19,0.3564832193589357,0.35463768,0.3389545784136072
2008-03-20,0.3672268011221853,0.34496048,0.33891787438361975
2008-03-24,0.3487782449850404,0.3409631,0.34125330443525725
2008-03-25,0.3389545784136072,0.34142965,0.3643161726534674
2008-03-26,0.33891787438361975,0.35638487,0.3638215579309405
2008-03-27,0.34125330443525725,0.3620408,0.3637045719092399
2008-03-28,0.3643161726534674,0.36461073,0.3652047954167196
2008-03-31,0.3638215579309405,0.36550692,0.3035504455457414
2008-04-01,0.3637045719092399,0.32686883,0.3038297265808032
2008-04-02,0.3652047954167196,0.30665904,0.2952738610199118
2008-04-03,0.3035504455457414,0.29923242,0.2938233302143828
2008-04-04,0.3038297265808032,0.2960462,0.3003690803593877
2008-04-07,0.2952738610199118,0.2989598,0.31392866438211064
2008-04-08,0.2938233302143828,0.30890137,0.32225631759606876
2008-04-09,0.3003690803593877,0.31842265,0.32134084353973624
2008-04-10,0.31392866438211064,0.32165188,0.32166703994399326
2008-04-11,0.32225631759606876,0.32266918,0.3067768257825494
2008-04-14,0.32134084353973624,0.31295356,0.3051192791553642
2008-04-15,0.32166703994399326,0.3080541,0.27035625495505766
2008-04-16,0.3067768257825494,0.284108,0.2634860031534123
2008-04-17,0.3051192791553642,0.26889881,0.26140808660234227
2008-04-18,0.27035625495505766,0.26308826,0.2579102923190275
2008-04-21,0.2634860031534123,0.259537,0.26233873735066915
2008-04-22,0.26140808660234227,0.2611128,0.2605504487560981
2008-04-23,0.2579102923190275,0.26084733,0.26477132398324255
2008-04-24,0.26233873735066915,0.26349553,0.26503399216680235
2008-04-25,0.2605504487560981,0.26465073,0.24370658154627625
2008-04-28,0.26477132398324255,0.25162488,0.25455952555811723
2008-04-29,0.26503399216680235,0.25224954,0.239354138306918
2008-04-30,0.24370658154627625,0.24345624,0.2635763165937062
2008-05-01,0.25455952555811723,0.25529402,0.27909729991205345
2008-05-02,0.239354138306918,0.26966184,0.2842322881904479
2008-05-05,0.2635763165937062,0.28078094,0.28155184998300686
2008-05-06,0.27909729991205345,0.2825099,0.24867781552315357
2008-05-07,0.2842322881904479,0.2618439,0.26489161726590127
2008-05-08,0.28155184998300686,0.26126763,0.27022924913557334
2008-05-09,0.24867781552315357,0.26627168,0.2697269731914348
2008-05-12,0.26489161726590127,0.2695895,0.26469607906219317
2008-05-13,0.27022924913557334,0.26691258,0.2705470456603457
2008-05-14,0.2697269731914348,0.2691394,0.2675903883628451
2008-05-15,0.26469607906219317,0.2683024,0.2682603856722343
2008-05-16,0.2705470456603457,0.26860732,0.2580005601721099
2008-05-19,0.2675903883628451,0.26191548,0.24195378513095037
2008-05-20,0.2682603856722343,0.24890637,0.2308751516959552
2008-05-21,0.2580005601721099,0.23623118,0.23045923513435793
2008-05-22,0.24195378513095037,0.23106584,0.2299698819497554
2008-05-23,0.2308751516959552,0.22943902,0.22803870631043063
2008-05-26,0.23045923513435793,0.22804101,0.21351854539576207
2008-05-27,0.2299698819497554,0.21858366,0.24975347606728862
2008-05-28,0.22803870631043063,0.2348067,0.2503290133537873
2008-05-29,0.21351854539576207,0.24489455,0.25198035624952675
2008-05-30,0.24975347606728862,0.25111303,0.23390444567008287
2008-06-02,0.2503290133537873,0.24020354,0.22980137367638867
2008-06-03,0.25198035624952675,0.23248515,0.2301733744002011
2008-06-04,0.23390444567008287,0.22971804,0.23617810705025885
2008-06-05,0.22980137367638867,0.23312744,0.23565932971493972
2008-06-06,0.2301733744002011,0.23455429,0.23953512789499717
2008-06-09,0.23617810705025885,0.23754664,0.22693407794370643
2008-06-10,0.23565932971493972,0.23065345,0.21639983574436303
2008-06-11,0.23953512789499717,0.22102082,0.18346932971168642
2008-06-12,0.22693407794370643,0.19950436,0.17044271615304288
2008-06-13,0.21639983574436303,0.1787696,0.16503730949122644
2008-06-16,0.18346932971168642,0.1681703,0.18455543963381052
