,Volatility_Copper_True_train
2009-10-14,0.30487414170346805
2009-10-15,0.30617664540373424
2009-10-16,0.3052700887145632
2009-10-19,0.31459152926004197
2009-10-20,0.32540153228297086
2009-10-21,0.33027834432983616
2009-10-22,0.35461332229169673
2009-10-23,0.3519014718683361
2009-10-26,0.346548922635189
2009-10-27,0.34584620057562754
2009-10-28,0.34325918130754574
2009-10-29,0.34631448091826467
2009-10-30,0.36398666685021386
2009-11-02,0.36220910542399
2009-11-03,0.36652063186955874
2009-11-04,0.36313006084380106
2009-11-05,0.35930317371064313
2009-11-06,0.3505414481863246
2009-11-09,0.3294003597287747
2009-11-10,0.32947424882329346
2009-11-11,0.329956060077361
2009-11-12,0.3299601114070504
2009-11-13,0.31179890378069663
2009-11-16,0.24557923691211167
2009-11-17,0.26760238316206697
2009-11-18,0.2654561353890573
2009-11-19,0.2621493177678683
2009-11-20,0.24611652174433582
2009-11-23,0.23968406600516665
2009-11-24,0.2374434400237531
2009-11-25,0.23639749353684594
2009-11-26,0.2370622283478616
2009-11-27,0.23699655223662533
2009-11-30,0.23381008834980835
2009-12-01,0.225701782834366
2009-12-02,0.22861272735023971
2009-12-03,0.18459594631971774
2009-12-04,0.18326512434777334
2009-12-07,0.18284491811712397
2009-12-08,0.18272957440576196
2009-12-09,0.18599044767955855
2009-12-10,0.18127104407981984
2009-12-11,0.1338447568871524
2009-12-14,0.12010732820732764
2009-12-15,0.10488862759770293
2009-12-16,0.10566790547405583
2009-12-17,0.11351304205132265
2009-12-18,0.12724185144415415
2009-12-21,0.12408524180742439
2009-12-22,0.12428886465407255
2009-12-23,0.1259926566057715
2009-12-24,0.13866611015061356
2009-12-28,0.15039053900708807
2009-12-29,0.15252980846888672
2009-12-30,0.12542360603885103
2009-12-31,0.12724850084107434
2010-01-01,0.12751852938825473
2010-01-04,0.12490385278049523
2010-01-05,0.12608890682545457
2010-01-06,0.12733716885259697
2010-01-07,0.13692236987315035
2010-01-08,0.159604602981724
2010-01-11,0.16345107218387464
2010-01-12,0.15654134472248446
2010-01-13,0.17767791923634665
2010-01-14,0.17256561425140324
2010-01-15,0.17453159009861105
2010-01-18,0.17371905596675255
2010-01-19,0.17355459465490344
2010-01-20,0.18573308611335235
2010-01-21,0.19564531538931199
2010-01-22,0.20110129387353035
2010-01-25,0.20779884192132922
2010-01-27,0.20794907716184804
2010-01-28,0.23674914646159154
2010-01-29,0.271798062441988
2010-02-01,0.26378576817600163
2010-02-02,0.2561840710598058
2010-02-03,0.2554497685861008
2010-02-04,0.29209137914589944
2010-02-05,0.3085411682226419
2010-02-08,0.2956519604781884
2010-02-09,0.29468782541964844
2010-02-10,0.3030191004383942
2010-02-11,0.3025888138139835
2010-02-12,0.3053305849314495
2010-02-15,0.3114816530465353
2010-02-16,0.3114816530465353
2010-02-17,0.3389376620434329
2010-02-18,0.3391252770155888
2010-02-19,0.33648250655143397
2010-02-22,0.3406277873817556
2010-02-23,0.34784659334426726
2010-02-24,0.3616628056803295
2010-02-25,0.3518519145821746
2010-02-26,0.3444053148495939
2010-03-01,0.354470874070849
2010-03-02,0.3639177088580059
2010-03-03,0.36705255873227316
2010-03-04,0.35807161179968305
2010-03-05,0.3574936494186228
2010-03-08,0.3535151690957511
2010-03-09,0.3483273357238653
2010-03-10,0.34834899398026775
2010-03-11,0.33112749647993167
2010-03-12,0.2977492871301254
2010-03-15,0.2923449295159949
2010-03-16,0.2989381888367767
2010-03-17,0.30237088172549753
2010-03-18,0.25705768452851574
2010-03-19,0.22828397360301714
2010-03-22,0.2317335695764606
2010-03-23,0.22151535967544847
2010-03-24,0.212604846972017
2010-03-25,0.21638705855601
2010-03-26,0.21498787449076076
2010-03-29,0.21164538868970076
2010-03-30,0.23342616538355002
2010-03-31,0.2017375303675462
2010-04-01,0.20174681176068607
2010-04-05,0.195573700749912
2010-04-06,0.17795909033257432
2010-04-07,0.16604141929809926
2010-04-08,0.13872751320676216
2010-04-09,0.137367340311456
2010-04-12,0.13403228783619672
2010-04-13,0.12173483727599052
2010-04-14,0.10802906668659093
2010-04-15,0.10480843064948356
2010-04-16,0.1071274294640899
2010-04-19,0.11117387808137089
2010-04-20,0.10677969339104046
2010-04-21,0.10409127777556001
2010-04-22,0.10395528271330437
2010-04-23,0.1010232714574629
2010-04-26,0.10123811459664347
2010-04-27,0.10185809859143805
2010-04-28,0.16134162609254574
2010-04-29,0.1547489598866056
2010-04-30,0.15260806749145414
2010-05-03,0.1522411271825265
2010-05-04,0.15388800689268636
2010-05-05,0.18646487820394383
2010-05-06,0.18605996576005415
2010-05-07,0.18490260686481466
2010-05-10,0.1856604072359256
2010-05-11,0.19043607850440772
2010-05-12,0.15427605483430665
2010-05-13,0.152293334281948
2010-05-14,0.15420405996134492
2010-05-17,0.16756305171494343
2010-05-18,0.22669202919872314
2010-05-19,0.25607882824296135
2010-05-20,0.2578227858301906
2010-05-21,0.26243111290022414
2010-05-24,0.3109560330309661
2010-05-25,0.32308629870277494
2010-05-26,0.3248975395418726
2010-05-27,0.333145960360809
2010-05-28,0.3427465363752974
2010-05-31,0.36113858261578935
2010-06-01,0.36126284819567034
2010-06-02,0.3611843248850486
2010-06-03,0.3615009219220615
2010-06-04,0.3871685116095769
2010-06-07,0.41243012333445517
2010-06-08,0.410616474266558
2010-06-09,0.3832287775196699
2010-06-10,0.3975316906303601
2010-06-11,0.39765728727659255
2010-06-14,0.40101678638593274
2010-06-15,0.4121602084061705
2010-06-16,0.392930431729401
2010-06-17,0.3949284704051218
2010-06-18,0.40674425561776595
2010-06-21,0.4060082226863786
2010-06-22,0.40514276011043227
2010-06-23,0.41818081344035185
2010-06-24,0.42035364537877273
2010-06-25,0.4287956818643194
2010-06-28,0.43777089244815615
2010-06-29,0.39357872797355586
2010-06-30,0.4141127844583431
2010-07-01,0.4123321198801765
2010-07-02,0.41573689944721126
2010-07-05,0.38553045428931365
2010-07-06,0.3752762647382629
2010-07-07,0.3799153141639321
2010-07-08,0.37982313159453907
2010-07-09,0.3712626015803835
2010-07-12,0.34702774307216055
2010-07-13,0.3509626274837916
2010-07-14,0.3503225142320703
2010-07-15,0.3515291520139694
2010-07-16,0.3166126123695945
2010-07-19,0.28957603786355524
2010-07-20,0.2893897681595783
2010-07-21,0.2971051852880746
2010-07-22,0.3056068111352971
2010-07-23,0.31492168986041325
2010-07-26,0.31409730358307764
2010-07-27,0.30518082756397735
2010-07-28,0.3065693340201878
2010-07-29,0.3032669588876047
2010-07-30,0.2856781606458124
2010-08-02,0.2771323342687181
2010-08-03,0.28018847789526324
2010-08-04,0.27409209938736523
2010-08-05,0.2689555370315748
2010-08-06,0.2699766888410161
2010-08-09,0.2473393319312572
2010-08-10,0.23910253337697598
2010-08-11,0.18205438552544803
2010-08-12,0.18893166646034862
2010-08-13,0.17990135172424446
2010-08-16,0.19064475081542356
2010-08-17,0.19243954347115091
2010-08-18,0.1878982966612033
2010-08-19,0.17953331059606512
2010-08-20,0.18218500487957998
2010-08-23,0.18480486293695306
2010-08-24,0.17588955864266873
2010-08-25,0.18125853135822365
2010-08-26,0.17948877349697137
2010-08-27,0.19489390243475782
2010-08-30,0.17490999318111075
2010-08-31,0.17714809468825735
2010-09-01,0.1744571444592232
2010-09-02,0.16848280657394518
2010-09-03,0.1547134743290086
2010-09-06,0.15483228295372184
2010-09-07,0.15389347054947125
2010-09-08,0.15407576728262448
2010-09-09,0.1542058113789944
2010-09-10,0.15826131493265946
2010-09-13,0.16653565770334608
2010-09-14,0.16499587920265227
2010-09-15,0.1624018579021451
2010-09-16,0.15754363016240278
2010-09-17,0.15053475462817742
2010-09-20,0.1477714855301647
2010-09-21,0.15390235744138756
2010-09-22,0.15241249388796926
2010-09-23,0.15568946583244572
2010-09-24,0.1492458232831637
2010-09-27,0.13691948105643706
2010-09-28,0.14552479415719635
2010-09-29,0.1433899616488238
2010-09-30,0.14337574395458483
2010-10-01,0.14000126291668627
2010-10-04,0.13577372643647764
2010-10-05,0.14458406398143328
2010-10-06,0.1538503297378638
2010-10-07,0.1519683943801783
2010-10-08,0.15068511896237688
2010-10-11,0.16273534023314354
2010-10-12,0.15787574691528347
2010-10-13,0.15521095252383485
2010-10-14,0.130121458130012
2010-10-15,0.13313201468961414
2010-10-18,0.13305799058741138
2010-10-19,0.13517075281455718
2010-10-20,0.1488925685579879
2010-10-21,0.14785922924118147
2010-10-22,0.13965058132305638
2010-10-25,0.1307545463055322
2010-10-26,0.1301390106343374
2010-10-27,0.12966961001619817
2010-10-28,0.14881454692194965
2010-10-29,0.14808986087351353
2010-11-01,0.1546350298708747
2010-11-02,0.15133625761943523
2010-11-03,0.15504034857166019
2010-11-04,0.15479032257040173
2010-11-05,0.18140677304503897
2010-11-08,0.18233842761793953
2010-11-09,0.1716609884554284
2010-11-10,0.18268423597053438
2010-11-11,0.19549494457682817
2010-11-12,0.19637714973548445
2010-11-15,0.21414971308698824
2010-11-16,0.2143565066000576
2010-11-17,0.21901411235814186
2010-11-18,0.23555425632628066
2010-11-19,0.2468968219289506
2010-11-22,0.23099538478291623
2010-11-23,0.24247388295338732
2010-11-24,0.24109868550796662
2010-11-25,0.24654773728599408
2010-11-26,0.2446628664317688
2010-11-29,0.24455113891695776
2010-11-30,0.24283966416800082
2010-12-01,0.2418096294622172
2010-12-02,0.253599890098694
2010-12-03,0.25328170485370416
2010-12-06,0.2531844171433222
2010-12-07,0.2496808373837566
2010-12-08,0.2512863995418463
2010-12-09,0.24276499129887344
2010-12-10,0.24344427765700696
2010-12-13,0.23704290660054575
2010-12-14,0.24514124752734365
2010-12-15,0.24424282485797097
2010-12-16,0.24059859835483063
2010-12-17,0.22019616689394508
2010-12-20,0.2206239418135558
2010-12-21,0.22227497871065963
2010-12-22,0.21281106064646496
2010-12-23,0.20139249055441752
2010-12-24,0.2021227092139992
2010-12-27,0.18271691412673804
2010-12-28,0.17598747699808123
2010-12-29,0.15454978353012114
2010-12-30,0.12930362619947947
2010-12-31,0.10239389081301317
2011-01-03,0.10628032480442598
2011-01-04,0.08151565541375919
2011-01-05,0.0947697139328276
2011-01-06,0.09610467359254327
2011-01-07,0.11062266515243782
2011-01-10,0.11712686128444741
2011-01-11,0.11872236790480864
2011-01-12,0.11287930657334341
2011-01-13,0.09837173808358535
2011-01-14,0.10326904502023951
2011-01-17,0.10521999398539969
2011-01-18,0.10403089745414182
2011-01-19,0.10344089600707038
2011-01-20,0.10795025165701463
2011-01-21,0.12206009128334236
2011-01-24,0.12412304230489088
2011-01-25,0.10783379561125042
2011-01-27,0.1224941076226285
2011-01-28,0.12589683609736976
2011-01-31,0.1283731855930366
2011-02-01,0.14168685308757348
2011-02-02,0.14565418344601797
2011-02-03,0.14327079450127808
2011-02-04,0.14248641756966687
2011-02-07,0.14075915254924268
2011-02-08,0.14128213387351093
2011-02-09,0.142058127432912
2011-02-10,0.14571807811507217
2011-02-11,0.14624773355528706
2011-02-14,0.14545895141307444
2011-02-15,0.14314652471024872
2011-02-16,0.1594483132075543
2011-02-17,0.15772730380802072
2011-02-18,0.14980900644821996
2011-02-21,0.1422434979140614
2011-02-22,0.13842934165688678
2011-02-23,0.16845010607482383
2011-02-24,0.1678401544316677
2011-02-25,0.1718016282066255
2011-02-28,0.18761686748847053
2011-03-01,0.18475870056544333
2011-03-02,0.18548529270652983
2011-03-03,0.18376633562115272
2011-03-04,0.17655050613453724
2011-03-07,0.16576702865533174
2011-03-08,0.19446031216979007
2011-03-09,0.19319818132982938
2011-03-10,0.2059588806591656
2011-03-11,0.19660837672256828
2011-03-14,0.19283679863346273
2011-03-15,0.17382119733325305
2011-03-16,0.1633412617916973
2011-03-17,0.17074833772296863
2011-03-18,0.2108014792700241
2011-03-21,0.20833767018178703
2011-03-22,0.21141434528607414
2011-03-23,0.21251986797554548
2011-03-24,0.22942731775265449
2011-03-25,0.2267540882498361
2011-03-28,0.2265090545056049
2011-03-29,0.22235104080345766
2011-03-30,0.21301102899028393
2011-03-31,0.21298612590274904
2011-04-01,0.21395521660929892
2011-04-04,0.21604762903322602
2011-04-05,0.21597407592817977
2011-04-06,0.1941138982070267
2011-04-07,0.1975438536349334
2011-04-08,0.19414001824305435
2011-04-11,0.18271890762615775
2011-04-12,0.18239755266424
2011-04-13,0.1883670317660979
2011-04-14,0.19259454802461431
2011-04-15,0.19228000066655046
2011-04-18,0.19231274435492388
2011-04-19,0.18026405950848165
2011-04-20,0.18921037303122165
2011-04-21,0.17545095083953635
2011-04-25,0.17894270382424374
2011-04-26,0.18929611339363908
2011-04-27,0.1892305673490313
2011-04-28,0.2052511130490602
2011-04-29,0.20114295060384332
2011-05-02,0.17074286588908585
2011-05-03,0.172165031197238
2011-05-04,0.1751858294180861
2011-05-05,0.18752192174833085
2011-05-06,0.1914250491384595
2011-05-09,0.19155144367206836
2011-05-10,0.1954319381585279
2011-05-11,0.19534515756177032
2011-05-12,0.21955357004416745
2011-05-13,0.22585201785484268
2011-05-16,0.2262110269885663
2011-05-17,0.22544816370804568
2011-05-18,0.22579416576390224
2011-05-19,0.24474450679242446
2011-05-20,0.239388575685782
2011-05-23,0.24296147721988134
2011-05-24,0.24717437231092784
2011-05-25,0.24840267763587406
2011-05-26,0.261359469219163
2011-05-27,0.25739374468313736
2011-05-30,0.2639717897160151
2011-05-31,0.2639717897160151
2011-06-01,0.25010047397973345
2011-06-02,0.25300158676104345
2011-06-03,0.24321152849286418
2011-06-06,0.2420735516091412
2011-06-07,0.2345403090136324
2011-06-08,0.23320689202010766
2011-06-09,0.2214905774236278
2011-06-10,0.22146048086121065
2011-06-13,0.21759677061988106
2011-06-14,0.2166216410587947
2011-06-15,0.23057593894417497
2011-06-16,0.22012713990434898
2011-06-17,0.18845376843801107
2011-06-20,0.18885670451003708
2011-06-21,0.1884216200573461
2011-06-22,0.18729597262884504
2011-06-23,0.1528700570317916
2011-06-24,0.14891392839776987
2011-06-27,0.1542017180063239
2011-06-28,0.15589196843946904
2011-06-29,0.15788186789422867
2011-06-30,0.15696268976864738
2011-07-01,0.15113305398963198
2011-07-04,0.14471364866766903
2011-07-05,0.12233867779358701
2011-07-06,0.12352310853963208
2011-07-07,0.10382437883676285
2011-07-08,0.12374525257968269
2011-07-11,0.11965922441545876
2011-07-12,0.12307141122953827
2011-07-13,0.125714763682418
2011-07-14,0.10858495344996408
2011-07-15,0.10998033283290384
2011-07-18,0.10870317777922209
2011-07-19,0.10871520832234291
2011-07-20,0.11464048872921209
2011-07-21,0.11178955730357212
2011-07-22,0.11952185113947197
2011-07-25,0.11191846180338419
2011-07-26,0.11137795206596299
2011-07-27,0.09248539265301842
2011-07-28,0.09786884384754685
2011-07-29,0.09972267180513694
2011-08-01,0.09860377407652737
2011-08-02,0.11160138936915873
2011-08-03,0.11165528879701139
2011-08-04,0.11833720862594752
2011-08-05,0.13044459111088982
2011-08-08,0.13761297708877876
2011-08-09,0.17293747997362632
2011-08-10,0.1719522157117461
2011-08-11,0.15926072870169247
2011-08-12,0.1886238410103376
2011-08-16,0.19044523375591874
2011-08-17,0.19338775220461543
2011-08-18,0.19582792483002062
2011-08-19,0.19783009392412246
2011-08-22,0.17777440399822722
2011-08-23,0.17692078927308666
2011-08-24,0.1768999956293961
2011-08-25,0.1712089072657946
2011-08-26,0.19625298469677507
2011-08-29,0.19598852163239047
2011-08-30,0.1945396301582669
2011-08-31,0.19908615127483018
2011-09-01,0.2036536055579404
2011-09-02,0.20386273026562932
2011-09-05,0.20316852441152425
2011-09-06,0.20229337756782725
2011-09-07,0.20520349243533256
2011-09-08,0.20799025051096784
2011-09-09,0.20437843076813825
2011-09-12,0.22318014261606042
2011-09-13,0.22328955241955242
2011-09-14,0.21712371134912808
2011-09-15,0.21712568640624066
2011-09-16,0.22094871037540695
2011-09-19,0.21576256599832053
2011-09-20,0.231200664508699
2011-09-21,0.20087864993910357
2011-09-22,0.19996149731688836
2011-09-23,0.2690086868520095
2011-09-26,0.2823308328094565
2011-09-27,0.2794463488032438
2011-09-28,0.3130103734050299
2011-09-29,0.376627186478642
2011-09-30,0.3761890279514122
2011-10-03,0.38527812759252156
2011-10-04,0.38866990316587635
2011-10-05,0.39014080688489083
2011-10-06,0.38961501051186687
2011-10-07,0.4132514345155336
2011-10-10,0.41461260469518446
2011-10-11,0.43143891345316343
2011-10-12,0.4331007352048919
2011-10-13,0.4493156521650926
2011-10-14,0.45944259543402144
2011-10-17,0.47958683171419636
2011-10-18,0.48032002375177907
2011-10-19,0.47971820037468793
2011-10-20,0.4822271772875294
2011-10-21,0.510948247589437
2011-10-24,0.5631321898680188
2011-10-25,0.621043489801592
2011-10-26,0.6216456439302259
2011-10-27,0.628065924019113
2011-10-28,0.6644621011434199
2011-10-31,0.6641176145606991
2011-11-01,0.6568395948289594
2011-11-02,0.6678655015444573
2011-11-03,0.6759834684175959
2011-11-04,0.6378010756075201
2011-11-07,0.6143687839509239
2011-11-08,0.6156100449437408
2011-11-09,0.5994047756712336
2011-11-10,0.5494946559004561
2011-11-11,0.5558827493172198
2011-11-14,0.5566539033275074
2011-11-15,0.5562207784766677
2011-11-16,0.549868727524951
2011-11-17,0.5497026622463121
2011-11-18,0.5457311901774177
2011-11-21,0.5487298924824293
2011-11-22,0.5481783440898367
2011-11-23,0.548125062149839
2011-11-24,0.5449066543598743
2011-11-25,0.5304210716642209
2011-11-28,0.517205068271229
2011-11-29,0.5216892567013194
2011-11-30,0.521651762175842
2011-12-01,0.5481169036560962
2011-12-02,0.5083013333829457
2011-12-05,0.4640083124403004
2011-12-06,0.40513558940038463
2011-12-07,0.4044241934714823
2011-12-08,0.3996595926322034
2011-12-09,0.34551202529894887
2011-12-12,0.35357589455256166
2011-12-13,0.356636733785084
2011-12-14,0.337056863382734
2011-12-15,0.36616404727416785
2011-12-16,0.3672086777340041
2011-12-19,0.365209134476118
2011-12-20,0.3642862290945085
2011-12-21,0.37055479813154724
2011-12-22,0.363679442338797
2011-12-23,0.355769155514832
2011-12-26,0.33652990723672804
2011-12-27,0.3365247771252614
2011-12-28,0.3381229028422359
2011-12-29,0.3391263035946658
2011-12-30,0.3161906754903173
2012-01-02,0.315891098802655
2012-01-03,0.30369065741355894
2012-01-04,0.3015474022507131
2012-01-05,0.3027113845593794
2012-01-06,0.30523085764593283
2012-01-09,0.3049752929587176
2012-01-10,0.29590332598658065
2012-01-11,0.3019495695581642
2012-01-12,0.22498916127292093
2012-01-13,0.2387276588209096
2012-01-16,0.24079442553427824
2012-01-17,0.238795727171728
2012-01-18,0.24255762041759574
2012-01-19,0.2420116398326275
2012-01-20,0.23940770495063637
2012-01-23,0.23107295746099607
2012-01-24,0.21987250660386912
2012-01-25,0.21747736801552484
2012-01-27,0.16941852516745856
2012-01-30,0.1742416183147891
2012-01-31,0.18508833149095963
2012-02-01,0.18588357399698494
2012-02-02,0.1792919396235372
2012-02-03,0.19813935409113112
2012-02-06,0.215610888912271
2012-02-07,0.2184610702388626
2012-02-08,0.2196010159811523
2012-02-09,0.2156925381796956
2012-02-10,0.22316682678156188
2012-02-13,0.23874959961505784
2012-02-14,0.23737848157223915
2012-02-15,0.23864938488973256
2012-02-16,0.22327545960075793
2012-02-17,0.201481176626456
2012-02-20,0.21369536406536974
2012-02-21,0.21354972714706524
2012-02-22,0.23591521775220894
2012-02-23,0.22866873449860506
2012-02-24,0.23028408226579175
2012-02-27,0.21048769310306967
2012-02-28,0.20750232363918467
2012-02-29,0.20979589366514875
2012-03-01,0.2077874270742777
2012-03-02,0.21801712543002713
2012-03-05,0.21776617733806405
2012-03-06,0.21262219824431197
2012-03-07,0.2280473280203447
2012-03-08,0.23688895745127644
2012-03-09,0.22150193443399138
2012-03-12,0.21984280519208207
2012-03-13,0.21146292014402543
2012-03-14,0.215442892371511
2012-03-15,0.21766234417098382
2012-03-16,0.2095909197339708
2012-03-19,0.1905976376452085
2012-03-20,0.1833426787563809
2012-03-21,0.19171671677812793
2012-03-22,0.19112838181620642
2012-03-23,0.18348284034197107
2012-03-26,0.17295005665524485
2012-03-27,0.18928659063655043
2012-03-28,0.19122847879523633
2012-03-29,0.2058186636718046
2012-03-30,0.20593107466255986
2012-04-02,0.1900814770211847
2012-04-03,0.2031321162102718
2012-04-04,0.1857785673198015
2012-04-05,0.2029896101322378
2012-04-09,0.20117771758896016
2012-04-10,0.2052842995618447
2012-04-11,0.21556464336559075
2012-04-12,0.21304838399012635
2012-04-13,0.21812325341165642
2012-04-16,0.2240732560040741
2012-04-17,0.22486614698362048
2012-04-18,0.22554797806811874
2012-04-19,0.20746414739115135
2012-04-20,0.19902646680623245
2012-04-23,0.21020822284007154
2012-04-24,0.21500264349716477
2012-04-25,0.2280482506471843
2012-04-26,0.2226883942806904
2012-04-27,0.22723921681997347
2012-04-30,0.22466528223418233
2012-05-01,0.22421773438721024
2012-05-02,0.2240270490349204
2012-05-03,0.21666285324635495
2012-05-04,0.21625307737887603
2012-05-07,0.20997501088306628
2012-05-08,0.20816602231311707
2012-05-09,0.21955665912814884
2012-05-10,0.2186604445224619
2012-05-11,0.205950465602423
2012-05-14,0.20630925431515054
2012-05-15,0.22032017747988927
2012-05-16,0.20358776928109187
2012-05-17,0.20069570000442424
2012-05-18,0.1869020476418035
2012-05-21,0.1879938279382585
2012-05-22,0.18244581968342097
2012-05-23,0.1697745531827213
2012-05-24,0.1714221482878623
2012-05-25,0.1671133804380354
2012-05-28,0.14600315694777968
2012-05-29,0.14549939059768582
2012-05-30,0.1450503470116569
2012-05-31,0.14970102224996876
2012-06-01,0.14850712612349007
2012-06-04,0.15179272493372895
2012-06-05,0.14747373768316072
2012-06-06,0.12721069340667177
2012-06-07,0.15133718353499456
2012-06-08,0.13871440058289172
2012-06-11,0.13882938128653396
2012-06-12,0.14930178846162365
2012-06-13,0.15564746057630804
2012-06-14,0.15501291942601494
2012-06-15,0.155049178051648
2012-06-18,0.15668219510251982
2012-06-19,0.1544173407335989
2012-06-20,0.1301848474966725
2012-06-21,0.13654337774371958
2012-06-22,0.14233325237912828
2012-06-25,0.14819190667038287
2012-06-26,0.13008392247654507
2012-06-27,0.130766198699143
2012-06-28,0.1363250654825979
2012-06-29,0.14137886186676737
2012-07-02,0.18193571175580972
2012-07-03,0.18252043530391662
2012-07-04,0.18396252720863257
2012-07-05,0.18210799266529035
2012-07-06,0.1778798884538297
2012-07-09,0.18549843048655393
2012-07-10,0.1940898313083523
2012-07-11,0.19894618448121507
2012-07-12,0.1952847653296265
2012-07-13,0.19563482276341868
2012-07-16,0.19380304643741017
2012-07-17,0.20192603271558887
2012-07-18,0.20186660512767138
2012-07-19,0.18681034142121047
2012-07-20,0.1917605744225633
2012-07-23,0.20238529946023862
2012-07-24,0.1996556842729109
2012-07-25,0.196144365422142
2012-07-26,0.2001467064967926
2012-07-27,0.20011212705478068
2012-07-30,0.19848346661276597
2012-07-31,0.19865541224118713
2012-08-01,0.19041040749226565
2012-08-02,0.192375658022537
2012-08-03,0.19562690855055068
2012-08-06,0.21368543922790104
2012-08-07,0.21358827344243278
2012-08-08,0.21790404748652145
2012-08-09,0.21678070981156058
2012-08-10,0.21313629435705347
2012-08-13,0.17365390737498734
2012-08-14,0.1753117644306442
2012-08-16,0.17511345260660352
2012-08-17,0.18343551740665384
2012-08-20,0.18227598357184469
2012-08-21,0.17973329930323698
2012-08-22,0.18405451336376985
2012-08-23,0.17858669285603904
2012-08-24,0.17811703294582062
2012-08-27,0.1776963309404209
2012-08-28,0.15931950887212995
2012-08-29,0.14829383853660874
2012-08-30,0.1497181731631714
2012-08-31,0.14723923512066175
2012-09-03,0.13728059602144602
2012-09-04,0.10829990834643369
2012-09-05,0.10501448652153714
2012-09-06,0.12215598706337236
2012-09-07,0.11795777959796908
2012-09-10,0.14086802896618802
2012-09-11,0.14195623740965332
2012-09-12,0.14147400783899997
2012-09-13,0.1431526259696436
2012-09-14,0.12939059407265543
2012-09-17,0.11811933683808443
2012-09-18,0.12354100412066996
2012-09-19,0.12161829468595511
2012-09-20,0.11651092587051712
2012-09-21,0.1176631456870362
2012-09-24,0.11786702732276219
2012-09-25,0.14388390278475607
2012-09-26,0.14166406782867866
2012-09-27,0.1484607143523641
2012-09-28,0.14218204075559934
2012-10-01,0.14380731244946518
2012-10-03,0.1395369749376046
2012-10-04,0.13398755467254206
2012-10-05,0.13577570764943062
2012-10-08,0.13813750142690936
2012-10-09,0.13889866476549398
2012-10-10,0.13906762401700254
2012-10-11,0.143922703559387
2012-10-12,0.14371233168066735
2012-10-15,0.15752737003353987
2012-10-16,0.15834427364543166
2012-10-17,0.1597321452445404
2012-10-18,0.16339701341928434
2012-10-19,0.14710093101823665
2012-10-22,0.1536090877675176
2012-10-23,0.12739358968770562
2012-10-24,0.13096474378440806
2012-10-25,0.12896028359416598
2012-10-26,0.12861970175187878
2012-10-29,0.12500147029519817
2012-10-30,0.11004574387281149
2012-10-31,0.09908092936711232
2012-11-01,0.09838459673550501
2012-11-02,0.09627262831260303
2012-11-05,0.10656126002289049
2012-11-06,0.10819790131715848
2012-11-07,0.10330363131617545
2012-11-08,0.11594976807430343
2012-11-09,0.11903816681616294
2012-11-12,0.11988550084261726
2012-11-13,0.1315999443976675
2012-11-14,0.12463079483676484
2012-11-15,0.12050505021634031
2012-11-16,0.12024144168658149
2012-11-19,0.11812552972591336
2012-11-20,0.13385817138774989
2012-11-21,0.13403644580701715
2012-11-22,0.12811270960772006
2012-11-23,0.12442934761609672
2012-11-26,0.1162781421025483
2012-11-27,0.11693907746574819
2012-11-28,0.11552527457588271
2012-11-29,0.11104156956706021
2012-11-30,0.1136686793985007
2012-12-03,0.1057860320595915
2012-12-04,0.10687045523613273
2012-12-05,0.09625030468587395
2012-12-06,0.096093595109011
2012-12-07,0.10334772244093662
2012-12-10,0.10331286890608818
2012-12-11,0.10143893690955683
2012-12-12,0.10142329388399637
2012-12-13,0.10245833830019549
2012-12-14,0.11356701092819196
2012-12-17,0.09396268039260783
2012-12-18,0.0940261069224877
2012-12-19,0.08108346011146672
2012-12-20,0.06300889826971776
2012-12-21,0.0741432658205792
2012-12-24,0.07596288165823392
2012-12-26,0.0668836367461518
2012-12-27,0.07221617596755364
2012-12-28,0.07077235031213949
2013-01-01,0.07629424507853802
2013-01-02,0.07562527697131699
2013-01-03,0.06734391304125018
2013-01-04,0.06765451558157148
2013-01-07,0.06744882186968015
2013-01-08,0.06783818467863131
2013-01-09,0.0636797696429747
2013-01-10,0.06403565899879704
2013-01-11,0.06456318107123263
2013-01-14,0.07676885268673825
2013-01-15,0.074363614304372
2013-01-16,0.07434637138119757
2013-01-17,0.07160598176787975
2013-01-18,0.07615510773666587
2013-01-21,0.07862480478424042
2013-01-22,0.07129656176030463
2013-01-23,0.0713371572474675
2013-01-24,0.06200083408975374
2013-01-25,0.06073887882216622
2013-01-28,0.058122384026411816
2013-01-29,0.047329400857608034
2013-01-30,0.044262921479618966
2013-01-31,0.05274995893881684
2013-02-01,0.05728148771303623
2013-02-04,0.05567497595388324
2013-02-05,0.04598703337414928
2013-02-06,0.039961854332300456
2013-02-07,0.04550265277309204
2013-02-08,0.038982965820881066
2013-02-11,0.051873001226975496
2013-02-12,0.047313699687862254
2013-02-13,0.052868702120972194
2013-02-14,0.041578354903684306
2013-02-15,0.04059976958092143
2013-02-18,0.040688227973226715
2013-02-19,0.040546463655518616
2013-02-20,0.05435562639586142
2013-02-21,0.06269961259478368
2013-02-22,0.06293507583059996
2013-02-25,0.053578090254070176
2013-02-26,0.0537417865761626
2013-02-27,0.05682313401520639
2013-02-28,0.06044469039540798
2013-03-01,0.053089827402675954
2013-03-04,0.053343778595587005
2013-03-05,0.05956720607096
2013-03-06,0.05982949024249487
2013-03-07,0.06057396627510722
2013-03-08,0.06456047167036671
2013-03-11,0.06761819469216279
