,Volatility_Copper_True_train,Volatility_Copper_3_train_LSTM,Volatility_Copper_5_train_LSTM,Volatility_Copper_7_train_LSTM,Volatility_Copper_9_train_LSTM,Volatility_Copper_11_train_LSTM,Volatility_Copper_13_train_LSTM,Volatility_Copper_15_train_LSTM
2015-01-15,0.6678655015444573,0.59800196,0.5740138,0.5195408,0.5235769,0.5043631,0.4824584,0.50696003
2015-01-16,0.6759834684175959,0.58167684,0.56430686,0.51047546,0.5301384,0.50352466,0.48457742,0.5078377
2015-01-19,0.6378010756075201,0.5818798,0.52640676,0.51835114,0.5267765,0.50223064,0.48669106,0.50669616
2015-01-20,0.6143687839509239,0.56700647,0.52056193,0.5212773,0.5229602,0.5036576,0.48798388,0.4968729
2015-01-21,0.6156100449437408,0.52565545,0.5254687,0.5159249,0.519413,0.5049039,0.4871543,0.48409647
2015-01-22,0.5994047756712336,0.5317375,0.52674544,0.5143716,0.5212952,0.50587916,0.4783771,0.48327142
2015-01-23,0.5494946559004561,0.5296321,0.5229362,0.51251686,0.5229577,0.5044663,0.4651599,0.4848219
2015-01-27,0.5558827493172198,0.5297743,0.5213301,0.51381665,0.5229422,0.49455246,0.46106404,0.5019539
2015-01-28,0.5566539033275074,0.52465,0.5185649,0.5145871,0.5202977,0.4813699,0.46212006,0.4845875
2015-01-29,0.5562207784766677,0.5246231,0.5201472,0.5145737,0.50837696,0.47861043,0.4798141,0.44320402
2015-01-30,0.549868727524951,0.5209746,0.52063733,0.51216537,0.49352837,0.47978586,0.46851832,0.39105427
2015-02-02,0.5497026622463121,0.5233645,0.52051693,0.5008731,0.49242544,0.49665338,0.43149552,0.37195793
2015-02-03,0.5457311901774177,0.52264345,0.5181228,0.48732075,0.49646553,0.4826921,0.38118595,0.36545533
2015-02-04,0.5487298924824293,0.52282584,0.50657755,0.48718673,0.5174286,0.4456665,0.35303918,0.32880178
2015-02-05,0.5481783440898367,0.5202104,0.49354964,0.49025726,0.4987372,0.39585137,0.34262514,0.3163584
2015-02-06,0.548125062149839,0.5078695,0.49434528,0.5091547,0.45312142,0.36996704,0.31703037,0.3181445
2015-02-09,0.5449066543598743,0.49698678,0.49651003,0.4899354,0.39449936,0.36088684,0.30422068,0.30942586
2015-02-10,0.5304210716642209,0.50027287,0.51655257,0.44803706,0.37327734,0.33266705,0.3036961,0.32259232
2015-02-11,0.517205068271229,0.49928626,0.4924441,0.39658386,0.37336338,0.31821907,0.29814988,0.3348139
2015-02-12,0.5216892567013194,0.51932985,0.451941,0.3776446,0.34410352,0.31703377,0.30978632,0.33861077
2015-02-13,0.521651762175842,0.48690408,0.40200496,0.37651277,0.33078718,0.30999285,0.32261732,0.33879745
2015-02-17,0.5481169036560962,0.4531498,0.3847746,0.34465057,0.3322686,0.32158124,0.32969284,0.343577
2015-02-18,0.5083013333829457,0.40375376,0.38150662,0.33017367,0.32519984,0.33365273,0.3317085,0.34219065
2015-02-19,0.4640083124403004,0.39462012,0.34904844,0.33399656,0.33949503,0.33879486,0.33479753,0.3356045
2015-02-20,0.40513558940038463,0.38934046,0.33796248,0.32674447,0.35217947,0.33941585,0.33290297,0.32012925
2015-02-23,0.4044241934714823,0.34736893,0.34094086,0.33874124,0.35429913,0.34196535,0.3263376,0.3129305
2015-02-24,0.3996595926322034,0.34492674,0.33095714,0.3494102,0.35121983,0.34031442,0.31182146,0.31249443
2015-02-25,0.34551202529894887,0.34780306,0.34597954,0.351008,0.35279825,0.33396846,0.30199066,0.31416613
2015-02-26,0.35357589455256166,0.33211908,0.3555194,0.34809455,0.3496758,0.31922045,0.2990528,0.30056605
2015-02-27,0.356636733785084,0.35412785,0.35478586,0.35099995,0.3422614,0.3100719,0.30048728,0.29257733
2015-03-02,0.337056863382734,0.35636622,0.35329694,0.3489237,0.32575879,0.3079826,0.2910952,0.28304872
2015-03-03,0.36616404727416785,0.35681373,0.35672313,0.34123087,0.3164454,0.3093727,0.28328753,0.27762222
2015-03-04,0.3672086777340041,0.35605326,0.3539067,0.32569012,0.31682545,0.29901916,0.27366084,0.27699834
2015-03-05,0.365209134476118,0.3612432,0.3462817,0.3183524,0.3211213,0.2907375,0.26727676,0.27956194
2015-03-06,0.3642862290945085,0.3554171,0.33075628,0.31912932,0.30910793,0.28119,0.26589572,0.28144547
2015-03-09,0.37055479813154724,0.3490379,0.32444236,0.32175595,0.2992467,0.27513632,0.26858753,0.27689266
2015-03-10,0.363679442338797,0.3324719,0.32589844,0.30846748,0.28852248,0.27399355,0.27181545,0.27782324
2015-03-11,0.355769155514832,0.33079928,0.32790044,0.29962963,0.28312248,0.2765922,0.26957306,0.24011712
2015-03-12,0.33652990723672804,0.3309556,0.31352198,0.29081702,0.28383666,0.279051,0.26993626,0.22037017
2015-03-13,0.3365247771252614,0.33185807,0.3054527,0.28588223,0.28787202,0.2755756,0.23838583,0.21578452
2015-03-16,0.3381229028422359,0.31333435,0.2967473,0.28570467,0.29023185,0.2755275,0.21636601,0.21576719
2015-03-17,0.3391263035946658,0.31104058,0.29200813,0.28841284,0.2850255,0.24404922,0.20622464,0.21895003
2015-03-18,0.3161906754903173,0.2998867,0.2925071,0.29001087,0.28436223,0.22207117,0.20452516,0.22115302
2015-03-19,0.315891098802655,0.29730448,0.29497105,0.28456825,0.24591441,0.21398902,0.20922367,0.22077005
2015-03-20,0.30369065741355894,0.29734007,0.29607645,0.28461832,0.22276974,0.21275277,0.21438086,0.21534951
2015-03-23,0.3015474022507131,0.2993711,0.29002038,0.24773309,0.21974543,0.21638763,0.21651968,0.20558262
2015-03-24,0.3027113845593794,0.29935598,0.29078978,0.22706719,0.22344914,0.2197819,0.21278796,0.19889864
2015-03-25,0.30523085764593283,0.2920292,0.25263056,0.22460265,0.22954479,0.22023192,0.20333207,0.17629993
2015-03-26,0.3049752929587176,0.29650357,0.23274148,0.22638397,0.23216578,0.21550131,0.19493341,0.16124687
2015-03-27,0.29590332598658065,0.24779025,0.2280812,0.22943342,0.22969969,0.20620087,0.17403874,0.16031964
2015-03-30,0.3019495695581642,0.23032841,0.23050661,0.22906461,0.2213089,0.19895127,0.15862058,0.1650166
2015-03-31,0.22498916127292093,0.23635674,0.23467183,0.2277573,0.21045808,0.17854469,0.15434949,0.16521862
2015-04-01,0.2387276588209096,0.23580515,0.23510388,0.22165878,0.20327011,0.16303618,0.15712154,0.17473409
2015-04-02,0.24079442553427824,0.23876958,0.23347187,0.21184433,0.17908874,0.1602523,0.15933459,0.19224635
2015-04-06,0.238795727171728,0.23860565,0.22733319,0.20544298,0.16332732,0.1634619,0.16943002,0.20408818
2015-04-07,0.24255762041759574,0.23664272,0.21740773,0.18207493,0.16607392,0.16456005,0.18657152,0.20862308
2015-04-08,0.2420116398326275,0.22990008,0.21144381,0.16751313,0.17346683,0.17333621,0.20044036,0.20656356
2015-04-09,0.23940770495063637,0.22001159,0.18704097,0.16941169,0.17480004,0.18937585,0.20753808,0.20777592
2015-04-10,0.23107295746099607,0.21524377,0.17250481,0.1746631,0.18314347,0.20162721,0.20674309,0.21815746
2015-04-13,0.21987250660386912,0.18724453,0.1733956,0.17303698,0.19895855,0.20724897,0.20659351,0.2238884
2015-04-14,0.21747736801552484,0.17017876,0.17808098,0.17994218,0.20955276,0.20596436,0.21361513,0.22584836
2015-04-15,0.16941852516745856,0.18082397,0.17743519,0.19629996,0.21332414,0.20627315,0.21877436,0.21674278
2015-04-16,0.1742416183147891,0.18336122,0.18627743,0.20747507,0.21009532,0.21426424,0.22131129,0.19863884
2015-04-17,0.18508833149095963,0.1793072,0.20295775,0.21068239,0.20941038,0.21992974,0.21411893,0.1934485
2015-04-20,0.18588357399698494,0.19167522,0.21249752,0.20737162,0.21908395,0.22263555,0.19716105,0.19414148
2015-04-21,0.1792919396235372,0.20870022,0.2144815,0.2086113,0.22629876,0.21556553,0.18841879,0.20838055
2015-04-22,0.19813935409113112,0.21425791,0.21151836,0.2196891,0.22892173,0.19923624,0.1860157,0.21435857
2015-04-23,0.215610888912271,0.21651693,0.2141958,0.22592124,0.21944559,0.191968,0.19783361,0.21602798
2015-04-24,0.2184610702388626,0.21383667,0.22654143,0.22753696,0.19958599,0.1907194,0.20655067,0.20473781
2015-04-27,0.2196010159811523,0.21909447,0.23171525,0.21833137,0.19442536,0.20333521,0.21152365,0.19456467
2015-04-28,0.2156925381796956,0.23251864,0.2323535,0.2009649,0.1968345,0.21098042,0.20354226,0.19106337
2015-04-29,0.22316682678156188,0.23342407,0.2226797,0.19725463,0.21335411,0.21409538,0.19294085,0.18979749
2015-04-30,0.23874959961505784,0.23532002,0.20508423,0.1991985,0.22110553,0.20520613,0.18650728,0.19558083
2015-05-01,0.23737848157223915,0.22404668,0.20305327,0.21446157,0.22236359,0.19500093,0.18335545,0.20011958
2015-05-04,0.23864938488973256,0.20551467,0.20458491,0.2199169,0.20936254,0.18979564,0.18785466,0.19921193
2015-05-05,0.22327545960075793,0.20772895,0.22177014,0.21970324,0.19675237,0.18776527,0.19340816,0.2063433
2015-05-06,0.201481176626456,0.210357,0.22530702,0.20807652,0.19326115,0.19264738,0.19472349,0.21696289
2015-05-07,0.21369536406536974,0.22853723,0.22419019,0.19810915,0.19347501,0.19749369,0.20125155,0.21352458
2015-05-08,0.21354972714706524,0.22540334,0.21197586,0.19579905,0.20060177,0.19761202,0.21091256,0.20740554
2015-05-11,0.23591521775220894,0.22713265,0.20307998,0.19520111,0.20592749,0.20361122,0.21004412,0.19915096
2015-05-12,0.22866873449860506,0.21329029,0.20123148,0.2013253,0.2045813,0.21314414,0.2051206,0.1970434
2015-05-13,0.23028408226579175,0.2051316,0.20119672,0.20528767,0.21029322,0.21179631,0.19676599,0.1986664
2015-05-14,0.21048769310306967,0.20684007,0.20810333,0.20338932,0.22067972,0.20678613,0.19221005,0.19568531
2015-05-15,0.20750232363918467,0.20568486,0.21137457,0.20983307,0.21770342,0.19879171,0.1919423,0.18340454
2015-05-18,0.20979589366514875,0.21350014,0.20884211,0.22045669,0.21095803,0.19523622,0.18965438,0.17178181
2015-05-19,0.2077874270742777,0.21458817,0.21648037,0.21683876,0.20170872,0.19565885,0.1793628,0.17005157
2015-05-20,0.21801712543002713,0.21122923,0.22692652,0.21033171,0.19900815,0.19344822,0.1682481,0.17190841
2015-05-21,0.21776617733806405,0.22238514,0.22154288,0.20243649,0.20148642,0.1834023,0.1642979,0.16956547
2015-05-22,0.21262219824431197,0.2314126,0.21503107,0.20096269,0.20001669,0.17221288,0.164723,0.16256607
2015-05-25,0.2280473280203447,0.22175822,0.2073348,0.20318238,0.18736824,0.16904876,0.1637164,0.16646759
2015-05-26,0.23688895745127644,0.21718451,0.20712706,0.200383,0.17431621,0.17001715,0.15857384,0.172591
2015-05-27,0.22150193443399138,0.21100417,0.2096291,0.1881444,0.17382169,0.16872147,0.16142425,0.18462142
2015-05-28,0.21984280519208207,0.21196699,0.20631781,0.17699498,0.17728141,0.16285616,0.16700263,0.19194409
2015-05-29,0.21146292014402543,0.21438193,0.19337985,0.17669901,0.1761524,0.16519463,0.17838815,0.18567395
2015-06-01,0.215442892371511,0.20892906,0.18165919,0.17890206,0.16807203,0.17045349,0.18739082,0.18603215
2015-06-02,0.21766234417098382,0.19438723,0.18168874,0.17588837,0.17117935,0.18157992,0.18446966,0.17847344
2015-06-03,0.2095909197339708,0.18266521,0.18390405,0.16776933,0.17730658,0.18957484,0.18424597,0.18197648
2015-06-04,0.1905976376452085,0.18752813,0.18129142,0.17194125,0.18970771,0.18565051,0.17661731,0.18530713
2015-06-05,0.1833426787563809,0.18889204,0.17284139,0.1779263,0.19729239,0.1850974,0.17719717,0.1890299
2015-06-08,0.19171671677812793,0.1837151,0.17774072,0.18941869,0.19034693,0.17811856,0.17948656,0.19681695
2015-06-09,0.19112838181620642,0.17424974,0.18329546,0.195483,0.18866959,0.17953332,0.18349054,0.20000315
2015-06-10,0.18348284034197107,0.18309183,0.19540313,0.18793413,0.18021631,0.18239203,0.19130127,0.20304783
2015-06-11,0.17295005665524485,0.18802616,0.20065388,0.18797919,0.18388359,0.1863729,0.19576004,0.20767613
2015-06-12,0.18928659063655043,0.20055263,0.1917701,0.18089667,0.18848369,0.19375816,0.19942188,0.21041644
2015-06-15,0.19122847879523633,0.2027657,0.19348153,0.1852229,0.19320396,0.19749203,0.20366362,0.21140869
2015-06-16,0.2058186636718046,0.1927284,0.18523541,0.18905754,0.20093563,0.20063369,0.20641549,0.20117307
2015-06-17,0.20593107466255986,0.19734205,0.19173513,0.19251621,0.20373484,0.20492575,0.20752764,0.18914756
2015-06-18,0.1900814770211847,0.18824075,0.1945841,0.20002317,0.20619588,0.20772672,0.19887188,0.18884425
2015-06-19,0.2031321162102718,0.19619839,0.19823134,0.20247431,0.21026962,0.20890847,0.1866912,0.19421804
2015-06-22,0.1857785673198015,0.19833595,0.20610234,0.20517154,0.2130498,0.20062692,0.18289618,0.20580153
2015-06-24,0.2029896101322378,0.20205228,0.20794019,0.2096518,0.21397682,0.18918732,0.18600161,0.20947859
2015-06-25,0.20117771758896016,0.2109488,0.21072921,0.21260385,0.20376524,0.18666016,0.19678707,0.21184096
2015-06-26,0.2052842995618447,0.2104309,0.21563342,0.21364865,0.1907842,0.19047439,0.20337972,0.21114656
2015-06-29,0.21556464336559075,0.21453667,0.21830101,0.20368043,0.19062912,0.20128801,0.20795278,0.20963085
2015-06-30,0.21304838399012635,0.2199727,0.21926562,0.19239227,0.1976014,0.20668733,0.20823689,0.20841837
2015-07-01,0.21812325341165642,0.22155721,0.20849144,0.19318473,0.21094458,0.2098959,0.20644979,0.20348053
2015-07-02,0.2240732560040741,0.22250867,0.19727981,0.19934678,0.21559878,0.20949717,0.20431654,0.2000093
2015-07-03,0.22486614698362048,0.20995569,0.19890946,0.2111787,0.21703222,0.20776072,0.19936001,0.19519725
2015-07-06,0.22554797806811874,0.19847015,0.2053509,0.21377102,0.21461038,0.20615335,0.19530435,0.19166878
2015-07-07,0.20746414739115135,0.20534496,0.21752469,0.21479067,0.21192661,0.20185904,0.19027215,0.19695333
2015-07-08,0.19902646680623245,0.2109799,0.21902351,0.21365313,0.21062203,0.19835657,0.18624291,0.20106545
2015-07-09,0.21020822284007154,0.22265199,0.21990171,0.21215579,0.20630877,0.1937123,0.18965074,0.19559738
2015-07-10,0.21500264349716477,0.22011003,0.21903393,0.21142256,0.20296657,0.18995988,0.19403632,0.19091405
2015-07-13,0.2280482506471843,0.2236309,0.21794812,0.20699084,0.19837841,0.19366634,0.19130537,0.19708022
2015-07-14,0.2226883942806904,0.22202924,0.2175045,0.2039222,0.19504707,0.19794549,0.18748769,0.19316319
2015-07-15,0.22723921681997347,0.2215155,0.21282797,0.19953468,0.2005165,0.19452098,0.1913238,0.18711445
2015-07-16,0.22466528223418233,0.22122888,0.2100955,0.19626662,0.20565231,0.19023228,0.1884038,0.17693253
2015-07-17,0.22421773438721024,0.21568556,0.20544061,0.2016932,0.20063023,0.19426109,0.18330589,0.17118964
2015-07-20,0.2240270490349204,0.21370187,0.20249024,0.20599142,0.19499934,0.19152108,0.17363243,0.16676828
2015-07-21,0.21666285324635495,0.20896561,0.20865743,0.20019269,0.2002941,0.18646303,0.16678265,0.15904285
2015-07-22,0.21625307737887603,0.20611021,0.21213174,0.19504353,0.19697303,0.1770527,0.16148385,0.15492739
2015-07-23,0.20997501088306628,0.21480593,0.20530644,0.20136413,0.19117646,0.17085378,0.15417604,0.15197034
2015-07-24,0.20816602231311707,0.215502,0.20070548,0.19783132,0.18027481,0.16608888,0.14991477,0.14224494
2015-07-27,0.21955665912814884,0.20692949,0.20795862,0.19157389,0.17435487,0.15881816,0.14698023,0.13465603
2015-07-28,0.2186604445224619,0.20347814,0.2032326,0.18162766,0.170548,0.15474996,0.13851315,0.13101502
2015-07-29,0.205950465602423,0.21503183,0.19713297,0.17672516,0.16307122,0.15191229,0.13123037,0.13272797
2015-07-30,0.20630925431515054,0.20474832,0.18607114,0.17290114,0.1595721,0.14297697,0.12703753,0.13492048
2015-07-31,0.22032017747988927,0.19856422,0.18181786,0.16494654,0.15689018,0.1356571,0.12790428,0.13809095
2015-08-03,0.20358776928109187,0.1890281,0.17778,0.161136,0.14574882,0.1318753,0.13031319,0.13818122
2015-08-04,0.20069570000442424,0.1850965,0.16976687,0.15840635,0.13749653,0.13302301,0.13415912,0.1298069
2015-08-05,0.1869020476418035,0.18204725,0.16628852,0.14757152,0.1348091,0.13508944,0.13522975,0.13229826
2015-08-06,0.1879938279382585,0.17204419,0.16263792,0.13981676,0.13862419,0.13801114,0.12751953,0.13140889
2015-08-07,0.18244581968342097,0.16854799,0.15146668,0.13704567,0.14158079,0.13824359,0.12849912,0.12996855
2015-08-10,0.1697745531827213,0.16672078,0.1438878,0.13977759,0.14439419,0.13054776,0.12721446,0.13407159
2015-08-11,0.1714221482878623,0.1530468,0.14027452,0.14114815,0.14299445,0.1316745,0.12599465,0.14117567
2015-08-12,0.1671133804380354,0.14372945,0.14292523,0.14264044,0.13163146,0.1306795,0.12974907,0.14540143
2015-08-13,0.14600315694777968,0.14376578,0.14448611,0.1412683,0.13488324,0.12951665,0.1366786,0.14655623
2015-08-14,0.14549939059768582,0.14677976,0.14652249,0.13147762,0.13443081,0.1331039,0.1418319,0.14690503
2015-08-17,0.1450503470116569,0.14754227,0.1449337,0.13557243,0.13327041,0.13951889,0.14413261,0.14558902
2015-08-18,0.14970102224996876,0.14918438,0.13433479,0.13492268,0.13816676,0.14384933,0.1449538,0.13523148
2015-08-19,0.14850712612349007,0.14761141,0.14026394,0.13330272,0.14550948,0.14538887,0.14355367,0.12827659
2015-08-20,0.15179272493372895,0.13487181,0.13800885,0.13769703,0.1490978,0.14579317,0.13312753,0.12786873
2015-08-21,0.14747373768316072,0.14394324,0.1363033,0.14413163,0.14919227,0.14458323,0.12540257,0.13291481
2015-08-24,0.12721069340667177,0.14133544,0.14130528,0.14729707,0.14897926,0.13533387,0.1233633,0.12903778
2015-08-25,0.15133718353499456,0.13720568,0.1479724,0.14760189,0.14717673,0.12840956,0.12703553,0.124660924
2015-08-26,0.13871440058289172,0.1450984,0.15116444,0.14773187,0.13531803,0.12738252,0.12446354,0.12430394
2015-08-27,0.13882938128653396,0.15264218,0.15143512,0.14677945,0.12830845,0.1316272,0.121066794,0.1279697
2015-08-28,0.14930178846162365,0.15371856,0.15166065,0.13581674,0.13033862,0.12880787,0.12071522,0.15190332
2015-08-31,0.15564746057630804,0.15340367,0.150695,0.12995172,0.13751145,0.12496098,0.12374707,0.17141055
2015-09-01,0.15501291942601494,0.15455647,0.1388912,0.13188586,0.13326593,0.12435846,0.14385867,0.17997082
2015-09-02,0.155049178051648,0.15361258,0.1331472,0.13816486,0.12762733,0.1272456,0.16375919,0.1796784
2015-09-03,0.15668219510251982,0.13965203,0.13533565,0.13229185,0.12724611,0.14729622,0.17676508,0.17428455
2015-09-04,0.1544173407335989,0.13350606,0.14105295,0.1266658,0.1312872,0.16620329,0.1804702,0.17347737
2015-09-07,0.1301848474966725,0.13949613,0.1352307,0.12701651,0.15570435,0.17676306,0.17613594,0.1781803
2015-09-08,0.13654337774371958,0.14526652,0.12974739,0.13184217,0.17501597,0.17850935,0.1732179,0.18431306
2015-09-09,0.14233325237912828,0.13686807,0.13027678,0.15480897,0.18347707,0.17397268,0.1748564,0.18533435
2015-09-10,0.14819190667038287,0.12954924,0.13488801,0.17275704,0.18152837,0.17166764,0.17947266,0.18442869
2015-09-11,0.13008392247654507,0.1334389,0.16169746,0.17870447,0.17379478,0.17486605,0.18128935,0.1821551
2015-09-14,0.130766198699143,0.1387145,0.17655858,0.17643508,0.17217258,0.18061145,0.18114246,0.18485048
2015-09-15,0.1363250654825979,0.16816565,0.18034644,0.17112806,0.17812112,0.18258634,0.17904516,0.18715546
2015-09-16,0.14137886186676737,0.17788354,0.17858805,0.17198384,0.18611374,0.1821777,0.18044408,0.17997825
2015-09-17,0.18193571175580972,0.1816408,0.17438455,0.17860901,0.18802166,0.18018854,0.18229572,0.17644176
2015-09-18,0.18252043530391662,0.18066731,0.17716631,0.18583962,0.18662526,0.18203947,0.1766259,0.18165675
2015-09-21,0.18396252720863257,0.17717567,0.18459871,0.18658157,0.18367079,0.18428817,0.17275372,0.18477233
2015-09-22,0.18210799266529035,0.18164365,0.1916779,0.18522084,0.18619306,0.1788724,0.175825,0.18376794
2015-09-23,0.1778798884538297,0.19004202,0.19169776,0.18327332,0.1893518,0.17527366,0.17885181,0.18435442
2015-09-24,0.18549843048655393,0.19540624,0.19042471,0.18664102,0.18280408,0.17874616,0.17912629,0.18495429
2015-09-25,0.1940898313083523,0.19385976,0.18857047,0.18969998,0.17911804,0.1818798,0.18020503,0.18428655
2015-09-28,0.19894618448121507,0.19332156,0.19293791,0.18267575,0.18419768,0.18182878,0.18095246,0.18370138
2015-09-29,0.1952847653296265,0.19209757,0.19564058,0.1795712,0.18814974,0.18245825,0.18039659,0.17886499
2015-09-30,0.19563482276341868,0.1979562,0.18783262,0.18536533,0.18764937,0.18299124,0.1796614,0.17649074
2015-10-01,0.19380304643741017,0.19920145,0.18516806,0.18869065,0.18793988,0.18255171,0.17535043,0.17788553
2015-10-05,0.20192603271558887,0.18934098,0.19124076,0.18718694,0.18816675,0.18190506,0.1724344,0.18979515
2015-10-06,0.20186660512767138,0.18783583,0.1943798,0.18719654,0.18715903,0.17780319,0.17272183,0.19821908
2015-10-07,0.18681034142121047,0.19790497,0.19256867,0.18795331,0.1867114,0.17528065,0.18254396,0.203598
2015-10-08,0.1917605744225633,0.19749907,0.19298255,0.18747875,0.1820705,0.17584905,0.19177845,0.20461431
2015-10-09,0.20238529946023862,0.19484124,0.1936628,0.18689151,0.1795948,0.18596713,0.19913879,0.20179066
2015-10-12,0.1996556842729109,0.1969682,0.19334182,0.18225466,0.18104503,0.1947445,0.20192361,0.1815998
2015-10-13,0.196144365422142,0.19770768,0.1928588,0.18032528,0.19346818,0.20102827,0.1997836,0.16657886
2015-10-14,0.2001467064967926,0.19661675,0.18771335,0.18193538,0.20277813,0.20284982,0.18090102,0.15919045
2015-10-15,0.20011212705478068,0.19635253,0.18614061,0.19398203,0.20829526,0.2004693,0.16489132,0.16192968
2015-10-16,0.19848346661276597,0.19060394,0.18782362,0.20215043,0.20840755,0.18268779,0.15492873,0.16547962
2015-10-19,0.19865541224118713,0.18954268,0.20106879,0.2062904,0.20417285,0.16728523,0.15439741,0.16609414
2015-10-20,0.19041040749226565,0.192702,0.20785716,0.20638692,0.18224505,0.1588733,0.15802738,0.168122
2015-10-21,0.192375658022537,0.2075564,0.211201,0.20331672,0.16631092,0.16015956,0.16085064,0.16655597
2015-10-22,0.19562690855055068,0.20996766,0.21139768,0.18328547,0.16081545,0.16350219,0.1643393,0.16463116
2015-10-23,0.21368543922790104,0.21442921,0.20849791,0.16920555,0.16723864,0.16511571,0.16412829,0.16335745
2015-10-26,0.21358827344243278,0.2141045,0.18748076,0.16455781,0.1729849,0.16722547,0.16223077,0.1545263
2015-10-27,0.21790404748652145,0.21138974,0.17356946,0.16941047,0.17377356,0.16600809,0.16026354,0.14354448
2015-10-28,0.21678070981156058,0.18729371,0.16783759,0.17239177,0.17402925,0.16395728,0.15152842,0.13701311
2015-10-29,0.21313629435705347,0.17177355,0.17324865,0.17083856,0.17052399,0.16242936,0.14075284,0.13387641
2015-10-30,0.17365390737498734,0.17335884,0.17701669,0.17169327,0.16780877,0.15467238,0.13340066,0.12908246
2015-11-02,0.1753117644306442,0.17962663,0.17597096,0.16986348,0.1665897,0.14426921,0.1292681,0.11753166
2015-11-03,0.17511345260660352,0.18045029,0.17722063,0.16806202,0.15692595,0.13749437,0.12464817,0.10743363
2015-11-04,0.18343551740665384,0.17850743,0.17487518,0.16707735,0.1448178,0.13397591,0.11370145,0.10655274
2015-11-05,0.18227598357184469,0.1809793,0.17339972,0.15803981,0.13875853,0.12967284,0.10329624,0.10840206
2015-11-06,0.17973329930323698,0.1782172,0.1722385,0.14700155,0.13737099,0.11934171,0.101304755,0.12189587
2015-11-09,0.18405451336376985,0.17616935,0.16237113,0.14163022,0.13299096,0.10956736,0.1028718,0.13306542
2015-11-10,0.17858669285603904,0.17592648,0.15102999,0.1397371,0.120075166,0.1081805,0.1153857,0.13771485
2015-11-11,0.17811703294582062,0.16447479,0.1450475,0.13438591,0.10900617,0.10938557,0.12790132,0.13876376
2015-11-13,0.1776963309404209,0.15012282,0.14275995,0.120857716,0.10969956,0.120894276,0.13546212,0.13237762
2015-11-16,0.15931950887212995,0.14724281,0.13764913,0.10997901,0.11323241,0.13164304,0.13848945,0.12272539
2015-11-17,0.14829383853660874,0.1466755,0.123747766,0.11105069,0.12876412,0.13706629,0.13245742,0.11698922
2015-11-18,0.1497181731631714,0.13984407,0.11166066,0.11420538,0.14004178,0.13850291,0.12175683,0.11404492
2015-11-19,0.14723923512066175,0.121856526,0.113820866,0.12791584,0.14289787,0.13247176,0.11427814,0.111375436
2015-11-20,0.13728059602144602,0.10871335,0.115954,0.1362445,0.14070146,0.12301405,0.109908104,0.11033364
2015-11-23,0.10829990834643369,0.11837207,0.13089323,0.13694003,0.1314384,0.11731434,0.106755614,0.110422455
2015-11-24,0.10501448652153714,0.11986841,0.13780375,0.1367496,0.12107642,0.11446433,0.10560242,0.12344543
2015-11-25,0.12215598706337236,0.13412623,0.1389752,0.12990561,0.11608595,0.11208178,0.10595665,0.13325635
2015-11-26,0.11795777959796908,0.14013575,0.13950296,0.12090002,0.11503248,0.111365296,0.11774925,0.14067478
2015-11-27,0.14086802896618802,0.1403466,0.13213137,0.117228284,0.11370011,0.11149476,0.1284753,0.14051123
2015-11-30,0.14195623740965332,0.14118814,0.12279657,0.116442464,0.11366447,0.122533344,0.13765064,0.13851513
2015-12-01,0.14147400783899997,0.1341911,0.119415425,0.114407994,0.114179455,0.131699,0.13955216,0.13468221
2015-12-02,0.1431526259696436,0.1222327,0.11846151,0.11321302,0.12810688,0.1390229,0.13823152,0.12956604
2015-12-03,0.12939059407265543,0.12138127,0.11626365,0.11288728,0.13740732,0.13966106,0.133745,0.1266906
2015-12-04,0.11811933683808443,0.12211032,0.11535815,0.12681639,0.1440787,0.1379515,0.1275511,0.12673347
2015-12-07,0.12354100412066996,0.118351676,0.11503325,0.1357266,0.14261234,0.13421008,0.123501316,0.12808128
2015-12-08,0.12161829468595511,0.117161706,0.13147493,0.14097872,0.13890472,0.12910962,0.122615084,0.12931831
2015-12-09,0.11651092587051712,0.11777359,0.13844767,0.13908553,0.13412327,0.126178,0.12366309,0.13224459
2015-12-10,0.1176631456870362,0.13625452,0.14324608,0.13692594,0.12902573,0.12612778,0.1251291,0.13417496
2015-12-11,0.11786702732276219,0.14049894,0.14119336,0.1340136,0.12740186,0.12748116,0.12829733,0.14175674
2015-12-14,0.14388390278475607,0.14490892,0.139949,0.12984811,0.12933035,0.12872192,0.13080113,0.14765722
2015-12-15,0.14166406782867866,0.14324853,0.13729635,0.1284069,0.13167244,0.13136351,0.13787465,0.15073147
2015-12-16,0.1484607143523641,0.14158599,0.13295248,0.12981609,0.1330124,0.13323991,0.14418066,0.15308204
2015-12-17,0.14218204075559934,0.13989452,0.13179252,0.13148074,0.13565624,0.13978258,0.14815441,0.14652589
2015-12-18,0.14380731244946518,0.1347761,0.13309015,0.13215041,0.1371105,0.14553173,0.15103754,0.14293846
2015-12-21,0.1395369749376046,0.1338329,0.13465913,0.13463162,0.14443056,0.14894556,0.14504766,0.13212653
2015-12-22,0.13398755467254206,0.13617139,0.13545917,0.13611187,0.15026812,0.15139379,0.14058986,0.12423052
2015-12-23,0.13577570764943062,0.1374532,0.13830253,0.14378703,0.15311599,0.1461059,0.12953027,0.119674265
