,Volatility_Copper_True_LSTM_GARCH_train,Volatility_Copper_5_train_GARCH_LSTM,Volatility_Copper_5_train_real_GARCH_LSTM,Volatility_Copper_22_train_GARCH_LSTM,Volatility_Copper_22_train_real_GARCH_LSTM
2008-08-29,0.3013819503459837,0.29352838,0.2927950326441334,0.29417962,0.3524237093631474
2008-09-01,0.29756903480645924,0.2923842,0.3315328993816581,0.30309296,0.3281313212029895
2008-09-02,0.29317725485875723,0.31076324,0.3254839418987038,0.30377877,0.4582304876345772
2008-09-03,0.29524981671093276,0.32010382,0.32935116142887055,0.35413507,0.43688670596812207
2008-09-04,0.29691741214470513,0.32560697,0.3347915700624675,0.39204234,0.4811143736950685
2008-09-05,0.2927950326441334,0.33043712,0.33254466626574275,0.43394732,0.4967335048053455
2008-09-08,0.3315328993816581,0.33060312,0.3518325091500262,0.46754843,0.49777403749018223
2008-09-09,0.3254839418987038,0.3406769,0.34393480698565937,0.48704457,0.49785172686041257
2008-09-10,0.32935116142887055,0.34293225,0.3158399278942794,0.49493843,0.6435237472574454
2008-09-11,0.3347915700624675,0.32823437,0.32291295853452096,0.5591053,0.7054535851748895
2008-09-12,0.33254466626574275,0.32074663,0.32774026511591914,0.63361317,0.7181696533980019
2008-09-15,0.3518325091500262,0.32141978,0.34122793200359636,0.6861766,0.7506012574095111
2008-09-16,0.34393480698565937,0.33127525,0.33436222905911206,0.72871906,0.7655256440876539
2008-09-17,0.3158399278942794,0.3337175,0.34126722046969193,0.7570616,0.7927445271355141
2008-09-18,0.32291295853452096,0.3366464,0.3422132438591162,0.7814441,0.7753520680063453
2008-09-19,0.32774026511591914,0.338988,0.31054711838443194,0.7836305,0.793638778330294
2008-09-22,0.34122793200359636,0.32371634,0.3149633528878494,0.7879158,0.8138925418138464
2008-09-23,0.33436222905911206,0.31427538,0.3524237093631474,0.79634696,0.8068683733928534
2008-09-24,0.34126722046969193,0.3305797,0.3281313212029895,0.79503536,0.8231446988182841
2008-09-25,0.3422132438591162,0.33097214,0.4582304876345772,0.7980259,0.8469003364379015
2008-09-26,0.31054711838443194,0.39013964,0.43688670596812207,0.8085893,0.8856461050713688
2008-09-29,0.3149633528878494,0.41892666,0.4811143736950685,0.8299923,0.8874064712464017
2008-09-30,0.3524237093631474,0.45250797,0.4967335048053455,0.841677,0.8902895496441307
2008-10-01,0.3281313212029895,0.4766088,0.49777403749018223,0.8481264,0.8897603399502173
2008-10-03,0.4582304876345772,0.48641595,0.49785172686041257,0.8474596,0.8751372791156816
2008-10-06,0.43688670596812207,0.48979968,0.6435237472574454,0.8391856,0.9171237648378477
2008-10-07,0.4811143736950685,0.5617238,0.7054535851748895,0.8506613,0.9830128091780957
2008-10-08,0.4967335048053455,0.630942,0.7181696533980019,0.88620263,0.9877937244792233
2008-10-09,0.49777403749018223,0.6692624,0.7506012574095111,0.90929955,0.9765617596449273
2008-10-10,0.49785172686041257,0.7005218,0.7655256440876539,0.9158616,0.990657656407402
2008-10-13,0.6435237472574454,0.72017527,0.7927445271355141,0.92275774,0.9960951779526187
2008-10-14,0.7054535851748895,0.7409466,0.7753520680063453,0.92840815,0.9999999999999999
2008-10-15,0.7181696533980019,0.73799384,0.793638778330294,0.9320962,0.956875945328192
2008-10-16,0.7506012574095111,0.746201,0.8138925418138464,0.91323996,0.9973789631087414
2008-10-17,0.7655256440876539,0.76098365,0.8068683733928534,0.917637,0.9821644975774012
2008-10-20,0.7927445271355141,0.7617755,0.8231446988182841,0.9132803,0.9758912067735298
2008-10-21,0.7753520680063453,0.77069557,0.8469003364379015,0.90644026,0.9800746282739018
2008-10-22,0.793638778330294,0.7872348,0.8856461050713688,0.9029215,0.9811752971893769
2008-10-23,0.8138925418138464,0.8140718,0.8874064712464017,0.90075475,0.8858274708229864
2008-10-24,0.8068683733928534,0.82298595,0.8902895496441307,0.85884875,0.8804439017684341
2008-10-27,0.8231446988182841,0.8271821,0.8897603399502173,0.8294182,0.8687122008229703
2008-10-28,0.8469003364379015,0.8277404,0.8751372791156816,0.807821,0.8422196111272195
2008-10-29,0.8856461050713688,0.8193048,0.9171237648378477,0.78336626,0.8257178061569002
2008-10-30,0.8874064712464017,0.84045374,0.9830128091780957,0.76170856,0.8027861151746479
2008-10-31,0.8902895496441307,0.88333243,0.9877937244792233,0.7395092,0.8021144468800392
2008-11-03,0.8897603399502173,0.89735544,0.9765617596449273,0.72618794,0.7928302134576171
2008-11-04,0.8751372791156816,0.8952781,0.990657656407402,0.7153817,0.7853716578703781
2008-11-05,0.9171237648378477,0.90267354,0.9960951779526187,0.70588464,0.8220216261934764
2008-11-06,0.9830128091780957,0.9079235,0.9999999999999999,0.7149239,0.8030594283983439
2008-11-07,0.9877937244792233,0.9111918,0.956875945328192,0.71582067,0.7801333337062156
2008-11-10,0.9765617596449273,0.8872546,0.9973789631087414,0.70739776,0.7645778175684395
2008-11-11,0.990657656407402,0.9028977,0.9821644975774012,0.6957507,0.7632018749018523
2008-11-12,0.9960951779526187,0.9002422,0.9758912067735298,0.68879944,0.7809224537441268
2008-11-13,0.9999999999999999,0.8952492,0.9800746282739018,0.69259244,0.7745059993519813
2008-11-14,0.956875945328192,0.89647734,0.9811752971893769,0.69449663,0.774802144897176
2008-11-17,0.9973789631087414,0.89766675,0.8858274708229864,0.69591844,0.7277330008420063
2008-11-18,0.9821644975774012,0.8419464,0.8804439017684341,0.678287,0.652771522425449
2008-11-19,0.9758912067735298,0.81957644,0.8687122008229703,0.6352037,0.6479334838818264
2008-11-20,0.9800746282739018,0.81058085,0.8422196111272195,0.6070369,0.6574910737444479
2008-11-21,0.9811752971893769,0.79450697,0.8257178061569002,0.5952815,0.6494412854251043
2008-11-24,0.8858274708229864,0.78016317,0.8027861151746479,0.5866827,0.6251836861412385
2008-11-25,0.8804439017684341,0.7627215,0.8021144468800392,0.5715984,0.6238731161239136
2008-11-26,0.8687122008229703,0.757277,0.7928302134576171,0.562202,0.6343114830431419
2008-11-28,0.8422196111272195,0.7516085,0.7853716578703781,0.5618539,0.5696341890405185
2008-12-01,0.8257178061569002,0.7454301,0.8220216261934764,0.5375532,0.6218475897315551
2008-12-02,0.8027861151746479,0.76436913,0.8030594283983439,0.54210675,0.6154829822851487
2008-12-03,0.8021144468800392,0.76093924,0.7801333337062156,0.5461914,0.633621396035811
2008-12-04,0.7928302134576171,0.74545217,0.7645778175684395,0.5571049,0.6340438025916327
2008-12-05,0.7853716578703781,0.7305353,0.7632018749018523,0.56645834,0.7244863103212626
2008-12-08,0.8220216261934764,0.7253219,0.7809224537441268,0.6106838,0.7045646469111426
2008-12-09,0.8030594283983439,0.73481643,0.7745059993519813,0.6359457,0.706742035481787
2008-12-10,0.7801333337062156,0.7351757,0.774802144897176,0.65160614,0.7487254364906675
2008-12-11,0.7645778175684395,0.73477316,0.7277330008420063,0.67867196,0.773690179607879
2008-12-12,0.7632018749018523,0.7074461,0.652771522425449,0.70696294,0.797144670815938
2008-12-15,0.7809224537441268,0.65222985,0.6479334838818264,0.7342305,0.8090671179935303
2008-12-16,0.7745059993519813,0.62515575,0.6574910737444479,0.75546986,0.7959327853739459
2008-12-17,0.774802144897176,0.6264595,0.6494412854251043,0.7607427,0.7839736844235231
2008-12-18,0.7277330008420063,0.6285482,0.6251836861412385,0.75644624,0.7281222108779196
2008-12-19,0.652771522425449,0.6140308,0.6238731161239136,0.72716653,0.7224699053944235
2008-12-22,0.6479334838818264,0.6060629,0.6343114830431419,0.70327425,0.7387527456662761
2008-12-23,0.6574910737444479,0.6103999,0.5696341890405185,0.69506085,0.7349444211224332
2008-12-24,0.6494412854251043,0.5769455,0.6218475897315551,0.6881891,0.90864187340664
2008-12-26,0.6251836861412385,0.5871583,0.6154829822851487,0.7576735,0.9319173021640329
2008-12-29,0.6238731161239136,0.5942215,0.633621396035811,0.81797904,0.921730547599834
2008-12-30,0.6343114830431419,0.60671437,0.6340438025916327,0.8491794,0.923581609662948
2008-12-31,0.5696341890405185,0.61244124,0.7244863103212626,0.8670511,0.9212615844418554
2009-01-01,0.6218475897315551,0.66129935,0.7045646469111426,0.873724,0.8988091359682294
2009-01-02,0.6154829822851487,0.6722847,0.706742035481787,0.8652873,0.9225339894873895
2009-01-05,0.633621396035811,0.6765559,0.7487254364906675,0.8679348,0.9206051762635897
2009-01-06,0.6340438025916327,0.70036685,0.773690179607879,0.8674142,0.9162986738778188
2009-01-07,0.7244863103212626,0.72372735,0.797144670815938,0.86222094,0.9633995123926024
2009-01-08,0.7045646469111426,0.7446304,0.8090671179935303,0.8791872,0.9662464592590895
2009-01-09,0.706742035481787,0.75813174,0.7959327853739459,0.8904295,0.970368827248114
2009-01-12,0.7487254364906675,0.75479454,0.7839736844235231,0.89708555,0.9760644150979215
2009-01-13,0.773690179607879,0.74587494,0.7281222108779196,0.9025704,0.945857291505546
2009-01-14,0.797144670815938,0.71007717,0.7224699053944235,0.89130974,0.9457776509438284
2009-01-15,0.8090671179935303,0.6915974,0.7387527456662761,0.88277674,0.9303404421944318
2009-01-16,0.7959327853739459,0.69828534,0.7349444211224332,0.87052,0.971333782107305
2009-01-19,0.7839736844235231,0.7010134,0.90864187340664,0.87943125,0.9090529711899283
2009-01-20,0.7281222108779196,0.7897484,0.9319173021640329,0.85895383,0.8954811764761964
2009-01-21,0.7224699053944235,0.83594644,0.921730547599834,0.83853847,0.8923623526081738
2009-01-22,0.7387527456662761,0.84864825,0.923581609662948,0.8248022,0.8597931578634596
2009-01-23,0.7349444211224332,0.85286105,0.9212615844418554,0.8033263,0.8458520446122113
2009-01-27,0.90864187340664,0.85276926,0.8988091359682294,0.7821145,0.8321538833387117
2009-01-28,0.9319173021640329,0.8394352,0.9225339894873895,0.76508105,0.8253150773498052
2009-01-29,0.921730547599834,0.84863776,0.9206051762635897,0.7525154,0.8266366879898774
2009-01-30,0.923581609662948,0.8515021,0.9162986738778188,0.7457889,0.8111192715098156
2009-02-02,0.9212615844418554,0.8493522,0.9633995123926024,0.7360434,0.8374091344972099
2009-02-03,0.8988091359682294,0.8753847,0.9662464592590895,0.7409753,0.8645727564951994
2009-02-04,0.9225339894873895,0.8841156,0.970368827248114,0.7562803,0.8466080077106464
2009-02-05,0.9206051762635897,0.88857234,0.9760644150979215,0.7598467,0.8330227313133245
2009-02-06,0.9162986738778188,0.89287883,0.945857291505546,0.7563125,0.6703956417271238
2009-02-09,0.9633995123926024,0.876747,0.9457776509438284,0.6854059,0.599087027340488
2009-02-10,0.9662464592590895,0.87142783,0.9303404421944318,0.6154489,0.6000341729574922
2009-02-11,0.970368827248114,0.86213934,0.971333782107305,0.57338446,0.5889164124450138
2009-02-12,0.9760644150979215,0.88279265,0.9090529711899283,0.54437685,0.5928762489288317
2009-02-13,0.945857291505546,0.8534315,0.8954811764761964,0.52923113,0.5985931544018834
2009-02-16,0.9457776509438284,0.83526945,0.8923623526081738,0.52365226,0.5749667216137103
2009-02-17,0.9303404421944318,0.82955915,0.8597931578634596,0.5131756,0.5757476541458314
2009-02-18,0.971333782107305,0.8101462,0.8458520446122113,0.5071461,0.5834433220030504
2009-02-19,0.9090529711899283,0.7958311,0.8321538833387117,0.50866276,0.5164640203668411
2009-02-20,0.8954811764761964,0.7844476,0.8253150773498052,0.4857007,0.5228859739072024
2009-02-23,0.8923623526081738,0.7774616,0.8266366879898774,0.47217828,0.524542634047677
2009-02-24,0.8597931578634596,0.7768272,0.8111192715098156,0.46598727,0.5145149269685985
2009-02-25,0.8458520446122113,0.76818097,0.8374091344972099,0.4597489,0.5156760179536832
2009-02-26,0.8321538833387117,0.7799486,0.8645727564951994,0.4571611,0.5198742897978951
2009-02-27,0.8253150773498052,0.800307,0.8466080077106464,0.4586103,0.5363178290480439
2009-03-02,0.8266366879898774,0.79602194,0.8330227313133245,0.4680523,0.46531802402452793
2009-03-03,0.8111192715098156,0.78621227,0.6703956417271238,0.4478609,0.46324679411251735
2009-03-04,0.8374091344972099,0.68957883,0.599087027340488,0.43097228,0.4596603496274948
2009-03-05,0.8645727564951994,0.6034687,0.6000341729574922,0.41921815,0.48631292193805786
2009-03-06,0.8466080077106464,0.57032955,0.5889164124450138,0.42323953,0.48267015656739465
2009-03-09,0.8330227313133245,0.56581336,0.5928762489288317,0.42783064,0.47741069368190736
2009-03-10,0.6703956417271238,0.5746702,0.5985931544018834,0.4305893,0.47489415627791143
2009-03-11,0.599087027340488,0.5799225,0.5749667216137103,0.43136078,0.4654430262258348
2009-03-12,0.6000341729574922,0.5684069,0.5757476541458314,0.42794737,0.45290595457931904
2009-03-13,0.5889164124450138,0.56246203,0.5834433220030504,0.42051688,0.45271651426204784
2009-03-16,0.5928762489288317,0.5655756,0.5164640203668411,0.41512713,0.43358983946609286
2009-03-17,0.5985931544018834,0.5309238,0.5228859739072024,0.4045151,0.40363772266280107
2009-03-18,0.5749667216137103,0.5132061,0.524542634047677,0.3856935,0.39010934812532827
2009-03-19,0.5757476541458314,0.5107163,0.5145149269685985,0.3670449,0.4234790115291325
2009-03-20,0.5834433220030504,0.50748336,0.5156760179536832,0.36724395,0.4083596878801977
2009-03-23,0.5164640203668411,0.5065727,0.5198742897978951,0.36606234,0.41535865753769374
2009-03-24,0.5228859739072024,0.50838876,0.5363178290480439,0.3681849,0.43885710535308375
2009-03-25,0.524542634047677,0.5186226,0.46531802402452793,0.3805663,0.44230953418116903
2009-03-26,0.5145149269685985,0.48589787,0.46324679411251735,0.39296108,0.45824836711674366
2009-03-27,0.5156760179536832,0.4620549,0.4596603496274948,0.40835047,0.4437828625155801
2009-03-30,0.5198742897978951,0.45223036,0.48631292193805786,0.41314864,0.4625284457347566
2009-03-31,0.5363178290480439,0.46611673,0.48267015656739465,0.42237782,0.4832641107644139
2009-04-01,0.46531802402452793,0.47402382,0.47741069368190736,0.43782362,0.46499954654170494
2009-04-02,0.46324679411251735,0.47263536,0.47489415627791143,0.44077793,0.47466544566200763
2009-04-03,0.4596603496274948,0.46976748,0.4654430262258348,0.44455665,0.4887172622953194
2009-04-06,0.48631292193805786,0.46285972,0.45290595457931904,0.4524768,0.48042860202284676
2009-04-07,0.48267015656739465,0.4527399,0.45271651426204784,0.45417333,0.48515917558306665
2009-04-08,0.47741069368190736,0.44761953,0.43358983946609286,0.45588914,0.49445250314648925
2009-04-09,0.47489415627791143,0.43623552,0.40363772266280107,0.4604048,0.4917549137382119
2009-04-13,0.4654430262258348,0.4140326,0.39010934812532827,0.46207976,0.4953208973515676
2009-04-14,0.45290595457931904,0.394574,0.4234790115291325,0.46386424,0.4739047310287673
2009-04-15,0.45271651426204784,0.40384474,0.4083596878801977,0.45556527,0.47630585780172163
2009-04-16,0.43358983946609286,0.40628743,0.41535865753769374,0.44929233,0.47567024714696526
2009-04-17,0.40363772266280107,0.40938044,0.43885710535308375,0.4449958,0.4295900420962254
2009-04-20,0.39010934812532827,0.4235038,0.44230953418116903,0.42335695,0.437507325644911
2009-04-21,0.4234790115291325,0.43266886,0.45824836711674366,0.40958625,0.4541203383027991
2009-04-22,0.4083596878801977,0.44515386,0.4437828625155801,0.40827203,0.4556601974087733
2009-04-23,0.41535865753769374,0.44306964,0.4625284457347566,0.41015306,0.44629384564831176
2009-04-24,0.43885710535308375,0.4499638,0.4832641107644139,0.40861717,0.4593934126744841
2009-04-27,0.44230953418116903,0.4658138,0.46499954654170494,0.41297403,0.4583438778071157
2009-04-28,0.45824836711674366,0.46345368,0.47466544566200763,0.41669822,0.4340491100040281
2009-04-29,0.4437828625155801,0.4657185,0.4887172622953194,0.40939778,0.4332013880944404
2009-05-01,0.4625284457347566,0.47476855,0.48042860202284676,0.40262175,0.4656325602068394
2009-05-04,0.4832641107644139,0.4749019,0.48515917558306665,0.4114822,0.44393994792798097
2009-05-05,0.46499954654170494,0.47666556,0.49445250314648925,0.41126785,0.47491694624973746
2009-05-06,0.47466544566200763,0.48254538,0.4917549137382119,0.4228457,0.5019404019630087
2009-05-07,0.4887172622953194,0.4840365,0.4953208973515676,0.44393682,0.48572465594210346
2009-05-08,0.48042860202284676,0.4861679,0.4739047310287673,0.4527626,0.4800886807513157
2009-05-11,0.48515917558306665,0.47537345,0.47630585780172163,0.454115,0.5009726639392645
2009-05-12,0.49445250314648925,0.46969104,0.47567024714696526,0.4622693,0.4879544419111349
2009-05-13,0.4917549137382119,0.46839935,0.4295900420962254,0.46245757,0.478130276019731
2009-05-14,0.4953208973515676,0.4438812,0.437507325644911,0.45683137,0.47102344998068746
2009-05-15,0.4739047310287673,0.43216777,0.4541203383027991,0.44885746,0.4824000702209915
2009-05-18,0.47630585780172163,0.43904343,0.4556601974087733,0.4475201,0.4729057320663057
2009-05-19,0.47567024714696526,0.44667107,0.44629384564831176,0.44331336,0.44122710764314677
2009-05-20,0.4295900420962254,0.4446281,0.4593934126744841,0.4270174,0.4402436316057885
2009-05-21,0.437507325644911,0.4490438,0.4583438778071157,0.41418046,0.4384654051906929
2009-05-22,0.4541203383027991,0.4515496,0.4340491100040281,0.40526232,0.46436124524601863
2009-05-25,0.4556601974087733,0.43919882,0.4332013880944404,0.41056782,0.4889389012998102
2009-05-26,0.44629384564831176,0.43064052,0.4656325602068394,0.4270988,0.47811677509056305
2009-05-27,0.4593934126744841,0.44499636,0.44393994792798097,0.43617868,0.4798231588313586
2009-05-28,0.4583438778071157,0.44350415,0.47491694624973746,0.44200334,0.477739916534474
2009-05-29,0.4340491100040281,0.4570612,0.5019404019630087,0.4443367,0.47737704522260027
2009-06-01,0.4332013880944404,0.47945422,0.48572465594210346,0.44498,0.4895145938729968
2009-06-02,0.4656325602068394,0.48081955,0.4800886807513157,0.4500904,0.5001209215004946
2009-06-03,0.44393994792798097,0.47678155,0.5009726639392645,0.45841098,0.48651352169067397
2009-06-04,0.47491694624973746,0.48499173,0.4879544419111349,0.45832497,0.4838358612125977
2009-06-05,0.5019404019630087,0.4832221,0.478130276019731,0.4556818,0.4863229232698376
2009-06-08,0.48572465594210346,0.4758653,0.47102344998068746,0.45438188,0.4776540773881661
2009-06-09,0.4800886807513157,0.46803427,0.4824000702209915,0.4497024,0.4845992899778413
2009-06-10,0.5009726639392645,0.4705698,0.4729057320663057,0.44881916,0.500253283083022
2009-06-11,0.4879544419111349,0.4686606,0.44122710764314677,0.45545062,0.5018113971528879
2009-06-12,0.478130276019731,0.44979638,0.4402436316057885,0.46147156,0.47452111289358456
2009-06-15,0.47102344998068746,0.43760103,0.4384654051906929,0.4537843,0.48079558136589173
2009-06-16,0.4824000702209915,0.432753,0.46436124524601863,0.44931263,0.4654488275454196
2009-06-17,0.4729057320663057,0.44662228,0.4889389012998102,0.4401506,0.43606035223370276
2009-06-18,0.44122710764314677,0.46821538,0.47811677509056305,0.4214384,0.4354408061679238
2009-06-19,0.4402436316057885,0.47210026,0.4798231588313586,0.40762997,0.4352063812894197
2009-06-22,0.4384654051906929,0.4731327,0.477739916534474,0.39900416,0.3953803271261406
2009-06-23,0.46436124524601863,0.47165293,0.47737704522260027,0.3791422,0.4091778948567264
2009-06-24,0.4889389012998102,0.47037238,0.4895145938729968,0.36984935,0.39005544434859274
2009-06-25,0.47811677509056305,0.47698316,0.5001209215004946,0.3583397,0.372047631894978
2009-06-26,0.4798231588313586,0.48639002,0.48651352169067397,0.34429422,0.35527956071460864
2009-06-29,0.477739916534474,0.48327637,0.4838358612125977,0.3289341,0.35073602854006236
2009-06-30,0.47737704522260027,0.47871923,0.4863229232698376,0.31708223,0.355289006331619
2009-07-01,0.4895145938729968,0.47798508,0.4776540773881661,0.31187868,0.3724057372771883
2009-07-02,0.5001209215004946,0.4734699,0.4845992899778413,0.31694484,0.3717508627119266
2009-07-03,0.48651352169067397,0.4749918,0.500253283083022,0.32349262,0.3312775966580732
2009-07-06,0.4838358612125977,0.48502263,0.5018113971528879,0.31386608,0.30894824704491286
2009-07-07,0.4863229232698376,0.49109817,0.47452111289358456,0.29714724,0.3034715550128142
2009-07-08,0.4776540773881661,0.47835666,0.48079558136589173,0.28220582,0.3197917228445638
2009-07-09,0.4845992899778413,0.47303224,0.4654488275454196,0.2778833,0.3210466290409505
2009-07-10,0.500253283083022,0.46405935,0.43606035223370276,0.27852163,0.32379460219331946
2009-07-13,0.5018113971528879,0.44388494,0.4354408061679238,0.2820645,0.30092631928615143
2009-07-14,0.47452111289358456,0.43246898,0.4352063812894197,0.27726734,0.3056360551445314
2009-07-15,0.48079558136589173,0.4288826,0.3953803271261406,0.27431962,0.3014001219516447
2009-07-16,0.4654488275454196,0.40868822,0.4091778948567264,0.27136868,0.32132287079451816
2009-07-17,0.43606035223370276,0.4022267,0.39005544434859274,0.27723783,0.3251880779877484
2009-07-20,0.4354408061679238,0.39261556,0.372047631894978,0.28532854,0.320783296894661
2009-07-21,0.4352063812894197,0.37804285,0.35527956071460864,0.29008952,0.30386957182625707
2009-07-22,0.3953803271261406,0.36207134,0.35073602854006236,0.28631213,0.29173656276518034
2009-07-23,0.4091778948567264,0.350743,0.355289006331619,0.27714,0.31734746923823964
2009-07-24,0.39005544434859274,0.3499781,0.3724057372771883,0.279192,0.3149423879919413
2009-07-27,0.372047631894978,0.3607263,0.3717508627119266,0.28237358,0.32084599135962977
2009-07-28,0.35527956071460864,0.36706775,0.3312775966580732,0.28735554,0.30234077514897617
2009-07-29,0.35073602854006236,0.348538,0.30894824704491286,0.28405118,0.3021455955292419
2009-07-30,0.355289006331619,0.32297096,0.3034715550128142,0.27986333,0.307410937493501
2009-07-31,0.3724057372771883,0.30544093,0.3197917228445638,0.27859312,0.3470790229008902
2009-08-03,0.3717508627119266,0.30795485,0.3210466290409505,0.29395503,0.3425586566793102
2009-08-04,0.3312775966580732,0.31552833,0.32379460219331946,0.3069868,0.32806506967573024
2009-08-05,0.30894824704491286,0.32002372,0.30092631928615143,0.30956417,0.3284787564196122
2009-08-06,0.3034715550128142,0.31011775,0.3056360551445314,0.3088984,0.32791563236179366
2009-08-07,0.3197917228445638,0.30384073,0.3014001219516447,0.3069011,0.3283007314628885
2009-08-10,0.3210466290409505,0.30033562,0.32132287079451816,0.30506852,0.3326411046015437
2009-08-11,0.32379460219331946,0.30933428,0.3251880779877484,0.30523303,0.3346985147981335
2009-08-12,0.30092631928615143,0.3186186,0.320783296894661,0.30649915,0.3273310971624175
2009-08-13,0.3056360551445314,0.32001755,0.30386957182625707,0.30451432,0.32652309988793915
2009-08-14,0.3014001219516447,0.31102437,0.29173656276518034,0.30209953,0.30550099066851955
2009-08-17,0.32132287079451816,0.29776493,0.31734746923823964,0.29217654,0.3045370223147714
2009-08-18,0.3251880779877484,0.3034914,0.3149423879919413,0.28338888,0.31717843853125904
2009-08-19,0.320783296894661,0.30995765,0.32084599135962977,0.28223145,0.315659408267284
2009-08-20,0.30386957182625707,0.3157864,0.30234077514897617,0.2828858,0.31464599347185984
2009-08-21,0.29173656276518034,0.30915415,0.3021455955292419,0.28370562,0.31787628269774715
2009-08-24,0.31734746923823964,0.30218676,0.307410937493501,0.28563598,0.3231212583054909
2009-08-25,0.3149423879919413,0.30247882,0.3470790229008902,0.2895325,0.30433437968704935
2009-08-26,0.32084599135962977,0.32400763,0.3425586566793102,0.28544036,0.3077846252191193
2009-08-27,0.30234077514897617,0.33589298,0.32806506967573024,0.2823824,0.29761904507720016
2009-08-28,0.3021455955292419,0.332812,0.3284787564196122,0.27652773,0.2939299764868716
2009-08-31,0.307410937493501,0.32849637,0.32791563236179366,0.2705869,0.29410073572496964
2009-09-01,0.3470790229008902,0.32542473,0.3283007314628885,0.2664528,0.3163759757507433
2009-09-02,0.3425586566793102,0.32558417,0.3326411046015437,0.27284998,0.3697282927716927
2009-09-03,0.32806506967573024,0.32833797,0.3346985147981335,0.3012354,0.3201606477853569
2009-09-04,0.3284787564196122,0.3309862,0.3273310971624175,0.3065626,0.32318873888923294
2009-09-07,0.32791563236179366,0.328386,0.32652309988793915,0.3063337,0.3210978249162397
2009-09-08,0.3283007314628885,0.32562098,0.30550099066851955,0.30337903,0.34136242801868677
2009-09-09,0.3326411046015437,0.31379062,0.3045370223147714,0.30814114,0.34551181648559903
2009-09-10,0.3346985147981335,0.30499977,0.31717843853125904,0.3143827,0.33297008070541756
2009-09-11,0.3273310971624175,0.30845723,0.315659408267284,0.3139009,0.30487414170346805
2009-09-14,0.32652309988793915,0.31206563,0.31464599347185984,0.3011227,0.30617664540373424
2009-09-15,0.30550099066851955,0.31313652,0.31787628269774715,0.29006338,0.3052700887145632
2009-09-16,0.3045370223147714,0.31460935,0.3231212583054909,0.28192654,0.31459152926004197
2009-09-17,0.31717843853125904,0.31805104,0.30433437968704935,0.28045446,0.32540153228297086
2009-09-18,0.315659408267284,0.31074268,0.3077846252191193,0.28538975,0.33027834432983616
2009-09-21,0.31464599347185984,0.30617398,0.29761904507720016,0.29254967,0.35461332229169673
2009-09-22,0.31787628269774715,0.2998549,0.2939299764868716,0.3079892,0.3519014718683361
2009-09-23,0.3231212583054909,0.2942964,0.29410073572496964,0.31929258,0.346548922635189
2009-09-24,0.30433437968704935,0.2922076,0.3163759757507433,0.32390228,0.34584620057562754
2009-09-25,0.3077846252191193,0.3029104,0.3697282927716927,0.3248608,0.34325918130754574
2009-09-28,0.29761904507720016,0.3365777,0.3201606477853569,0.3232845,0.34631448091826467
2009-09-29,0.2939299764868716,0.33176377,0.32318873888923294,0.32238302,0.36398666685021386
2009-09-30,0.29410073572496964,0.32505283,0.3210978249162397,0.3285872,0.36220910542399
2009-10-01,0.3163759757507433,0.31971058,0.34136242801868677,0.33321023,0.36652063186955874
2009-10-05,0.3697282927716927,0.32799682,0.34551181648559903,0.33741194,0.36313006084380106
2009-10-06,0.3201606477853569,0.33862868,0.33297008070541756,0.33890134,0.35930317371064313
2009-10-07,0.32318873888923294,0.33589655,0.30487414170346805,0.3372445,0.3505414481863246
2009-10-08,0.3210978249162397,0.31868476,0.30617664540373424,0.3317633,0.3294003597287747
2009-10-09,0.34136242801868677,0.30644557,0.3052700887145632,0.31880054,0.32947424882329346
2009-10-12,0.34551181648559903,0.3021687,0.31459152926004197,0.30837107,0.329956060077361
2009-10-13,0.33297008070541756,0.30717164,0.32540153228297086,0.301778,0.3299601114070504
2009-10-14,0.30487414170346805,0.31693852,0.33027834432983616,0.29832906,0.31179890378069663
2009-10-15,0.30617664540373424,0.32429382,0.35461332229169673,0.29008704,0.24557923691211167
2009-10-16,0.3052700887145632,0.34013635,0.3519014718683361,0.2639719,0.26760238316206697
2009-10-19,0.31459152926004197,0.34734666,0.346548922635189,0.24719222,0.2654561353890573
2009-10-20,0.32540153228297086,0.34692335,0.34584620057562754,0.23648806,0.2621493177678683
2009-10-21,0.33027834432983616,0.34490666,0.34325918130754574,0.22998318,0.24611652174433582
2009-10-22,0.35461332229169673,0.34205633,0.34631448091826467,0.22203588,0.23968406600516665
2009-10-23,0.3519014718683361,0.34263295,0.36398666685021386,0.21467075,0.2374434400237531
2009-10-26,0.346548922635189,0.35280606,0.36220910542399,0.20932326,0.23639749353684594
2009-10-27,0.34584620057562754,0.3581745,0.36652063186955874,0.20628572,0.2370622283478616
2009-10-28,0.34325918130754574,0.3621202,0.36313006084380106,0.2056294,0.23699655223662533
2009-10-29,0.34631448091826467,0.36193007,0.35930317371064313,0.20640492,0.23381008834980835
2009-10-30,0.36398666685021386,0.35876647,0.3505414481863246,0.20676406,0.225701782834366
2009-11-02,0.36220910542399,0.35260606,0.3294003597287747,0.20462339,0.22861272735023971
2009-11-03,0.36652063186955874,0.3380663,0.32947424882329346,0.20371547,0.18459594631971774
2009-11-04,0.36313006084380106,0.32904443,0.329956060077361,0.1912174,0.18326512434777334
2009-11-05,0.35930317371064313,0.32659736,0.3299601114070504,0.17857215,0.18284491811712397
2009-11-06,0.3505414481863246,0.32707515,0.31179890378069663,0.16893515,0.18272957440576196
