,Volatility_Copper_True_train,Volatility_Copper_3_train_LSTM
2006-11-09,0.31611160831210317,0.36910588
2006-11-10,0.3246086136401549,0.39044192
2006-11-13,0.4110439014324694,0.37659258
2006-11-14,0.41225632788917077,0.36550036
2006-11-15,0.3836152156471214,0.35297132
2006-11-16,0.37288584804524927,0.34015247
2006-11-17,0.35932489900334275,0.3353637
2006-11-20,0.3453426105901225,0.34773725
2006-11-21,0.342052404405883,0.34592327
2006-11-22,0.35929987887076964,0.34693974
2006-11-23,0.35611418269815953,0.34559134
2006-11-24,0.355508036628543,0.31667966
2006-11-27,0.35418144731188894,0.30272773
2006-11-28,0.3159053243479495,0.301823
2006-11-29,0.3077089491961458,0.3065663
2006-11-30,0.3076527017284657,0.3053872
2006-12-01,0.3143841924294337,0.30592996
2006-12-04,0.3122607108495633,0.31506878
2006-12-05,0.3123724639660188,0.3259479
2006-12-06,0.3241663715799601,0.33013293
2006-12-07,0.3370516740312296,0.33222264
2006-12-08,0.3398215169155736,0.33168334
2006-12-11,0.34068371684217347,0.3327019
2006-12-12,0.3395943638952892,0.32228702
2006-12-13,0.34086979041043786,0.3171947
2006-12-14,0.3276817941507295,0.31614932
2006-12-15,0.32275544128478517,0.31588274
2006-12-18,0.32287853594631344,0.31394622
2006-12-19,0.3230483095656679,0.30033174
2006-12-20,0.3205425923752757,0.29445642
2006-12-21,0.3032406259216861,0.22907814
2006-12-22,0.2992951864958663,0.17808205
2006-12-26,0.181974003097204,0.17936333
2006-12-27,0.18275607820567816,0.17879295
2006-12-28,0.18196125847028652,0.17516018
2006-12-29,0.1815257307900944,0.1729689
2007-01-01,0.17612901970015435,0.17238782
2007-01-02,0.17575241802451483,0.23558474
2007-01-03,0.17486447644748962,0.27092296
2007-01-04,0.28746062693994123,0.29112878
2007-01-05,0.2895773829754733,0.29201293
2007-01-08,0.2989605509284189,0.2849853
2007-01-09,0.2989002032944805,0.3171397
2007-01-10,0.28879652169638237,0.32512757
2007-01-11,0.3376919572213184,0.3254203
2007-01-12,0.33803418828440157,0.3246002
2007-01-15,0.33209358617905327,0.3235752
2007-01-16,0.33159731974995865,0.31035477
2007-01-17,0.33095789058351177,0.31013697
2007-01-18,0.314148974726997,0.31492788
2007-01-19,0.3167032588530828,0.31594995
2007-01-22,0.32339194844589525,0.3216776
2007-01-23,0.32383037219078503,0.32560557
2007-01-24,0.3302263326643181,0.3291728
2007-01-25,0.33463186703206826,0.34140676
2007-01-29,0.33804093535563695,0.34464195
2007-01-30,0.352806153469588,0.3483058
2007-01-31,0.3553659862087808,0.35399503
2007-02-01,0.35802214800325916,0.3696701
2007-02-02,0.3647044716297405,0.36835727
2007-02-05,0.3843670936049277,0.3890116
2007-02-06,0.3802725769339296,0.39060444
2007-02-07,0.4055581738535593,0.39030138
2007-02-08,0.4055297818914676,0.40304175
2007-02-09,0.4020428824691964,0.40371522
2007-02-12,0.4183880971624271,0.42964157
2007-02-13,0.41892707750721525,0.43312496
2007-02-14,0.4532999481237975,0.3777241
2007-02-15,0.45310163662750313,0.35820678
2007-02-16,0.3736376062043488,0.3477357
2007-02-19,0.3699389673372979,0.35219866
2007-02-20,0.35389213989875634,0.35881037
2007-02-21,0.36162982497931573,0.35952967
2007-02-22,0.37075988413645633,0.36962909
2007-02-23,0.3702004080359249,0.36285383
2007-02-26,0.3818428613624788,0.367756
2007-02-27,0.3727499653518559,0.37452912
2007-02-28,0.3781707425709052,0.3752026
2007-03-01,0.38734060540951676,0.36554033
2007-03-02,0.38708179407727394,0.36513907
2007-03-05,0.37372983127894344,0.3673918
2007-03-06,0.3743136908229633,0.37103492
2007-03-07,0.3784175254657731,0.37383056
2007-03-08,0.3827290546012252,0.3805447
2007-03-09,0.3855339042239234,0.36507398
2007-03-12,0.3933468954004208,0.36605388
2007-03-13,0.3730889786577205,0.36422238
2007-03-14,0.375462203346394,0.38508552
2007-03-15,0.3744610458302189,0.3514051
2007-03-16,0.4025338853286069,0.3456038
2007-03-19,0.35584724861305117,0.33584106
2007-03-20,0.35402066817178723,0.3316244
2007-03-21,0.34196668763549987,0.33147877
2007-03-22,0.33803652652323046,0.3265267
2007-03-23,0.3393474982942766,0.32087198
2007-03-26,0.3333439721043937,0.31585518
2007-03-27,0.3266429894676016,0.31529546
2007-03-28,0.321575837205183,0.30520272
2007-03-29,0.322026742481764,0.3060473
2007-03-30,0.309671708286576,0.3054152
2007-04-02,0.31250116016555196,0.3043614
2007-04-03,0.3122351025473249,0.2999453
2007-04-04,0.3105942048367961,0.27906585
2007-04-05,0.3052156315940513,0.265035
2007-04-06,0.27776653269169493,0.2749044
2007-04-09,0.26783951925931615,0.26651794
2007-04-10,0.28267443241582835,0.25157532
2007-04-11,0.27063905847354164,0.2625634
2007-04-12,0.25060302111523625,0.25432456
2007-04-13,0.2719820796872182,0.25344205
2007-04-16,0.25822771272687217,0.25648808
2007-04-17,0.2577796391343059,0.25904322
2007-04-18,0.2620417540037937,0.25922078
2007-04-19,0.264786664955471,0.24631543
2007-04-20,0.2641793872833923,0.23872142
2007-04-23,0.2461258105179245,0.24951689
2007-04-24,0.2419286209245902,0.2533958
2007-04-25,0.2567833290420686,0.23565245
2007-04-26,0.2600745870778496,0.22954762
2007-04-27,0.2318348797642286,0.23281518
2007-04-30,0.23522339604048423,0.23873281
2007-05-01,0.23767305592886437,0.23449302
2007-05-02,0.24453461971114684,0.23445706
2007-05-03,0.2375021959780043,0.23411992
2007-05-04,0.23871428445920204,0.24046974
2007-05-07,0.23818034820895465,0.22618346
2007-05-08,0.24638665309110705,0.22193673
2007-05-09,0.22455305965914832,0.23971573
2007-05-10,0.22689345698032967,0.24047232
2007-05-11,0.249057786570517,0.26932722
2007-05-14,0.24630015646966694,0.26116008
2007-05-15,0.2849733077559543,0.27610853
2007-05-16,0.2663397856911002,0.2941526
2007-05-17,0.28475018226714166,0.2996333
2007-05-18,0.3069289663693471,0.28953376
2007-05-21,0.3085339412589163,0.29601818
2007-05-22,0.2925209759800582,0.28941524
2007-05-23,0.30366719665989095,0.30073136
2007-05-24,0.2948276783945337,0.3321742
2007-05-25,0.3090641136101363,0.34112778
2007-05-28,0.3547173462607327,0.3335424
2007-05-29,0.35456251787859694,0.33134347
2007-05-30,0.3391296178838934,0.34647688
2007-05-31,0.3382250465416604,0.34743917
2007-06-01,0.3591246026266919,0.35491866
2007-06-04,0.3585050943419539,0.3489671
2007-06-05,0.3653761872964757,0.3500247
2007-06-06,0.3575111807001923,0.3356529
2007-06-07,0.35869291304586526,0.3397907
2007-06-08,0.3411614382791034,0.3495359
2007-06-11,0.3485194813587075,0.3502385
2007-06-12,0.3615134643401605,0.35462296
2007-06-13,0.36062662592633843,0.35572115
2007-06-14,0.36459340475596314,0.3588045
2007-06-15,0.36586241443312617,0.35606638
2007-06-18,0.3691795439201163,0.3551537
2007-06-19,0.36539070905286686,0.35991403
2007-06-20,0.3641216998609289,0.35155755
2007-06-21,0.37057728019128133,0.34538785
2007-06-22,0.3597740264799125,0.32323506
2007-06-25,0.35209964305018737,0.3226587
2007-06-26,0.3251806089500533,0.30960262
2007-06-27,0.3303483206684996,0.2932747
2007-06-28,0.3140742290664502,0.28891438
2007-06-29,0.29467926686822776,0.28949565
2007-07-02,0.29429206396155616,0.2752144
2007-07-03,0.2955804681438534,0.27112335
2007-07-04,0.2766632551718351,0.24652918
2007-07-05,0.27592661855258827,0.20844905
2007-07-06,0.2405305579825057,0.19141099
2007-07-09,0.1960798218510281,0.19354287
2007-07-10,0.19681072774934336,0.19332051
2007-07-11,0.19659534703233203,0.18302193
2007-07-12,0.1963557494187331,0.1769559
2007-07-13,0.18021393689360418,0.17600983
2007-07-16,0.18030909828025335,0.1747683
2007-07-17,0.17809206027616245,0.171797
2007-07-18,0.17737363618780352,0.1821301
2007-07-19,0.17309438086290727,0.16963033
2007-07-20,0.18959710073357092,0.15367882
2007-07-23,0.16378784129919352,0.14015467
2007-07-24,0.1523556769070694,0.13731751
2007-07-25,0.13478992067955878,0.13526824
2007-07-26,0.14263608009923853,0.13150588
2007-07-27,0.13341072166870308,0.1337271
2007-07-30,0.1335595502764139,0.13585055
2007-07-31,0.13644156684939104,0.1372113
2007-08-01,0.1381411216789085,0.13459767
2007-08-02,0.1394616074261356,0.14972778
2007-08-03,0.1343732350472169,0.15511778
2007-08-06,0.15986306359169603,0.14768517
2007-08-07,0.15862528678609542,0.14257717
2007-08-08,0.14414958328907126,0.1528995
2007-08-09,0.14581080459884013,0.15663138
2007-08-10,0.15908334966762475,0.15932702
2007-08-13,0.1596671963421201,0.17592318
2007-08-14,0.16289602083401858,0.2353594
2007-08-16,0.18460539204764467,0.2789512
2007-08-17,0.2816028068651064,0.2940083
2007-08-20,0.30135366422273335,0.29575697
2007-08-21,0.3022740362891819,0.30376643
2007-08-22,0.30194339649812707,0.3077207
2007-08-23,0.31198800291769,0.32422966
2007-08-24,0.31616658972657485,0.32538062
2007-08-27,0.3359588173767044,0.32652926
2007-08-28,0.3349256876890454,0.33033141
2007-08-29,0.3339695144696775,0.33020172
2007-08-30,0.3389824287208012,0.32205832
2007-08-31,0.33856308417767034,0.3187503
2007-09-03,0.3276552197147644,0.3299474
2007-09-04,0.3247253774261257,0.33055568
2007-09-05,0.34023300180593086,0.3314281
2007-09-06,0.34009508702280555,0.3347605
2007-09-07,0.3392669566154958,0.33175212
2007-09-10,0.34356017777111103,0.351826
2007-09-11,0.33951924492289254,0.35101217
2007-09-12,0.3662956047506625,0.35319823
2007-09-13,0.3624699090490262,0.35256538
2007-09-14,0.3621799730056646,0.34289253
2007-09-17,0.36180218809287334,0.3438807
2007-09-18,0.3495980457847834,0.35376313
2007-09-19,0.35203913764110617,0.35161126
2007-09-20,0.36557384609541366,0.34057778
2007-09-21,0.3616853965005985,0.34059384
2007-09-24,0.34632403246153276,0.33449382
2007-09-25,0.3484906057135263,0.32093444
2007-09-26,0.3417509346740746,0.2556477
2007-09-27,0.32482656675623767,0.20175235
2007-09-28,0.2194458400395278,0.20373237
2007-10-01,0.20294224738529462,0.19954035
2007-10-03,0.20934229505604193,0.1967681
2007-10-04,0.20052851497040233,0.19680822
2007-10-05,0.19995854180798936,0.20475869
2007-10-08,0.19998607337082833,0.20659573
2007-10-09,0.21073803155757517,0.20928192
2007-10-10,0.21079619180265732,0.20849244
2007-10-11,0.2134165887771152,0.20811543
2007-10-12,0.21150850052601347,0.20559315
2007-10-15,0.21150618673808472,0.20796338
2007-10-16,0.20794619570703624,0.1897736
2007-10-17,0.21258276450992472,0.18351261
2007-10-18,0.18181305807768747,0.1874188
2007-10-19,0.19044156981654295,0.18759489
2007-10-22,0.19102173572327383,0.18754849
2007-10-23,0.19040530282612586,0.17110263
2007-10-24,0.19062568488854695,0.1585135
2007-10-25,0.1627837570191019,0.16110086
2007-10-26,0.16174448078367684,0.16351216
2007-10-29,0.16465517341703514,0.16506505
2007-10-30,0.1667535960056821,0.16318297
2007-10-31,0.16811395856664,0.16236249
2007-11-01,0.1645010581705301,0.16374429
2007-11-02,0.16534388178658796,0.16469163
2007-11-05,0.16683338313762255,0.16354087
2007-11-06,0.16751307964989912,0.17271686
2007-11-07,0.1654079004101127,0.17889746
2007-11-08,0.17945608343153244,0.17901357
2007-11-09,0.18372586681163808,0.17877057
2007-11-12,0.18107094808536958,0.1686702
2007-11-13,0.18198205393377007,0.21801
2007-11-14,0.1649028923361107,0.29226533
2007-11-15,0.2617330002558421,0.34299916
2007-11-16,0.3454271642612299,0.38129914
2007-11-19,0.3666964828375987,0.3937443
2007-11-20,0.40485808597072215,0.41037837
2007-11-21,0.41121896880928155,0.41239676
2007-11-22,0.4274143901367239,0.41456947
2007-11-23,0.4284735583006958,0.4498833
2007-11-26,0.4292327655340463,0.4578951
2007-11-27,0.4819030306857828,0.4659763
2007-11-28,0.48277449341595147,0.47159094
2007-11-29,0.48670695422885013,0.48092508
2007-11-30,0.4936198873734371,0.48912996
2007-12-03,0.5050372783333145,0.49307483
2007-12-04,0.5146006246014424,0.49260798
2007-12-05,0.5182789523873563,0.49115556
2007-12-06,0.5167726563231856,0.5031934
2007-12-07,0.5146360701697185,0.50363326
2007-12-10,0.5302827621252431,0.5045093
2007-12-11,0.5307793726833915,0.50657356
2007-12-12,0.5302542941697382,0.5024614
2007-12-13,0.5327765875190562,0.50252736
2007-12-14,0.5277456474888673,0.50351936
2007-12-17,0.5275694449637006,0.5014721
2007-12-18,0.5292219544721709,0.5053606
2007-12-19,0.5267123920620566,0.5032938
2007-12-20,0.5313693424966733,0.521117
2007-12-21,0.5290798552201473,0.5235275
2007-12-24,0.5533101840470556,0.5255624
2007-12-26,0.5547651791717862,0.48952276
2007-12-27,0.5548238093009895,0.43755016
2007-12-28,0.5091369966445107,0.41955256
2007-12-31,0.44375078359734643,0.37358248
2008-01-01,0.43267765690242654,0.3596815
2008-01-02,0.3726834724207111,0.34802985
2008-01-03,0.3695337653309524,0.35020602
2008-01-04,0.35439502219784846,0.3505198
2008-01-07,0.35901983046158115,0.34481
2008-01-08,0.36039566121023114,0.33979398
2008-01-09,0.35247722722356156,0.33803612
2008-01-10,0.34665668946558226,0.33240336
2008-01-11,0.3457761795939843,0.3227135
2008-01-14,0.3392707863244958,0.31723666
2008-01-15,0.32773549420326853,0.314161
2008-01-16,0.32279671340162397,0.3132663
2008-01-17,0.32035919042070693,0.31616983
2008-01-18,0.3199552161684631,0.30028167
2008-01-21,0.32396474140354414,0.29482692
2008-01-22,0.30312158384503796,0.32253307
2008-01-23,0.29987396614175243,0.33497047
2008-01-24,0.34043805838314134,0.32868034
2008-01-25,0.3489293471931427,0.32617992
2008-01-28,0.33511225616214346,0.33115095
2008-01-29,0.3325529581506864,0.3421169
2008-01-30,0.34011862808791093,0.3434322
2008-01-31,0.3538005285847634,0.34680858
2008-02-01,0.3535451136556399,0.32197508
2008-02-04,0.35612789411820633,0.32403904
2008-02-05,0.32362442256712776,0.34248844
2008-02-06,0.3326695812496995,0.3623212
2008-02-07,0.35721969750715954,0.36608383
2008-02-08,0.37947766295396834,0.36486122
2008-02-11,0.3785685930744036,0.36482865
2008-02-12,0.3743246810382208,0.3667196
2008-02-13,0.3746902855369977,0.35218555
2008-02-14,0.37748501065850737,0.34748247
2008-02-15,0.3589022647768896,0.3448275
2008-02-18,0.3546821236337889,0.36138278
2008-02-19,0.35299982426786125,0.36186743
2008-02-20,0.37529004395420384,0.36919323
2008-02-21,0.37397609519342423,0.3717546
2008-02-22,0.38052741165876003,0.3757663
2008-02-25,0.3835755463039161,0.35878083
2008-02-26,0.387680108421359,0.3460565
2008-02-27,0.3655918010258511,0.34374595
2008-02-28,0.3515686075357094,0.34216085
2008-02-29,0.35142282334656627,0.3482415
2008-03-03,0.35066707833800037,0.36384705
2008-03-04,0.35838875218916133,0.34279236
2008-03-05,0.3783523941046806,0.34706134
2008-03-06,0.34879655096286455,0.34636658
2008-03-07,0.35633349499539657,0.36542532
2008-03-10,0.35600622891754086,0.36106783
2008-03-11,0.38038243584784404,0.35112
2008-03-12,0.37236383746811574,0.34535274
2008-03-13,0.357336576559359,0.34125292
2008-03-14,0.35229423849527575,0.35858268
2008-03-17,0.34882946607340437,0.34753823
2008-03-18,0.3725717593495693,0.35705182
2008-03-19,0.3564832193589357,0.34194845
2008-03-20,0.3672268011221853,0.33343297
2008-03-24,0.3487782449850404,0.33174422
2008-03-25,0.3389545784136072,0.3328003
2008-03-26,0.33891787438361975,0.3504055
2008-03-27,0.34125330443525725,0.35219073
2008-03-28,0.3643161726534674,0.35432902
2008-03-31,0.3638215579309405,0.3554642
2008-04-01,0.3637045719092399,0.31150588
2008-04-02,0.3652047954167196,0.29525474
2008-04-03,0.3035504455457414,0.2908391
2008-04-04,0.3038297265808032,0.288723
2008-04-07,0.2952738610199118,0.29328197
2008-04-08,0.2938233302143828,0.3043036
2008-04-09,0.3003690803593877,0.31251177
2008-04-10,0.31392866438211064,0.31365126
2008-04-11,0.32225631759606876,0.3146444
2008-04-14,0.32134084353973624,0.30294126
2008-04-15,0.32166703994399326,0.2996895
2008-04-16,0.3067768257825494,0.273946
2008-04-17,0.3051192791553642,0.2596198
2008-04-18,0.27035625495505766,0.25733802
2008-04-21,0.2634860031534123,0.25410086
2008-04-22,0.26140808660234227,0.256888
2008-04-23,0.2579102923190275,0.25578037
2008-04-24,0.26233873735066915,0.25923294
2008-04-25,0.2605504487560981,0.25974905
2008-04-28,0.26477132398324255,0.24490912
2008-04-29,0.26503399216680235,0.24754544
2008-04-30,0.24370658154627625,0.23792307
2008-05-01,0.25455952555811723,0.25359264
2008-05-02,0.239354138306918,0.26849073
2008-05-05,0.2635763165937062,0.27638993
2008-05-06,0.27909729991205345,0.27615687
2008-05-07,0.2842322881904479,0.25344875
2008-05-08,0.28155184998300686,0.25597197
2008-05-09,0.24867781552315357,0.26275453
2008-05-12,0.26489161726590127,0.26432776
2008-05-13,0.27022924913557334,0.26087967
2008-05-14,0.2697269731914348,0.26468852
2008-05-15,0.26469607906219317,0.26267558
2008-05-16,0.2705470456603457,0.2633458
2008-05-19,0.2675903883628451,0.25552967
2008-05-20,0.2682603856722343,0.24213871
2008-05-21,0.2580005601721099,0.22998783
2008-05-22,0.24195378513095037,0.22673936
2008-05-23,0.2308751516959552,0.22623691
2008-05-26,0.23045923513435793,0.22472067
2008-05-27,0.2299698819497554,0.21436319
2008-05-28,0.22803870631043063,0.23527503
2008-05-29,0.21351854539576207,0.24233063
2008-05-30,0.24975347606728862,0.24711993
2008-06-02,0.2503290133537873,0.2345612
2008-06-03,0.25198035624952675,0.22677454
2008-06-04,0.23390444567008287,0.22631414
2008-06-05,0.22980137367638867,0.23083456
2008-06-06,0.2301733744002011,0.23126063
2008-06-09,0.23617810705025885,0.23458843
2008-06-10,0.23565932971493972,0.22614333
2008-06-11,0.23953512789499717,0.21588564
2008-06-12,0.22693407794370643,0.1926367
2008-06-13,0.21639983574436303,0.17133503
2008-06-16,0.18346932971168642,0.16402003
2008-06-17,0.17044271615304288,0.17616422
2008-06-18,0.16503730949122644,0.1817009
2008-06-19,0.18455543963381052,0.17036887
2008-06-20,0.18651617032038778,0.1587031
2008-06-23,0.1647118701923421,0.1584042
2008-06-24,0.16040394413407164,0.15749909
2008-06-25,0.16135989766628991,0.15397432
2008-06-26,0.15919446285506603,0.1555106
2008-06-27,0.1547898080766745,0.15704139
2008-06-30,0.15969954818795432,0.16021053
2008-07-01,0.15932240794958977,0.18349345
2008-07-02,0.16438055313962982,0.20912829
2008-07-03,0.1956709823347527,0.21677081
2008-07-04,0.2230947106042809,0.23747091
2008-07-07,0.22298155451329835,0.26103574
2008-07-08,0.24732891155764267,0.2673151
2008-07-09,0.2755749981230241,0.24416804
2008-07-10,0.2751353513967638,0.23118493
2008-07-11,0.23705176376116835,0.22989246
2008-07-14,0.23647776919901967,0.23013847
2008-07-15,0.23294956577472484,0.23308663
2008-07-16,0.23435985975682114,0.23557174
2008-07-17,0.238061953392503,0.23456712
2008-07-18,0.24053833424655588,0.2343312
2008-07-21,0.2383385990780644,0.22992429
2008-07-22,0.23835138478190107,0.23467162
2008-07-23,0.23238373777141438,0.2497335
2008-07-24,0.2403912764189338,0.25159928
2008-07-25,0.25879963198040923,0.2447747
2008-07-28,0.2577325745615542,0.24201366
2008-07-29,0.24631583645829933,0.23284721
2008-07-30,0.24612847075207625,0.2283643
2008-07-31,0.2335968991086034,0.23325464
2008-08-01,0.23177807110510498,0.25550795
2008-08-04,0.23876343066851338,0.26086068
2008-08-05,0.26819188174547104,0.2636969
2008-08-06,0.26877051511127326,0.25922713
2008-08-07,0.2687112014862074,0.25383553
2008-08-08,0.26283345640390543,0.25202322
2008-08-11,0.25693270522679235,0.24408273
2008-08-12,0.25626578774151765,0.25472134
2008-08-13,0.24590218976458092,0.24680352
2008-08-14,0.26244864933545664,0.24839954
2008-08-18,0.25009760991061813,0.26398537
2008-08-19,0.25343604822061705,0.24987857
2008-08-20,0.2733838905698297,0.27377993
2008-08-21,0.25114821689573263,0.28911343
2008-08-22,0.2893009120630997,0.29521024
2008-08-25,0.30119523085294486,0.2955772
2008-08-26,0.3028139307662948,0.29558927
2008-08-27,0.30168570341293033,0.29529604
2008-08-28,0.3016267536936087,0.2922497
2008-08-29,0.3013819503459837,0.2884137
2008-09-01,0.29756903480645924,0.2893389
2008-09-02,0.29317725485875723,0.2904945
2008-09-03,0.29524981671093276,0.28754586
2008-09-04,0.29691741214470513,0.3147549
2008-09-05,0.2927950326441334,0.3153094
2008-09-08,0.3315328993816581,0.32176626
2008-09-09,0.3254839418987038,0.32584405
2008-09-10,0.32935116142887055,0.32476437
2008-09-11,0.3347915700624675,0.34009895
2008-09-12,0.33254466626574275,0.33500302
2008-09-15,0.3518325091500262,0.31482333
2008-09-16,0.34393480698565937,0.31514674
2008-09-17,0.3158399278942794,0.31893083
2008-09-18,0.32291295853452096,0.33052093
2008-09-19,0.32774026511591914,0.3264253
2008-09-22,0.34122793200359636,0.33266824
2008-09-23,0.33436222905911206,0.33325204
2008-09-24,0.34126722046969193,0.30990192
2008-09-25,0.3422132438591162,0.30771184
2008-09-26,0.31054711838443194,0.33422104
2008-09-29,0.3149633528878494,0.32080367
2008-09-30,0.3524237093631474,0.39679897
2008-10-01,0.3281313212029895,0.41072273
2008-10-03,0.4582304876345772,0.4539156
2008-10-06,0.43688670596812207,0.4688321
2008-10-07,0.4811143736950685,0.47468406
2008-10-08,0.4967335048053455,0.47611284
2008-10-09,0.49777403749018223,0.55605197
2008-10-10,0.49785172686041257,0.6192409
2008-10-13,0.6435237472574454,0.65120727
2008-10-14,0.7054535851748895,0.67688143
2008-10-15,0.7181696533980019,0.6896595
2008-10-16,0.7506012574095111,0.7090029
2008-10-17,0.7655256440876539,0.70047754
2008-10-20,0.7927445271355141,0.713804
2008-10-21,0.7753520680063453,0.7252745
2008-10-22,0.793638778330294,0.72395843
2008-10-23,0.8138925418138464,0.7344881
2008-10-24,0.8068683733928534,0.7482277
2008-10-27,0.8231446988182841,0.77187264
2008-10-28,0.8469003364379015,0.77758574
2008-10-29,0.8856461050713688,0.78211594
2008-10-30,0.8874064712464017,0.7821403
2008-10-31,0.8902895496441307,0.77353716
2008-11-03,0.8897603399502173,0.7955033
2008-11-04,0.8751372791156816,0.8298542
2008-11-05,0.9171237648378477,0.8401643
2008-11-06,0.9830128091780957,0.8395187
2008-11-07,0.9877937244792233,0.846607
2008-11-10,0.9765617596449273,0.8491828
2008-11-11,0.990657656407402,0.8524095
2008-11-12,0.9960951779526187,0.8273805
2008-11-13,0.9999999999999999,0.8495882
2008-11-14,0.956875945328192,0.8408597
2008-11-17,0.9973789631087414,0.8400043
2008-11-18,0.9821644975774012,0.8408124
2008-11-19,0.9758912067735298,0.8410962
2008-11-20,0.9800746282739018,0.7759744
2008-11-21,0.9811752971893769,0.78043973
2008-11-24,0.8858274708229864,0.76937574
2008-11-25,0.8804439017684341,0.75109863
2008-11-26,0.8687122008229703,0.74051034
2008-11-28,0.8422196111272195,0.72318184
2008-12-01,0.8257178061569002,0.7230873
2008-12-02,0.8027861151746479,0.7151512
2008-12-03,0.8021144468800392,0.7101896
2008-12-04,0.7928302134576171,0.7302604
2008-12-05,0.7853716578703781,0.72019565
2008-12-08,0.8220216261934764,0.70674324
2008-12-09,0.8030594283983439,0.69558513
2008-12-10,0.7801333337062156,0.6940314
2008-12-11,0.7645778175684395,0.70340466
2008-12-12,0.7632018749018523,0.7004596
2008-12-15,0.7809224537441268,0.7019495
2008-12-16,0.7745059993519813,0.6656264
2008-12-17,0.774802144897176,0.6108157
2008-12-18,0.7277330008420063,0.60525274
2008-12-19,0.652771522425449,0.6105053
2008-12-22,0.6479334838818264,0.6040156
2008-12-23,0.6574910737444479,0.5856891
2008-12-24,0.6494412854251043,0.5852146
2008-12-26,0.6251836861412385,0.59139216
2008-12-29,0.6238731161239136,0.54045904
2008-12-30,0.6343114830431419,0.57451284
2008-12-31,0.5696341890405185,0.57256126
2009-01-01,0.6218475897315551,0.5898635
2009-01-02,0.6154829822851487,0.5906104
2009-01-05,0.633621396035811,0.6433078
2009-01-06,0.6340438025916327,0.6411641
2009-01-07,0.7244863103212626,0.6511219
2009-01-08,0.7045646469111426,0.6744309
2009-01-09,0.706742035481787,0.69287664
2009-01-12,0.7487254364906675,0.71207523
2009-01-13,0.773690179607879,0.72281665
2009-01-14,0.797144670815938,0.716672
2009-01-15,0.8090671179935303,0.70947725
2009-01-16,0.7959327853739459,0.6666127
2009-01-19,0.7839736844235231,0.6651822
2009-01-20,0.7281222108779196,0.6726467
2009-01-21,0.7224699053944235,0.6707265
2009-01-22,0.7387527456662761,0.75560313
2009-01-23,0.7349444211224332,0.7911955
2009-01-27,0.90864187340664,0.80298364
2009-01-28,0.9319173021640329,0.80516064
2009-01-29,0.921730547599834,0.8032848
2009-01-30,0.923581609662948,0.78979504
2009-02-02,0.9212615844418554,0.8025158
2009-02-03,0.8988091359682294,0.80122596
2009-02-04,0.9225339894873895,0.800562
2009-02-05,0.9206051762635897,0.82424945
2009-02-06,0.9162986738778188,0.82836217
2009-02-09,0.9633995123926024,0.83404446
2009-02-10,0.9662464592590895,0.8373624
2009-02-11,0.970368827248114,0.8204565
2009-02-12,0.9760644150979215,0.8212241
2009-02-13,0.945857291505546,0.81048214
2009-02-16,0.9457776509438284,0.8310445
2009-02-17,0.9303404421944318,0.7915694
2009-02-18,0.971333782107305,0.7911805
2009-02-19,0.9090529711899283,0.78543484
2009-02-20,0.8954811764761964,0.7626778
2009-02-23,0.8923623526081738,0.75513196
2009-02-24,0.8597931578634596,0.74431354
2009-02-25,0.8458520446122113,0.73939335
2009-02-26,0.8321538833387117,0.73930407
2009-02-27,0.8253150773498052,0.7283399
2009-03-02,0.8266366879898774,0.743568
2009-03-03,0.8111192715098156,0.7592014
2009-03-04,0.8374091344972099,0.7519597
2009-03-05,0.8645727564951994,0.74517983
2009-03-06,0.8466080077106464,0.62192386
2009-03-09,0.8330227313133245,0.56015605
2009-03-10,0.6703956417271238,0.5654484
2009-03-11,0.599087027340488,0.55490154
2009-03-12,0.6000341729574922,0.5584465
2009-03-13,0.5889164124450138,0.5621275
2009-03-16,0.5928762489288317,0.5434069
2009-03-17,0.5985931544018834,0.5450036
2009-03-18,0.5749667216137103,0.5494828
2009-03-19,0.5757476541458314,0.49668795
2009-03-20,0.5834433220030504,0.4987393
2009-03-23,0.5164640203668411,0.4989481
2009-03-24,0.5228859739072024,0.4914176
2009-03-25,0.524542634047677,0.49241313
2009-03-26,0.5145149269685985,0.4951334
2009-03-27,0.5156760179536832,0.507705
2009-03-30,0.5198742897978951,0.45292085
2009-03-31,0.5363178290480439,0.4459154
2009-04-01,0.46531802402452793,0.44275975
2009-04-02,0.46324679411251735,0.46203986
2009-04-03,0.4596603496274948,0.4606459
2009-04-06,0.48631292193805786,0.45884466
2009-04-07,0.48267015656739465,0.45646533
2009-04-08,0.47741069368190736,0.4485442
2009-04-09,0.47489415627791143,0.4381551
2009-04-13,0.4654430262258348,0.43695578
2009-04-14,0.45290595457931904,0.4208704
2009-04-15,0.45271651426204784,0.3966127
2009-04-16,0.43358983946609286,0.3819439
2009-04-17,0.40363772266280107,0.40406728
2009-04-20,0.39010934812532827,0.39424136
2009-04-21,0.4234790115291325,0.40241742
2009-04-22,0.4083596878801977,0.4189488
2009-04-23,0.41535865753769374,0.42403588
2009-04-24,0.43885710535308375,0.43877578
2009-04-27,0.44230953418116903,0.4279841
2009-04-28,0.45824836711674366,0.4436714
2009-04-29,0.4437828625155801,0.45846877
2009-05-01,0.4625284457347566,0.4468607
2009-05-04,0.4832641107644139,0.45612532
2009-05-05,0.46499954654170494,0.46580657
2009-05-06,0.47466544566200763,0.46025008
